,MPI-ESM1-2-HR,ACCESS-CM2,INM-CM4-8,CESM2-WACCM-FV2,MPI-ESM-1-2-HAM,CESM2-WACCM,ACCESS-ESM1-5,MRI-ESM2-0,AWI-CM-1-1-MR,CESM2-FV2,CESM2,MPI-ESM1-2-LR,INM-CM5-0,NorESM2-LM,NorESM2-MM,IPSL-CM6A-LR
1863-01-15,14.455526,16.058233,16.905622,14.95964,14.5147505,15.05226,15.070141,14.6824,16.588776,14.390558,14.511299,13.541534,16.952202,14.271382,14.0975485,15.253324
1863-02-15,15.544452,17.121101,18.133997,15.548062,15.390529,15.458175,15.89562,15.544944,17.930527,14.907255,14.924976,14.49696,18.47659,14.582233,14.5616455,16.843403
1863-03-15,15.641649,17.531652,18.783373,15.931469,16.022257,15.789601,16.21109,15.772563,18.313456,15.236305,15.142614,14.859222,19.152424,14.41433,14.326975,16.931126
1863-04-15,15.342575,17.42139,18.819872,15.87487,15.317137,15.717515,15.972903,15.166168,17.565643,14.966581,14.88508,14.267418,18.819695,13.554771,13.619636,15.69833
1863-05-15,14.448382,16.616568,17.476614,14.783244,13.999096,14.862041,15.321351,13.361511,16.047916,14.052108,13.875784,12.799459,16.830656,12.0085535,12.010225,13.22528
1863-06-15,12.319528,14.285,14.319203,12.911263,11.496814,13.172681,12.790351,11.766731,12.722329,12.371969,12.810643,10.826107,13.9326725,10.450952,10.309734,11.041992
1863-07-15,9.381764,11.562545,11.4336815,10.682297,8.877837,11.182765,10.128464,9.843704,9.194619,9.957949,10.600638,8.261906,11.458574,8.341478,8.30967,9.393021
1863-08-15,7.692927,8.507846,10.000467,8.247614,7.7842097,9.475883,7.87541,7.9240794,7.550245,8.358494,7.1987505,7.5620456,9.929023,6.481467,6.8803096,8.200959
1863-09-15,7.5606995,7.9932795,9.724759,6.7798495,7.2448297,8.669591,6.904978,7.486152,7.1216693,7.0979886,5.8457866,7.3606133,9.452862,6.136142,7.150449,7.679806
1863-10-15,8.893485,9.441406,11.159182,8.51782,8.249676,9.802864,7.399114,8.489854,8.335948,9.031209,7.498342,8.045737,11.193966,8.691316,9.341396,8.935688
1863-11-15,11.181118,11.513935,12.803991,11.056071,9.808629,11.846049,10.13389,10.411978,10.521461,10.986858,11.195873,9.418691,13.07462,10.721579,11.076652,10.785822
1863-12-15,13.081225,14.23168,15.537605,13.288805,11.816278,13.70551,12.611591,12.774751,13.539807,12.904302,12.773428,11.290515,15.147524,12.370649,12.585964,12.943865
1864-01-15,14.381781,16.215141,16.944828,14.64953,13.94102,14.734751,14.611798,14.363466,16.781174,14.050269,14.063161,13.263567,16.915802,13.958907,13.908976,14.731608
1864-02-15,15.296871,17.71507,18.30137,15.151575,14.807722,15.407774,15.285075,14.971745,17.858372,14.824864,14.9097,14.496683,18.023212,14.44902,14.418643,16.027288
1864-03-15,15.737315,18.205889,18.98061,15.502687,15.257658,15.585378,15.839057,15.179803,17.976793,15.120632,15.21744,15.248918,18.933058,14.591189,14.206404,16.312613
1864-04-15,15.35024,18.237808,18.539835,15.382644,14.963737,15.499312,15.815324,14.810624,17.147236,14.97081,15.050073,14.3170805,18.490578,14.00372,13.502637,15.53627
1864-05-15,14.386549,17.254839,17.313602,14.75471,13.4086075,14.480262,14.904274,13.415879,15.385358,14.168894,14.12075,13.275661,16.34639,12.396241,12.057464,13.568498
1864-06-15,12.542685,14.519958,14.774928,12.859795,11.307872,12.878725,13.361273,11.472112,12.047129,12.672439,12.52122,10.865356,13.571405,10.196712,10.242082,11.214437
1864-07-15,9.680461,10.889746,11.783112,10.944107,9.216037,11.185801,10.388899,9.393028,9.032874,10.990206,10.418273,8.828357,11.224462,8.525193,8.38745,9.179761
1864-08-15,7.9630313,7.9385576,10.309526,7.6366243,7.8656416,9.607284,8.270334,7.577533,6.849459,8.39155,6.905647,7.800819,9.161331,6.731599,6.800794,7.30486
1864-09-15,7.804979,7.5273156,9.826131,6.4343824,7.342636,8.739738,7.3974705,7.0823975,5.7983727,7.2075925,5.7011437,7.2909074,9.115973,6.2153263,6.6694016,7.093178
1864-10-15,9.150738,9.480589,11.160817,8.772032,8.636513,9.70483,7.947249,7.9719,7.7980585,8.622805,7.987751,8.45056,10.590193,8.758712,8.979718,8.369315
1864-11-15,11.164189,11.408049,12.858673,11.284392,10.237368,11.519937,10.088945,10.161801,11.0548315,10.883647,10.6449,9.940907,12.644333,11.217375,10.822275,10.430664
1864-12-15,13.104178,13.921778,15.587729,13.812792,12.357276,13.5772915,12.481108,12.927871,13.844741,13.08272,12.48863,11.732075,14.982052,12.561904,12.658609,12.883234
1865-01-15,14.726691,16.551472,17.543962,14.76665,14.277688,14.657161,14.996153,14.4232,16.063606,14.391514,13.842565,13.488797,16.78795,13.939616,13.573933,15.007038
1865-02-15,15.513987,17.60484,18.973078,15.214725,15.3524275,15.393109,15.752931,15.294584,17.454931,14.898996,14.681448,14.533442,18.078142,14.408689,14.098999,16.096645
1865-03-15,15.678665,18.27004,19.886501,15.604539,15.427083,15.706044,16.166752,15.601497,17.58756,15.104245,14.642887,14.758899,18.52374,14.4865055,14.134749,15.978328
1865-04-15,15.281424,17.839931,19.186806,15.533882,14.511228,15.510713,16.269918,14.774493,17.115547,14.682237,14.566175,14.148522,18.008804,13.964492,13.479771,15.015639
1865-05-15,14.45058,16.817549,16.98493,14.769993,13.384101,14.630243,15.34564,13.419522,15.501397,14.025524,13.74135,12.9263315,16.037115,12.324139,11.992306,13.223351
1865-06-15,12.282465,14.184382,14.460861,13.011951,11.584632,13.151628,12.830831,11.974621,12.367304,12.651658,12.490338,10.4555435,13.603342,10.366533,10.066845,11.536829
1865-07-15,9.752777,11.544392,11.3418255,10.86008,8.574502,11.513096,9.816147,9.923357,9.262538,10.101433,10.604713,8.38624,11.088544,8.222122,7.753404,9.508031
1865-08-15,8.489959,8.8277855,9.722113,8.8033495,7.14969,9.567038,7.684314,8.0444355,7.393194,7.772074,7.235012,7.398732,8.73414,6.066198,6.201525,7.4843216
1865-09-15,8.179683,8.074134,9.50859,7.58778,6.7634854,8.382228,7.068804,7.333842,7.0412207,6.9878736,5.91147,7.1800394,8.35121,5.8583865,6.1912985,6.6527276
1865-10-15,9.283334,9.527964,10.571509,9.391998,7.8958726,9.684946,7.7526255,7.925801,8.320214,7.882962,8.039898,7.9914694,10.057843,8.136704,8.504378,8.564239
1865-11-15,11.372671,11.153807,12.533072,11.43934,9.626871,11.719425,10.289513,9.879447,10.85669,10.664718,10.867253,9.827959,12.116251,10.636283,10.474226,10.954313
1865-12-15,13.506675,13.814594,15.386429,13.646728,11.786699,13.716192,12.595784,12.6732855,14.13368,12.729294,12.355997,11.779138,14.839283,12.441146,12.430154,13.389927
1866-01-15,14.813152,16.013031,17.08154,14.802786,14.012898,14.6160965,14.918009,14.370892,16.440886,14.484791,13.771263,13.376658,16.22604,14.087175,13.408946,14.942315
1866-02-15,15.688981,17.347122,18.654625,15.5947075,15.173064,15.201889,15.895436,15.323221,17.745846,15.126226,14.432858,14.36701,17.65359,14.496616,14.075943,16.18654
1866-03-15,16.29818,17.834265,19.24144,16.017937,15.171277,15.378822,16.228443,15.504202,17.821465,15.355209,14.583326,14.5758095,17.896057,14.549682,14.204835,16.689175
1866-04-15,15.9981365,18.162735,19.196016,16.029524,14.074882,15.324558,16.112347,14.825992,17.152033,15.28722,14.505853,14.102991,17.74065,13.627861,13.474405,15.752896
1866-05-15,14.795685,17.04732,17.385096,14.812887,12.623478,14.393897,14.992199,13.591885,15.590652,14.539003,13.433574,12.664231,16.05288,12.09838,11.818547,13.857405
1866-06-15,12.765512,14.063898,13.819044,12.775181,11.21398,13.097637,13.08424,11.998824,12.2489805,12.622341,11.917389,11.581976,13.42408,10.078408,9.665509,11.908356
1866-07-15,9.417683,11.300103,11.359436,10.797404,8.163167,11.503921,10.309114,9.718248,8.877614,10.432141,9.83019,9.150184,10.989563,8.0939,7.320701,9.01067
1866-08-15,7.809183,8.596875,9.604212,8.739506,6.1032515,9.05753,8.428087,7.231806,7.451556,7.836427,7.034613,7.9266095,9.200642,6.163476,5.782566,6.694349
1866-09-15,7.688178,7.945059,9.198259,7.6567025,5.6977787,8.365461,7.672466,5.995215,6.9460726,6.8943973,5.2009954,7.5275183,8.578599,5.966333,5.8160577,6.543018
1866-10-15,8.764025,9.580314,10.444576,8.9684105,6.9946823,9.270965,7.897631,7.3469787,8.250405,8.627768,7.742963,8.37134,10.7675495,8.586007,8.03588,8.372095
1866-11-15,10.801192,11.452002,12.274767,10.70769,9.735252,11.710827,9.283921,10.386446,11.024394,10.814836,10.04787,9.97046,12.704419,10.578416,10.448664,11.265113
1866-12-15,13.136844,14.366212,15.183883,13.420155,11.740969,13.662053,12.548667,12.964037,13.6042595,13.3560915,12.61199,12.322108,15.139536,12.456336,12.162276,13.471954
1867-01-15,14.976613,16.379297,17.083408,14.733939,13.762697,14.900554,14.546125,14.785515,16.060652,14.470304,13.786701,13.708336,16.794106,13.678102,13.453428,15.368606
1867-02-15,15.64289,17.720537,18.37724,15.469558,14.8280945,15.535456,15.533282,15.82519,17.294682,15.019317,14.559902,14.496417,18.25661,14.357781,14.088153,16.316618
1867-03-15,16.110065,18.503288,19.008245,15.739292,15.196394,15.791043,16.09725,15.782884,17.437317,15.32098,14.895941,14.660244,18.708364,14.132646,14.233858,16.340826
1867-04-15,15.611469,17.907959,18.76884,15.557992,15.008419,15.558636,15.835089,15.3084955,16.802107,15.225571,14.61489,14.090532,18.501354,13.527417,13.67626,15.758903
1867-05-15,14.558474,16.430216,17.190697,14.806533,13.502612,14.580493,14.611719,14.382013,15.26557,14.472757,13.912384,13.152961,16.32169,11.909321,12.163891,13.8668
1867-06-15,12.51568,14.072866,14.636462,12.814301,11.092069,12.560683,12.7418585,12.591061,12.68166,12.873082,12.500598,10.787075,13.734235,10.022891,10.261624,11.74211
1867-07-15,9.433621,11.446113,11.724846,10.90102,8.691574,10.813664,10.375509,10.215996,9.19926,10.925438,10.163738,8.361202,11.049503,7.789854,8.249601,9.760455
1867-08-15,7.672611,8.051568,9.490326,8.974877,7.176723,8.584108,7.472552,7.877518,7.459642,7.999582,7.486404,7.14146,9.125734,6.0867586,6.473416,7.976198
1867-09-15,7.5693264,6.9620314,9.006763,8.347922,6.6352935,7.522753,6.757318,7.5983143,6.683361,6.521384,6.4557076,6.9262524,8.558445,5.870992,6.4498243,7.5332994
1867-10-15,8.512385,8.668664,10.570664,9.507799,7.8653812,9.20546,7.4577575,8.6442175,8.136844,9.403636,7.8044186,8.0941515,9.727186,8.854191,8.7487755,9.124627
1867-11-15,10.345472,10.90848,12.695166,11.402033,9.690067,11.476611,9.511907,11.48166,10.415949,11.093513,10.641967,9.7864275,12.493317,10.6895,10.825077,11.065887
1867-12-15,12.903492,12.936947,15.55126,13.642799,11.920172,13.410457,11.961284,13.71511,13.337839,13.17403,12.999999,11.696122,14.797636,12.704477,12.573322,13.895285
1868-01-15,14.977608,15.460963,17.519382,14.749858,13.979893,14.507841,14.645781,15.159163,16.252953,14.74502,14.224622,13.8081665,16.727097,13.890641,13.734547,15.986185
1868-02-15,16.390175,16.864296,19.306942,15.229678,14.760391,15.057846,15.610139,15.972714,17.0994,15.216843,14.8590555,15.086314,18.124207,14.559249,14.328701,17.345043
1868-03-15,16.347338,17.632038,19.794954,15.355406,15.1531,15.4073305,15.8732815,16.24267,17.590652,15.401277,15.1099,15.471587,18.513634,14.533403,14.180946,17.410307
1868-04-15,15.855742,17.508297,19.507774,15.300792,14.737027,15.475225,15.7600975,15.676728,17.12271,15.15069,14.77722,14.789017,18.128681,13.653173,13.664474,16.238699
1868-05-15,14.078794,16.488832,18.256737,14.79939,13.091382,14.5375395,14.937321,14.409077,15.14276,14.61995,14.026791,13.06493,16.012115,12.008956,12.175246,14.302964
1868-06-15,12.123734,14.085408,14.279211,12.882345,11.268444,12.577754,12.872406,12.505243,11.912205,12.780409,12.871549,11.193905,13.576008,10.168868,10.153295,11.665073
1868-07-15,9.250206,10.569652,11.876396,11.015334,8.409338,10.579253,10.253078,10.330218,8.942536,10.945758,10.980294,8.774897,11.098735,7.993045,7.993075,9.4207735
1868-08-15,7.5691514,7.795544,9.994259,8.970936,7.3099556,8.47398,8.290011,8.71462,7.3435454,8.821501,7.997991,7.3949256,9.217088,6.206829,6.4590755,8.113843
1868-09-15,7.261819,7.015118,9.560394,8.240764,7.1095805,7.3332834,7.597688,7.975715,6.704464,7.2411804,7.060484,7.1019793,8.359682,5.7644672,6.6978683,7.7733145
1868-10-15,8.398156,9.143037,11.281105,9.936973,8.004022,8.434786,8.029937,8.986898,8.055458,9.943964,9.039701,8.228719,10.418473,8.250992,9.183211,9.210218
1868-11-15,10.46834,10.943289,13.059379,11.260918,9.699181,10.878488,9.885103,10.935662,10.634296,10.8694725,11.501233,9.819109,13.002232,10.604685,11.306564,11.171377
1868-12-15,12.870558,13.219189,15.383699,13.559415,11.5152645,13.025092,12.4354105,13.749347,13.315243,12.891807,13.167468,11.748074,15.317127,12.627786,12.837801,14.340748
1869-01-15,14.487754,15.359182,17.546272,14.690111,13.484327,14.284115,14.741094,15.200291,15.96834,14.592372,14.344075,13.585403,17.069414,13.553879,13.782155,16.158016
1869-02-15,15.350224,16.425047,19.143192,15.461878,14.384259,14.933237,15.840831,16.054296,16.647888,15.223829,15.048072,14.751439,18.115425,14.268128,14.321372,17.024555
1869-03-15,15.786189,17.229992,19.9915,15.721704,14.683919,15.29744,16.080837,16.145927,17.105265,15.790116,15.397881,15.374446,18.49408,14.534194,14.203816,17.201273
1869-04-15,15.185748,17.181683,19.546246,15.5258045,14.074978,15.161262,15.88474,15.884272,16.297918,15.482367,15.499034,14.680631,17.878479,13.693209,13.689412,16.035334
1869-05-15,13.9313755,16.536503,17.765797,14.558025,12.860692,14.187272,15.223891,15.101017,14.841422,14.516052,14.687948,13.427486,16.116796,12.259724,12.352535,14.041125
1869-06-15,12.171168,13.474328,14.877298,12.761398,11.057967,12.616903,12.9116125,13.234331,12.252183,12.634177,12.474387,11.283813,13.818454,10.409073,10.413099,11.958979
1869-07-15,9.1195545,10.465446,11.159443,10.979359,8.418575,11.0838,10.413526,10.9176655,9.155021,10.849081,10.158061,8.736483,11.705912,8.055493,8.593715,9.756281
1869-08-15,7.183391,7.733738,9.9886,8.60122,7.2530494,9.037672,7.6031384,8.662845,7.3535485,8.798917,8.091002,7.604543,9.048429,6.2673516,6.9232364,7.6093607
1869-09-15,6.7511444,6.998396,9.830945,7.585903,6.967794,8.189761,6.597073,7.544849,6.785504,7.204528,6.966047,7.306517,8.28882,6.1348147,6.8021507,6.8451705
1869-10-15,8.0547495,8.74696,10.996229,9.753084,8.063265,9.705322,7.7020664,8.803865,8.427935,8.94838,8.120237,8.298444,10.649512,8.451826,9.197646,8.312162
1869-11-15,10.338444,11.104999,12.411152,11.452389,9.534511,11.170822,9.911611,11.656893,10.683698,10.890588,10.724345,10.051087,12.442677,10.706386,11.147641,10.8611555
1869-12-15,12.820316,13.349828,15.208232,13.473404,11.377104,13.14039,12.617228,13.952431,13.002266,13.0999,13.121152,12.206611,14.886051,12.599572,12.643421,13.464366
1870-01-15,14.515094,15.050711,17.147474,14.501257,13.413409,14.362481,14.947882,15.455045,15.576739,14.5267515,14.269482,13.821575,16.931692,13.964823,13.87372,15.772849
1870-02-15,15.131658,15.962957,18.451714,14.829612,14.633369,14.99575,15.9184,15.991229,16.940334,15.074514,14.987141,14.886025,18.29638,14.344411,14.370163,16.932947
1870-03-15,15.169743,16.564161,19.30971,15.140499,14.831116,15.248303,16.34365,16.181555,17.374043,15.2517185,15.191946,15.732509,18.996832,14.308979,14.533881,16.921295
1870-04-15,14.843826,16.782621,19.240429,14.941443,14.115539,14.983801,16.228266,15.800976,16.758299,15.27935,15.0077095,14.930116,18.660933,13.357218,14.0620165,15.623764
1870-05-15,13.817151,15.654619,17.507393,14.215488,12.785915,14.183966,15.433974,14.616451,15.067246,14.508485,14.043232,13.240818,16.970964,11.91713,12.905658,13.457094
1870-06-15,11.830326,12.995763,14.626188,12.812516,11.20494,12.470831,13.505404,12.735467,12.197493,12.560503,12.401833,11.676861,13.94418,10.08938,10.809855,11.466654
1870-07-15,8.700677,10.503477,11.796558,10.945771,8.920941,10.776022,10.65752,10.319055,10.078242,10.838005,10.631954,8.818271,11.701078,8.154532,8.7185955,9.207539
1870-08-15,7.114341,7.741471,9.705723,8.43515,7.4534945,8.319533,8.400433,8.36099,8.155192,8.084064,7.709548,7.385011,9.790924,6.4825234,7.051666,7.455839
1870-09-15,6.9358883,6.9085126,9.248434,7.447712,7.140969,7.520582,7.172309,7.5673046,7.4198585,7.1040416,6.366416,7.2041726,8.891332,6.0852036,7.016125,6.9477987
1870-10-15,8.077116,8.74782,10.871239,9.264432,8.256893,9.132609,7.714226,8.522881,9.254993,8.675808,7.9651685,8.304785,10.680838,8.46621,9.67946,8.334825
1870-11-15,10.282181,10.897981,12.929949,11.045476,9.945365,10.741028,10.001956,10.913376,11.438569,10.864705,10.381932,10.291052,12.857409,10.514566,11.502977,10.5786085
1870-12-15,12.556746,13.167453,15.703381,13.180118,11.823206,13.205315,12.476381,13.394677,13.592545,13.160242,12.182644,12.10728,15.113614,12.558446,13.170368,13.405018
1871-01-15,13.990776,15.147629,18.078165,14.542031,13.34485,14.417324,15.151491,15.228442,16.032684,14.315941,14.174819,13.950716,17.194798,13.659467,14.111954,15.241361
1871-02-15,14.793,15.9216385,19.53506,15.17379,14.514088,14.929696,15.959811,15.769895,17.227976,14.863955,14.847467,15.083907,18.302174,14.271756,14.587956,16.208725
1871-03-15,15.136728,16.531736,19.787342,15.668392,14.794363,15.274778,16.501022,16.195736,17.697968,15.135025,15.251433,15.494084,18.877468,14.209982,14.488337,16.508402
1871-04-15,14.788778,16.485363,19.474566,15.46681,14.357957,15.166681,16.332031,15.810823,16.92476,14.746759,14.935616,15.1686735,18.774128,13.420281,13.900968,15.307411
1871-05-15,13.582217,15.135223,17.982838,14.522306,13.034582,14.377698,15.577126,14.735848,15.321946,14.344805,14.043417,13.905591,17.209843,12.001991,12.749866,13.343259
1871-06-15,11.322168,13.237566,13.39974,12.659388,10.499949,12.260295,13.137264,12.69662,12.245829,12.858304,12.082042,12.095229,14.022675,10.168063,10.716375,11.096714
1871-07-15,8.728162,10.301953,10.797,10.299372,8.504662,10.070308,10.087331,10.072375,8.918537,10.990881,9.792026,9.342718,11.490126,7.928044,8.7520275,9.105527
1871-08-15,7.2995844,6.97378,9.158611,8.157975,7.782568,8.229061,7.558316,7.9717765,7.442376,8.649992,7.506502,7.9913673,9.484003,6.2595725,7.0526214,7.6214843
1871-09-15,7.1643662,5.95618,8.795854,7.527989,7.5425596,7.369702,6.4981594,7.396274,6.9196925,8.046751,6.4313273,7.6606765,8.470477,5.8911386,7.4189625,7.1039796
1871-10-15,7.9741526,8.227449,10.110828,8.57351,8.190067,8.003495,7.1304607,8.166209,8.270005,9.069383,8.209154,8.698648,10.7607765,8.229536,9.458346,8.789041
1871-11-15,10.077769,10.922625,11.781857,10.5820875,9.775157,10.411531,9.418167,11.388605,10.833747,11.291304,10.870481,10.456082,13.151066,10.623986,11.29822,10.927189
1871-12-15,12.199028,13.370966,14.24719,12.929784,11.709956,12.836728,12.301009,13.618711,13.925441,13.620209,13.008526,12.442978,15.470822,12.642499,12.906043,13.492607
1872-01-15,14.180085,15.01047,16.08474,14.546232,13.514488,14.359421,14.816342,14.869323,16.224426,14.381938,14.180656,14.377362,17.603468,13.817378,14.222873,15.208347
1872-02-15,15.092934,16.056326,17.840052,15.22801,14.757129,15.066539,16.046707,15.61942,16.969288,14.7764435,14.953571,15.753487,18.7161,14.384865,14.494012,16.430609
1872-03-15,15.1950035,16.501041,18.474937,15.652872,15.152093,15.252937,16.530006,15.752813,17.519623,14.973875,14.981622,16.324324,19.447247,14.5125885,14.388518,16.730024
1872-04-15,14.998335,16.581331,18.431225,15.583756,14.640731,15.097594,16.184422,15.591689,17.114447,14.858405,14.486449,15.940995,18.884087,13.747389,14.1404295,15.620393
1872-05-15,14.051639,15.60265,16.89985,14.572652,13.211709,14.409271,14.953508,14.341384,15.121382,14.179274,13.670122,14.342373,17.067505,12.217081,12.584706,13.995701
1872-06-15,11.683929,13.017737,13.726756,12.810196,10.797875,12.666648,12.9353695,12.481273,12.043547,12.937662,12.143173,11.532292,14.366667,10.2456045,10.686069,11.810029
