time,ACCESS-CM2,ACCESS-ESM1-5,CanESM5,CESM2,CESM2-FV2,CESM2-WACCM-FV2,CIESM,CMCC-CM2-HR4,CMCC-CM2-SR5,EC-Earth3-Veg,EC-Earth3-Veg-LR,FGOALS-f3-L,FGOALS-g3,IPSL-CM6A-LR,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-LM,SAM0-UNICON
1922-08-01,6280370.5,6169769.5,5896896.5,4722355.5,5247170.0,6436063.5,326936.0,5334618.0,80903.66,6625537.0,6822541.5,6803804.0,7773290.0,6307383.5,5539919.0,5667462.0,5675752.0,5226103.5,4902429.0,7907698.0,5647667.5,7620315.5
1922-09-01,6240313.5,6017325.0,6267108.0,4169361.5,4835212.0,5770690.0,283814.03,5774672.5,32917.72,7916492.0,8407409.0,6204485.0,8949716.0,6687717.0,5644558.5,5409064.0,5545619.0,5074805.0,4917380.0,8205579.5,5577638.0,7774122.5
1922-10-01,8862709.0,7293262.5,8126316.0,6269531.5,6860898.5,7877277.0,1483541.6,7589799.0,461415.88,10380698.0,10757699.0,9295261.0,11116734.0,8547140.0,7804092.0,7068227.0,6734039.5,6528290.0,6323288.0,9746988.0,8144746.0,9156999.0
1922-11-01,11379446.0,9357162.0,10588150.0,9301421.0,9559483.0,10191032.0,5044966.0,9223482.0,3287275.5,12679058.0,12529188.0,11715459.0,12717266.0,10410560.0,9107642.0,9252685.0,8973588.0,8984672.0,9034666.0,11631940.0,10222412.0,11040870.0
1922-12-01,13093858.0,11236552.0,12858636.0,11257785.0,11798578.0,12305069.0,9052362.0,11086772.0,8510809.0,14857129.0,14737906.0,14152171.0,14920376.0,12930614.0,10297161.0,11434280.0,11360891.0,11112436.0,11757790.0,13658990.0,12174183.0,13351049.0
1923-01-01,15272822.0,13532524.0,14429501.0,13159895.0,13799402.0,14266930.0,11699982.0,12367899.0,10975886.0,16623475.0,16135521.0,16543388.0,16636298.0,14866182.0,11585888.0,12787288.0,13281804.0,13465279.0,13813514.0,14322362.0,13659968.0,14735821.0
1923-02-01,16310040.0,14796976.0,15504430.0,13624712.0,14286122.0,14968950.0,12977682.0,12948090.0,11890934.0,17636048.0,16742562.0,17424728.0,17414476.0,16406214.0,12116272.0,14028268.0,13738216.0,15020512.0,14544341.0,14930623.0,14140096.0,15576592.0
1923-03-01,16794080.0,15174936.0,15754212.0,13809767.0,14418066.0,15167764.0,13310257.0,12786017.0,12195964.0,17954668.0,16752504.0,17195000.0,17468266.0,16852252.0,12254076.0,14467482.0,13871677.0,15301828.0,14700106.0,15066615.0,14007156.0,15820607.0
1923-04-01,16359172.0,14662759.0,14754128.0,13314874.0,14161774.0,14942645.0,12664935.0,11750582.0,11386444.0,17258496.0,16240722.0,16360976.0,16112392.0,15922658.0,11987690.0,13605262.0,13383997.0,14491158.0,14334596.0,14497436.0,13062222.0,14893001.0
1923-05-01,14333482.0,12868222.0,12489060.0,11726583.0,12626648.0,13381180.0,11008614.0,10082002.0,9479719.0,15024583.0,14381907.0,14407853.0,14428704.0,13005553.0,11006197.0,12137468.0,12151611.0,12498920.0,12853477.0,12976471.0,11388542.0,13116379.0
1923-06-01,11119218.0,10651143.0,10274226.0,9771684.0,10329104.0,11217546.0,8540166.0,8604975.0,7071043.0,11795014.0,11472579.0,12159797.0,12671741.0,10152514.0,9376962.0,10001660.0,9945101.0,9602918.0,9655773.0,11407658.0,9458982.0,10930836.0
1923-07-01,8104213.5,8470154.0,7971895.5,7112768.0,7733380.5,8892914.0,4472736.0,7015660.0,1849605.4,9067851.0,8865051.0,9164054.0,11059736.0,7967794.5,7221027.5,6729569.0,6742126.5,6803076.0,7143099.0,9505982.0,6937768.0,9073702.0
1923-08-01,6007804.5,6810970.0,6464869.0,4796816.5,5625993.0,7034427.0,475696.94,5788545.0,15239.447,7659410.0,7319872.0,6685980.0,9724121.0,6458103.0,5794610.5,5255425.0,5191451.5,5071890.0,5225082.0,8327956.0,4818981.0,7389318.0
1923-09-01,6346078.0,6700201.0,6720752.0,3991249.0,4959875.5,6556847.0,141560.77,6273827.0,3115.5054,8628499.0,8193520.0,6049088.0,9830924.0,6716693.0,6077143.5,4945940.0,5047773.0,4780309.0,5343040.5,8742569.0,4496885.5,7305777.0
1923-10-01,7747977.0,7797447.0,8312369.5,6288236.0,6958496.0,8773732.0,1402366.0,7988027.0,242841.4,10891011.0,10070317.0,8980435.0,11351192.0,8406753.0,7905766.0,6499139.0,6390619.0,6681393.0,7103450.0,10304720.0,7247236.0,9196084.0
1923-11-01,10336286.0,9384563.0,9920880.0,9075020.0,10025843.0,11107736.0,4855584.0,9860797.0,4623649.5,12765029.0,11564498.0,11838072.0,12700763.0,10806478.0,9092699.0,8906699.0,9410688.0,9250531.0,9448724.0,11911519.0,10256972.0,11019822.0
1923-12-01,12572646.0,11629932.0,12406618.0,11066971.0,12031085.0,13235260.0,9169663.0,11673972.0,9150337.0,14588776.0,14039762.0,14308948.0,14421944.0,13417677.0,10212509.0,11033220.0,11252996.0,11335617.0,11633963.0,13692008.0,11908268.0,13327806.0
1924-01-01,14692400.0,13901650.0,14517913.0,12825570.0,13676544.0,14380466.0,11626704.0,12931954.0,11622412.0,15828778.0,15415234.0,16352320.0,15896402.0,15158430.0,11449686.0,12935523.0,13029671.0,13137900.0,13683470.0,14579634.0,13425678.0,14800862.0
1924-02-01,15952751.0,14890635.0,15779600.0,13398110.0,14268900.0,14629131.0,12648030.0,13486962.0,12362760.0,16426386.0,16297094.0,17213468.0,16422974.0,16432920.0,12297389.0,14049044.0,13697561.0,14489091.0,14345302.0,15000568.0,13996008.0,15714303.0
1924-03-01,16401213.0,14927004.0,15869122.0,13366626.0,14544212.0,14786830.0,13119282.0,13131854.0,12491518.0,16607100.0,16476172.0,17216842.0,16563878.0,16968946.0,12393872.0,13948761.0,13959428.0,14862714.0,14705240.0,15004700.0,14075744.0,15715790.0
1924-04-01,15957484.0,14123888.0,14631758.0,13173379.0,13999426.0,14373938.0,12709411.0,12622600.0,11932722.0,16103273.0,15619431.0,16229565.0,15922413.0,15565698.0,11835532.0,13222139.0,13524538.0,13934850.0,14085703.0,14262140.0,13613567.0,15008534.0
1924-05-01,14126231.0,12416184.0,12583326.0,11940792.0,12508450.0,12883321.0,11054456.0,10688300.0,10043473.0,14423750.0,13988420.0,14378912.0,14443575.0,13181843.0,10864327.0,11541554.0,12322532.0,12167102.0,12735418.0,12965700.0,11804125.0,13148354.0
1924-06-01,11321411.0,10388350.0,10202003.0,10012042.0,10351740.0,10849034.0,8527138.0,8843930.0,7902274.0,11509796.0,11421214.0,12023688.0,12650086.0,10016618.0,9104996.0,9487960.0,9425379.0,9653319.0,9737872.0,11641013.0,9949010.0,10924472.0
1924-07-01,8129397.0,8087080.0,7750898.0,7433951.0,8087501.0,8931276.0,4358644.0,7456024.5,3234916.8,9396295.0,8525146.0,9495580.0,9822100.0,7745651.0,7165346.0,6805067.0,6438382.0,6961112.0,6671055.0,10165824.0,8055756.0,8710037.0
1924-08-01,5910213.0,6505138.5,6550420.5,4994790.5,6200666.0,7320869.5,677736.0,6260596.5,71981.73,8152802.0,6825883.0,6938322.5,8214056.5,6369207.0,5955789.5,5161828.5,4832600.0,5094509.0,4391131.5,9043868.0,6429164.5,6951958.0
1924-09-01,6027505.0,6405242.5,6836544.5,4528124.0,5485335.5,6962023.5,374674.12,6167540.0,30805.945,9331416.0,7747900.0,6479153.5,9369844.0,6759267.0,6181676.0,4960452.0,4687303.5,4870892.5,4103726.8,9537338.0,6065904.5,7056119.0
1924-10-01,8293473.0,7434561.0,8339653.0,7033984.0,7216978.0,8742192.0,1969566.9,7854410.5,878937.6,11015388.0,9895486.0,9597480.0,11376427.0,8513238.0,7748300.0,6773504.0,6154097.0,6772152.5,5782156.0,10890055.0,8293709.0,9185609.0
1924-11-01,10412988.0,9292019.0,10263300.0,9168731.0,9783726.0,10542710.0,5029926.5,9615046.0,6490519.5,12353580.0,11854027.0,12099382.0,12346641.0,10974965.0,9079462.0,9563440.0,8814113.0,9365176.0,9989213.0,12406935.0,10500999.0,10799082.0
1924-12-01,12644891.0,11605028.0,11934476.0,11501115.0,11941342.0,12520871.0,9153200.0,11506424.0,9596030.0,14380010.0,14182837.0,14769656.0,14445617.0,13121564.0,9976274.0,11492440.0,10874380.0,11641578.0,12736322.0,13904406.0,12249204.0,13180935.0
1925-01-01,14326431.0,13586628.0,14284893.0,12994440.0,13547768.0,14246484.0,11660211.0,12510919.0,11729081.0,16041262.0,15518561.0,16766596.0,16288710.0,15454812.0,11370016.0,12856678.0,13120892.0,13449521.0,14122060.0,14974092.0,13575029.0,14968576.0
1925-02-01,15400821.0,14607272.0,15407622.0,13504732.0,14428098.0,14958288.0,13094734.0,12878868.0,12831899.0,16843404.0,16343366.0,17395736.0,17029272.0,16473020.0,11835618.0,14080306.0,13923550.0,13942494.0,14684270.0,15478600.0,14173867.0,15850232.0
1925-03-01,15559175.0,15020986.0,15666164.0,13850280.0,14674380.0,15126922.0,13213140.0,12668162.0,13145300.0,17076624.0,16538131.0,17396674.0,17135210.0,16830546.0,12019860.0,14063220.0,14105063.0,14200706.0,14805305.0,15284100.0,13947619.0,16202322.0
1925-04-01,15268740.0,14385192.0,14730333.0,13591916.0,14266284.0,14558010.0,12838318.0,11882135.0,12355738.0,16501317.0,15843962.0,16267825.0,16113974.0,15565088.0,11720480.0,13316252.0,13528756.0,13569642.0,14315060.0,14543216.0,13149880.0,15271900.0
1925-05-01,13769293.0,12463108.0,12977674.0,11933396.0,12567025.0,12936479.0,11288871.0,10443426.0,10395736.0,14366582.0,14143622.0,14110021.0,14494333.0,12772366.0,10623875.0,12104959.0,12167893.0,12126138.0,12973168.0,13111568.0,11532341.0,13532185.0
1925-06-01,10993570.0,9995840.0,10144676.0,9885689.0,10471994.0,10715080.0,8776831.0,9034029.0,7565985.0,11249864.0,11346105.0,11565652.0,12341316.0,9671920.0,8672249.0,10132445.0,9423372.0,9931437.0,10208300.0,11432102.0,9486438.0,11494724.0
1925-07-01,8029274.0,7439345.0,7818588.5,7433679.0,8168608.0,8306545.0,4495702.0,7327987.0,2600305.0,8457566.0,8620095.0,8759194.0,9730159.0,7226051.0,7050145.0,6858572.0,6192885.0,7005938.0,7426660.0,9748323.0,7520839.5,9580495.0
1925-08-01,5996883.0,5875252.0,6524876.0,5401742.0,6027747.5,6440875.5,1037896.0,5871833.0,54612.15,6841408.0,7031114.0,6071561.5,8173423.0,5616344.5,5862542.0,5022135.0,4476142.5,5381163.0,5525452.0,8783992.0,5680889.0,8043288.0
1925-09-01,6339640.5,5526323.0,6742862.0,4859111.5,5383667.0,5934380.5,951627.8,5917118.5,56023.445,7872849.0,8088000.5,5557342.5,9253313.0,6033596.5,6190153.0,4982241.5,4328062.0,5133481.0,5284163.0,9480395.0,5773447.0,8016965.0
1925-10-01,8014492.5,6440583.5,8395033.0,7149135.0,7653804.0,7991687.0,2554287.5,7998098.5,702934.3,10103768.0,10003982.0,8492140.0,11375052.0,7862720.0,8005263.5,7078977.0,6014929.0,6939323.0,7080565.0,10511612.0,8639178.0,9828161.0
1925-11-01,10763720.0,8282009.0,10182864.0,9519582.0,10274076.0,10012730.0,6080441.5,9793143.0,4744878.0,12318832.0,12263606.0,11169568.0,12708876.0,9996700.0,9154831.0,9302626.0,9235946.0,9297634.0,9667206.0,12057354.0,10421756.0,11584318.0
1925-12-01,12296552.0,10776312.0,12157993.0,11447024.0,11998161.0,12316625.0,9549748.0,11514321.0,9266785.0,14489083.0,14658918.0,14158551.0,14375948.0,13134867.0,10160068.0,11230776.0,11209310.0,11240074.0,12044037.0,13637692.0,11878673.0,13889782.0
1926-01-01,14062402.0,13147720.0,13978235.0,12865548.0,13460490.0,13522340.0,11848215.0,12862627.0,11784474.0,16104438.0,15964540.0,16440062.0,16157098.0,15543863.0,11346338.0,13158402.0,13081954.0,12944208.0,13781846.0,14703051.0,13656492.0,15110887.0
1926-02-01,15341301.0,14702660.0,15120824.0,13491642.0,14229674.0,14393345.0,12936595.0,13241054.0,12805698.0,17183540.0,16875640.0,17198156.0,16902126.0,16786586.0,11992296.0,13996719.0,13949588.0,13706856.0,14611336.0,15467930.0,14260730.0,16083806.0
1926-03-01,15823714.0,15201600.0,15276260.0,13665612.0,14416880.0,14870967.0,13336104.0,12970294.0,12980624.0,17391780.0,16727150.0,17355612.0,16808986.0,17247444.0,12185836.0,14104378.0,13871928.0,13589902.0,14583715.0,15563270.0,13912107.0,16140611.0
1926-04-01,15559786.0,14406037.0,14601954.0,13437808.0,13984590.0,14431770.0,12609188.0,12416897.0,12078122.0,16548522.0,16270847.0,16515046.0,15553776.0,15685170.0,11811428.0,13281850.0,13332636.0,13175854.0,14089778.0,14775710.0,13394070.0,15285700.0
1926-05-01,13959435.0,12774834.0,12664640.0,12023808.0,12375924.0,13001907.0,11182577.0,10640126.0,10089934.0,14558739.0,14127713.0,14165745.0,14004366.0,12840265.0,10697216.0,11847434.0,12072220.0,12128530.0,12843382.0,13209147.0,11831153.0,13527385.0
1926-06-01,11371970.0,10454673.0,10008336.0,10211804.0,10277341.0,10868510.0,8851018.0,8646083.0,7635286.5,11521997.0,11305872.0,11518710.0,12659887.0,9552567.0,8728137.0,9632916.0,9558560.0,10223651.0,9941876.0,11460900.0,9829708.0,11072714.0
1926-07-01,8927884.0,7728260.5,8053669.0,7279133.0,7546945.0,8439672.0,4071154.0,7134173.5,2731151.5,8720413.0,8600134.0,8519446.0,11404797.0,6810982.0,7008168.0,6415630.5,6650917.0,7650414.0,7724559.0,9488070.0,7962698.0,9289275.0
1926-08-01,6958717.5,5275407.0,6773309.5,4766877.5,5375584.0,6786360.5,285820.38,5904780.0,76563.28,6888486.0,7301156.5,5986184.5,9866552.0,5052955.0,5933856.0,4783859.0,4990280.0,6142642.0,5743623.5,8362355.0,6356895.5,7516042.0
1926-09-01,6999244.5,4788082.5,7200830.0,4041846.5,4822809.0,6424332.5,133299.3,6011818.0,36950.94,7320255.0,8140092.0,5696505.5,10027980.0,5433748.5,6069044.5,4664692.0,4840115.5,5853460.5,6056543.0,8644204.0,6491460.5,7403820.0
1926-10-01,9121627.0,6503931.0,8842158.0,6300413.0,6982047.5,8282248.0,1243349.9,7713409.5,441562.5,9754345.0,9905676.0,8956307.0,11189072.0,7185401.0,7732703.0,6410013.0,6310984.0,7194762.5,8066415.0,10473919.0,8616158.0,8943716.0
1926-11-01,11030070.0,8744274.0,10399228.0,9214644.0,10240517.0,10360665.0,4839565.5,9420242.0,3658611.0,12150448.0,12037852.0,11703002.0,12438746.0,10356355.0,8896761.0,9193274.0,8991520.0,9462619.0,10187670.0,12189691.0,10323236.0,11367504.0
1926-12-01,12662272.0,11063066.0,12325922.0,11593898.0,11941318.0,12427917.0,9118337.0,11253170.0,8947524.0,14515688.0,14665359.0,14172346.0,14485480.0,13058648.0,9770602.0,11233682.0,11161582.0,11492466.0,12545186.0,13649203.0,12374806.0,13871973.0
1927-01-01,14410258.0,13351433.0,14191589.0,13029152.0,13485376.0,13820399.0,11463793.0,12517951.0,11621654.0,15894544.0,16263583.0,16119954.0,16227604.0,15569176.0,11038636.0,13246210.0,12879007.0,12858578.0,14108329.0,14614032.0,13669961.0,15535776.0
1927-02-01,15412556.0,14518643.0,15243438.0,13484029.0,14167988.0,14325340.0,12941292.0,12910517.0,12594588.0,16964396.0,17051040.0,17202508.0,16708325.0,17431404.0,11929982.0,14394077.0,13648398.0,13871778.0,14590870.0,15163824.0,13981562.0,16297049.0
1927-03-01,16122868.0,14923428.0,15359178.0,13446883.0,14258745.0,14755102.0,13237268.0,13180107.0,12834372.0,17056120.0,17293140.0,17207388.0,16889206.0,17851330.0,12023404.0,14951049.0,14066801.0,13870400.0,14774637.0,15026760.0,14106830.0,16153422.0
1927-04-01,15958923.0,14588767.0,15326646.0,12985119.0,13858710.0,14497286.0,12882542.0,12338416.0,12054480.0,16377736.0,16346798.0,16316325.0,16238455.0,16331680.0,11750646.0,13826806.0,13723346.0,13499048.0,14332836.0,14568665.0,13507667.0,15103095.0
1927-05-01,14250821.0,12509258.0,13524836.0,11872789.0,12517734.0,12900302.0,11264477.0,10498790.0,9982489.0,14233279.0,14614173.0,13972696.0,14694421.0,13195850.0,10835469.0,12134034.0,12141868.0,11979102.0,12501643.0,13473690.0,11732486.0,13349272.0
1927-06-01,11365756.0,9742641.0,10610276.0,10118891.0,10424908.0,10891169.0,8581284.0,8951817.0,7612688.5,10914728.0,11404770.0,11144829.0,12797138.0,9594444.0,9115412.0,9776729.0,9318673.0,9386711.0,9800280.0,11779180.0,9717564.0,11223490.0
1927-07-01,8013928.0,7205052.5,8090636.5,7494502.0,7731636.0,8295956.5,4231312.0,6962181.5,3759639.0,7793543.5,8572540.0,8460074.0,11045206.0,6900992.0,7014905.0,7156521.0,6470880.5,6731032.0,7299062.0,9998825.0,7423001.0,9199689.0
1927-08-01,5955272.0,5257584.0,6371736.0,4566713.0,5341323.0,6279433.0,380321.78,5440441.0,33051.746,6239422.5,6880725.5,5568302.5,9717996.0,5065377.5,5784287.0,5570795.0,4874900.0,5437188.0,5477731.0,8857260.0,5653852.5,7490450.0
1927-09-01,6136683.5,5048599.0,6664264.0,3718266.8,4854761.0,5866033.0,275798.38,5381700.5,8752.227,6662760.0,8152174.0,4813382.0,9929417.0,5125325.0,6024671.5,5408520.0,4759484.0,5255842.0,5358043.0,9396982.0,5472665.0,7555384.0
1927-10-01,7996435.0,6320498.0,8591437.0,6100294.0,7213593.0,7996566.0,1446311.8,7385528.0,965796.9,8739258.0,10292963.0,8411844.0,11201708.0,6650095.5,7977150.0,7367683.0,6298437.0,6903508.0,6575716.5,10703557.0,8218818.0,9691184.0
1927-11-01,10553680.0,8166522.5,10467712.0,9245242.0,9780862.0,10001737.0,4882316.0,9582214.0,6379022.0,11303134.0,12264226.0,11139855.0,12626272.0,9979170.0,9373448.0,9374950.0,8571489.0,9067771.0,9159780.0,12021430.0,10734434.0,11353396.0
1927-12-01,12532032.0,10814654.0,12537694.0,11198307.0,11934328.0,12217646.0,9053929.0,11566576.0,9666866.0,13946201.0,14455766.0,14310787.0,14520982.0,12406546.0,10250323.0,11102983.0,11103012.0,10955540.0,11441256.0,13705304.0,12385098.0,13271332.0
1928-01-01,14467296.0,13072684.0,14049444.0,12957546.0,13712242.0,14081653.0,12244038.0,12712651.0,11725988.0,15500800.0,16047120.0,16224682.0,16253152.0,14611012.0,11412378.0,13159351.0,13203996.0,12772626.0,13829143.0,14432735.0,13738444.0,14465105.0
1928-02-01,15549674.0,14505654.0,15371322.0,13666039.0,14319874.0,14622646.0,13376246.0,13076554.0,12763690.0,16559902.0,16833220.0,17216856.0,17153306.0,16182948.0,11967895.0,14247804.0,14186121.0,13523650.0,14502536.0,14883076.0,14220458.0,15175806.0
1928-03-01,15945611.0,14856644.0,15419708.0,13839537.0,14464095.0,14584413.0,13420454.0,12719586.0,12749584.0,17004940.0,17031796.0,17160418.0,17200324.0,16650972.0,12160836.0,14545913.0,14247516.0,13510146.0,14612540.0,15149328.0,13913999.0,15398844.0
1928-04-01,15545963.0,14396760.0,14694680.0,13293426.0,13943670.0,13923857.0,12827134.0,11994086.0,11947432.0,16373160.0,16137330.0,15837188.0,16375992.0,15633544.0,11879190.0,13862572.0,13799556.0,13204628.0,13811114.0,14379185.0,13507543.0,14414098.0
1928-05-01,14165572.0,12603003.0,13002038.0,11565586.0,12397389.0,12367369.0,11104464.0,10484617.0,9861845.0,14562168.0,14199970.0,13543383.0,14659043.0,12971696.0,10907608.0,11850324.0,12659136.0,11775326.0,12018850.0,12904879.0,11824600.0,12803302.0
1928-06-01,11405169.0,9958682.0,10603566.0,9821741.0,9775326.0,10497372.0,8396544.0,9082426.0,7556331.0,11234553.0,11420312.0,10924010.0,12312441.0,9862447.0,9142824.0,9474236.0,10176170.0,9472517.0,9156628.0,11382192.0,9874913.0,10979357.0
1928-07-01,8595637.0,7271696.0,8300160.0,7198599.5,7261685.0,7904618.0,3450207.8,7376827.0,2385472.0,8602383.0,8971818.0,8328364.5,9868992.0,7329045.0,7132015.0,6918332.0,6808453.5,6687890.0,6490565.0,9667807.0,7484441.0,9312588.0
1928-08-01,6475437.0,5398667.0,6640917.5,4508599.0,5310826.5,5869588.0,172830.03,6163399.0,71515.34,7194140.0,7618291.0,5842368.0,7990201.0,5636632.0,5753726.0,5285602.0,5041574.0,4996107.5,4327193.5,8417919.0,5511271.0,7741131.0
1928-09-01,7136108.5,5233246.5,6797340.5,3613445.2,4791144.0,5449937.0,104907.19,6605954.0,63021.81,8059117.0,8238843.0,5290653.0,8949482.0,6209673.5,5845628.0,5208376.0,4787868.0,4966285.0,3776781.0,8591842.0,5197063.0,7749125.0
1928-10-01,9462156.0,6474222.5,8628746.0,6145061.5,6979893.0,7735831.0,1015419.9,8470050.0,1113611.4,9735618.0,10248916.0,7865029.5,11435651.0,8325813.0,7926696.0,7259562.0,6388522.0,6519590.5,5886223.5,10031872.0,7208167.0,9563331.0
1928-11-01,11432212.0,8222399.0,10441484.0,8990448.0,9096584.0,10236336.0,3725163.8,9918020.0,5494212.0,11986852.0,12389384.0,10845946.0,12542008.0,10622538.0,9058794.0,9430650.0,9329204.0,8893179.0,9318935.0,12126524.0,10059275.0,11102006.0
1928-12-01,12921024.0,10795994.0,12493676.0,11213292.0,11830008.0,11971506.0,8414958.0,11597500.0,9441032.0,14185306.0,14595462.0,14101104.0,14643346.0,13105584.0,10084763.0,11258603.0,11273644.0,10901163.0,11952620.0,13769168.0,12271876.0,13502928.0
1929-01-01,14795528.0,13144100.0,14337610.0,12954068.0,13359889.0,13444976.0,11606010.0,12672506.0,11079046.0,15798796.0,15935590.0,16206450.0,16575764.0,15138392.0,11621210.0,13037232.0,13025125.0,12883619.0,13692242.0,14443154.0,13729044.0,15035663.0
1929-02-01,16085914.0,14466690.0,15281354.0,13684678.0,14232906.0,14364156.0,13277795.0,13315498.0,12219646.0,16713274.0,16657802.0,17262908.0,17047372.0,16638769.0,12090546.0,14368122.0,14079844.0,13903324.0,14375933.0,14669890.0,14216368.0,15508330.0
1929-03-01,16336926.0,14825669.0,15591160.0,13948630.0,14467584.0,14745772.0,13550437.0,13380280.0,12364252.0,16682332.0,16928148.0,17420726.0,17048384.0,16546334.0,12158393.0,14662934.0,14464388.0,14244336.0,14368141.0,14731788.0,14101990.0,15739422.0
1929-04-01,15936416.0,14146856.0,14803356.0,13534790.0,14207120.0,14330939.0,12984826.0,12428214.0,11622748.0,15669602.0,16268682.0,16083814.0,16361451.0,15484774.0,11810488.0,13947059.0,13798937.0,13636734.0,13922782.0,14047157.0,13205038.0,15077212.0
1929-05-01,14238114.0,12219825.0,12935762.0,11772408.0,12537489.0,12792954.0,11253940.0,10818355.0,9725009.0,13773878.0,14264018.0,13751082.0,14557678.0,13025540.0,10742050.0,12021478.0,12321494.0,12278520.0,12214170.0,12934697.0,11618710.0,13327267.0
1929-06-01,11455200.0,9907554.0,10662487.0,9910906.0,10441049.0,10331172.0,8581547.0,9081511.0,7087895.0,10827456.0,11800200.0,11264206.0,11907542.0,9984948.0,8769835.0,10075372.0,9423722.0,10157397.0,9029456.0,11357504.0,9859049.0,11069375.0
1929-07-01,8436389.0,7434709.5,8032106.0,7115073.0,8234112.5,7726253.0,4565483.0,7369965.0,2011342.1,8236206.0,8865545.0,7998452.5,9283172.0,7323403.5,6837482.0,7222832.5,6326818.0,6838175.0,6703211.0,9640285.0,7725547.5,9097136.0
1929-08-01,6162699.0,5700399.5,6421209.0,4563668.0,6564785.5,6044090.0,206050.11,6068676.0,17702.59,7031097.0,7710045.0,5363760.5,7760637.0,5381575.5,5469369.0,5589888.0,4822526.0,4973520.5,5287374.0,8554925.0,5601997.0,7397043.0
1929-09-01,6107902.5,5423420.5,6479599.0,4150205.5,6048819.0,5761489.5,43713.125,6449613.0,21649.855,8227689.0,9173387.0,4734998.0,9032162.0,5659161.5,5637179.5,5466282.0,4805192.0,4842598.0,5592558.0,9377631.0,5126733.0,7604111.5
1929-10-01,8143337.0,6556367.0,7964239.5,6896266.0,7811205.0,7668011.0,615624.0,8203707.0,653932.6,9688782.0,10985441.0,7736488.5,11381967.0,7785709.0,7655384.5,7213192.0,6336504.0,6368653.0,7248430.0,10648171.0,7471811.5,9481984.0
1929-11-01,10688922.0,8461163.0,10569734.0,9508783.0,9996329.0,10337533.0,4665626.0,9820280.0,4820466.5,11790000.0,12653232.0,10469456.0,12844470.0,10261762.0,9122112.0,9445206.0,9280156.0,8999745.0,9466822.0,12153150.0,10086300.0,11630223.0
1929-12-01,12533143.0,10564548.0,12631730.0,11468995.0,12019842.0,12348517.0,8835222.0,11380322.0,8739060.0,13792325.0,14779310.0,13906048.0,14644139.0,13094248.0,10220052.0,11564318.0,11117950.0,11223378.0,11734372.0,13732377.0,11897508.0,13628608.0
1930-01-01,14783186.0,12932578.0,14250338.0,12912012.0,13287080.0,13822832.0,11857934.0,12631076.0,11050392.0,15262786.0,16245406.0,15877584.0,16272212.0,15229012.0,11485716.0,13503221.0,12962826.0,13239459.0,13554564.0,14778038.0,12997480.0,15226432.0
1930-02-01,16029139.0,13923734.0,15136932.0,13696500.0,13794986.0,14741385.0,13264177.0,13031495.0,12155679.0,16009986.0,17037408.0,16703598.0,17258644.0,16368620.0,12084192.0,14352190.0,13978424.0,14005396.0,14397393.0,15085818.0,13834330.0,16039744.0
1930-03-01,16414894.0,14252322.0,15555598.0,13840114.0,14186356.0,15164478.0,13496334.0,12745634.0,12415643.0,16317224.0,17462498.0,16816964.0,17255282.0,16243078.0,12308738.0,14609944.0,14253398.0,13998992.0,14321089.0,14915960.0,13771858.0,15848212.0
1930-04-01,16013316.0,13880709.0,15323930.0,13414553.0,13745362.0,14903046.0,13087786.0,11795998.0,11672017.0,15917658.0,16539320.0,15805014.0,16280271.0,14724216.0,11845170.0,14148440.0,13743022.0,13401046.0,13778792.0,14361602.0,13235734.0,14811842.0
1930-05-01,14330219.0,12393244.0,13492101.0,11783408.0,12503619.0,13327331.0,11451020.0,10504066.0,9680462.0,14264818.0,15020704.0,13566820.0,14601202.0,12645268.0,10873847.0,12373431.0,12464966.0,12285718.0,12034449.0,12906970.0,11661454.0,13078561.0
1930-06-01,11256916.0,9730164.0,10787578.0,9841940.0,10183948.0,10917812.0,8748845.0,8629336.0,7057507.0,11432354.0,11883320.0,11180587.0,12896183.0,9741479.0,9265878.0,9641622.0,9441458.0,10120906.0,9205768.0,11022244.0,9407548.0,11073216.0
1930-07-01,7683765.0,7135491.0,7934949.5,7083364.5,7867400.5,8251464.0,5057332.0,6864524.5,2103773.5,8948208.0,8801126.0,8471553.0,10745596.0,7081726.0,7263608.0,7053051.0,6161831.0,7249521.0,6665270.0,9266790.0,7461006.5,9182095.0
1930-08-01,5532076.0,5457510.5,5975411.0,4902523.5,5907757.5,6187295.5,517627.66,5573835.0,6429.9834,7739672.5,7601120.0,5907026.0,8478668.0,5522736.0,5841681.0,5502090.0,4424239.0,5278557.0,4944614.5,8159935.0,6006127.0,7366055.5
1930-09-01,5982559.5,5098893.0,6086103.0,4472358.0,5498199.0,5620422.0,142676.44,5622438.0,7081.0703,8319543.5,8589625.0,5512446.0,9553012.0,5915716.0,5976899.5,5380195.0,4171263.0,4820592.0,5400409.5,8695522.0,5740348.0,7520617.0
1930-10-01,7957071.0,6199852.0,7992839.0,6518872.0,7410224.5,7446827.0,1838166.4,8239110.0,620187.0,10090158.0,10088356.0,8391998.0,11338953.0,7278357.0,7895130.0,7193767.0,5901008.0,6728018.5,7127347.5,10202491.0,7905855.0,9523597.0
