,ACCESS-CM2,INM-CM4-8,CESM2-WACCM,ACCESS-ESM1-5,MRI-ESM2-0,CESM2,MPI-ESM1-2-LR,INM-CM5-0,NorESM2-MM,IPSL-CM6A-LR
2090-02-15,8.023287,11.711604,7.5393763,7.7366376,8.992149,4.372658,9.223001,11.1321335,11.647543,1.6479018
2090-03-15,9.25057,11.998257,9.045955,8.6437845,10.329274,6.115099,9.583253,11.708094,11.946269,2.9940038
2090-04-15,9.23997,11.276855,8.991834,8.384967,9.6526,6.1788883,9.229368,10.927656,11.203895,2.638525
2090-05-15,7.9284177,9.696748,7.221069,7.047109,7.621357,4.3887305,7.590559,9.396268,9.184384,0.922096
2090-06-15,3.735674,7.4423885,3.2585175,4.036537,3.6320105,0.9574898,4.665079,7.146064,6.070595,0.021893146
2090-07-15,0.17416239,4.8576775,0.20273577,0.51865005,0.28314093,0.034868903,1.1365675,4.709789,1.689433,0.0006418693
2090-08-15,0.012940471,3.2015665,0.023116272,0.04353124,0.0050702672,0.0026244218,0.0070522893,2.9237185,0.20099476,0.0
2090-09-15,0.0013933118,2.8697193,0.0012056706,0.008833396,0.009839724,0.0001299169,1.9397616e-05,2.3964639,0.12978141,0.0
2090-10-15,0.002687701,3.7515016,9.899601e-05,0.0026332878,0.010915541,1.2699609e-05,0.028900389,3.1318393,0.5537619,0.0
2090-11-15,0.088683784,5.5666723,0.035391632,0.008199309,0.01776294,0.019611668,0.5966775,5.2983327,2.8390663,0.0
2090-12-15,1.0908691,8.181614,0.4579452,0.43453082,0.5972654,0.20118022,3.3682632,8.062202,7.5624704,0.018700106
2091-01-15,4.4104023,10.120878,2.999037,3.2339385,4.843464,1.3574971,6.461365,10.01989,10.080982,0.5103623
2091-02-15,7.920835,11.651522,6.709509,6.66271,8.879897,4.0202503,8.621672,11.181819,12.085438,2.0358238
2091-03-15,9.1931925,11.951809,9.026343,8.422915,10.023632,6.3283496,9.619042,11.52446,12.295352,3.8573225
2091-04-15,9.115208,11.4042,8.994537,8.566093,9.833016,6.755948,9.43086,10.669132,11.6677685,4.163874
2091-05-15,7.6135225,9.670477,6.758563,7.3426123,7.7126994,4.8947725,7.5208673,8.920292,9.761622,1.8804281
2091-06-15,3.133695,7.412713,1.8179042,4.112336,3.3256605,0.9851174,4.428725,6.8210745,6.9708786,0.06792591
2091-07-15,0.1879588,4.8144,0.09450751,0.43042547,0.275654,0.041149758,0.6969106,4.5312867,2.1709125,4.0178465e-06
2091-08-15,0.02589981,2.5705872,0.011947335,0.03751908,0.021304093,0.0029990778,0.0032207605,2.7722077,0.24542081,0.0
2091-09-15,0.0060512773,2.0695596,0.0006853822,0.0047550513,0.0070143803,3.6551028e-05,2.9262214e-06,2.340198,0.118005335,0.0
2091-10-15,0.003908016,3.1825244,4.7151468e-07,0.00086394214,0.011622157,0.0,0.022558685,3.0827782,0.53572106,0.00081898127
2091-11-15,0.07850194,5.048212,0.0055122357,0.0067254426,0.06393312,0.0018329336,0.42035052,5.0293903,4.304229,0.009002534
2091-12-15,0.98629475,7.962011,0.37107414,0.42092118,0.44492614,0.29662248,3.396018,7.6535625,8.38098,0.10508696
2092-01-15,4.556018,10.07391,2.588671,3.4793463,4.165581,2.0057924,6.8582664,10.170424,10.545637,1.0011293
2092-02-15,7.942715,11.357574,6.0282865,7.3459477,9.113649,4.361014,8.987606,11.300972,12.060414,2.5702043
2092-03-15,9.221164,11.849103,7.8056197,8.732096,10.241808,6.0152664,9.744866,11.5502205,12.56687,3.779348
2092-04-15,9.086952,11.369564,7.696479,8.382471,9.823747,6.252617,9.532526,10.494752,11.843773,3.7009604
2092-05-15,7.747851,9.270432,6.113066,7.163141,8.105419,4.6282682,7.8719344,8.934307,9.765128,1.4807385
2092-06-15,3.251835,6.4275312,1.6662289,3.709862,4.9827304,1.0409553,4.3752522,6.816346,7.495228,0.043802075
2092-07-15,0.18351565,3.792151,0.069386944,0.26149693,1.1124827,0.037823316,0.7166247,4.1210623,3.0804646,4.7787948e-05
2092-08-15,0.021537187,2.2193356,0.004767152,0.033916835,0.022047795,0.0010093608,1.7849994e-05,2.2216277,0.43392363,0.0
2092-09-15,0.004520572,2.0334158,7.482606e-06,0.006112708,0.005706473,2.0189289e-07,0.0,1.6266006,0.11523607,0.0
2092-10-15,0.0067523248,2.896227,0.0,0.0015435468,0.011167745,0.0,0.006754946,2.3505297,1.0042243,0.0
2092-11-15,0.14402516,4.788351,0.0033332272,0.0014671753,0.072039716,0.0012270564,0.35590097,3.9047575,4.258561,4.0930194e-05
2092-12-15,1.2306042,8.000046,0.17429902,0.19397755,1.3221297,0.23908533,2.9907446,6.460153,8.514833,0.04764352
2093-01-15,5.359745,10.541121,1.902855,3.330368,6.169937,1.9841729,6.9599934,9.222712,10.528777,0.6702418
2093-02-15,8.039344,11.653885,5.020674,7.592405,9.68485,5.040917,9.108028,10.464312,11.326097,2.4789338
2093-03-15,9.170417,12.09096,7.061466,8.406026,10.5777445,6.4037776,10.168695,10.878696,12.168623,3.9698226
2093-04-15,9.131939,11.358118,7.0754247,8.231126,10.107346,6.719735,9.793165,10.111748,11.44131,3.3695066
2093-05-15,7.855798,9.514338,5.3528433,7.041397,8.197516,4.3774233,8.163975,8.246074,9.331997,1.200325
2093-06-15,3.6400533,7.399976,1.2751436,4.6567225,4.4980416,0.71586335,5.054674,6.0591187,6.706077,0.017070193
2093-07-15,0.20868573,4.5911255,0.057489347,0.79883903,0.8714497,0.053895693,1.0077184,3.6068704,2.4506466,0.0
2093-08-15,0.015445437,2.4301233,0.007954753,0.045644473,0.018416274,0.0041667074,0.0011845483,1.4509503,0.28287724,0.0
2093-09-15,0.002024504,2.018599,0.0007639468,0.01095282,0.008372218,2.6894711e-05,0.0,0.5865052,0.0885412,0.0
2093-10-15,0.0016958794,2.871419,4.493875e-06,0.0045920704,0.011492962,0.0,0.003176534,1.4104763,0.57031155,0.0
2093-11-15,0.08597021,5.29156,0.00196622,0.00780865,0.029217927,0.00019022511,0.28178188,3.6401553,4.3175883,9.702111e-05
2093-12-15,1.0478879,8.535843,0.1363053,0.5177825,1.0152779,0.064285375,2.4865057,6.4151173,7.943562,0.06649885
2094-01-15,4.574257,10.50185,1.4821732,3.236906,5.229559,0.85480434,7.0101266,9.116252,10.1271515,0.8112143
2094-02-15,7.77024,11.435083,4.3310103,6.59908,8.726638,2.5689147,9.102115,10.518492,11.4992895,2.5035765
2094-03-15,9.084113,11.799247,7.2163363,8.2525835,10.2662,4.7492113,9.6469,10.834946,12.021148,3.7068396
2094-04-15,9.0110035,11.160156,7.2955837,8.251079,10.118763,5.290358,9.38647,10.335474,11.312002,2.9695199
2094-05-15,7.701098,9.451147,5.057454,6.7847843,7.8827944,3.5371132,7.7464013,8.5502615,9.460779,0.9432867
2094-06-15,3.393496,7.396888,0.7845011,3.6266468,3.4391205,0.4894637,4.650722,6.33948,6.653537,0.010788806
2094-07-15,0.1374521,4.265544,0.03377061,0.38574186,0.2787112,0.029586054,0.73967034,3.3434925,2.705226,0.0
2094-08-15,0.005010105,2.0369935,0.0009419974,0.041316576,0.013980692,0.001885131,0.00026140502,1.6124549,0.23642667,0.0
2094-09-15,0.0005727825,1.6345241,1.0031505e-06,0.008992005,0.0074822167,1.3624484e-05,0.0,1.2531443,0.07769306,0.0
2094-10-15,0.003361187,2.6304536,7.2576956e-10,0.0030082748,0.01123191,0.0,0.0031160384,1.9742485,0.67537224,0.0
2094-11-15,0.063045114,4.6093774,0.0013336042,0.005755346,0.018697903,0.0003763523,0.38877252,3.4238467,3.9270175,0.0
2094-12-15,0.4220967,7.082612,0.122288175,0.390327,0.3768308,0.04689269,2.8779476,5.6650577,7.972004,0.01899852
2095-01-15,2.2478647,9.618624,0.88724643,3.234651,3.6990237,0.8856886,6.432141,8.254763,10.05219,0.50166595
2095-02-15,5.8771024,11.01572,3.1204584,6.385131,8.213715,2.5620587,8.260225,9.795793,11.412693,1.67872
2095-03-15,8.040559,11.884409,5.7656727,7.6491303,10.286914,3.995259,9.397093,10.501605,12.191062,2.4329083
2095-04-15,8.374328,11.377776,6.1169643,7.6537466,10.011731,4.6015177,9.470173,9.877159,11.257381,1.9973812
2095-05-15,7.1949964,9.46938,4.193468,6.3613925,7.5818653,2.8436623,7.9322114,8.011684,9.331153,0.58396167
2095-06-15,2.565736,7.5205474,0.5882766,3.5986273,3.4069164,0.34838217,4.221362,5.7369747,6.459321,0.007842621
2095-07-15,0.07351584,4.9644213,0.03175643,0.48633793,0.32490578,0.01505253,0.41130033,2.812457,2.4793863,0.00012637251
2095-08-15,0.003510098,2.8789964,0.0021589731,0.040762227,0.006279945,0.00016483142,7.833227e-05,0.8247825,0.34473968,0.0
2095-09-15,0.00023289974,2.210393,7.3689216e-06,0.006114995,0.0052403654,3.8451642e-10,0.0,0.42619312,0.19474019,0.0
2095-10-15,0.0013349681,3.4151044,0.0,0.0017022557,0.010878718,0.0,0.00032769775,0.96248686,1.0009952,0.0
2095-11-15,0.06347812,6.1731396,0.00014875497,0.004527522,0.020973558,0.0,0.045935247,2.903088,3.6321633,0.0005760242
2095-12-15,0.40252936,8.51317,0.053673375,0.3476125,0.13779782,0.0123909665,1.549352,5.565959,8.169422,0.020228527
2096-01-15,2.4376442,10.49418,0.9389947,3.0384612,1.301849,0.5071519,6.0198703,8.320139,10.120593,0.2383949
2096-02-15,6.7214622,11.854584,3.3134043,6.429163,5.441752,2.0729132,8.607213,10.115643,11.484668,1.3450116
2096-03-15,8.529727,12.254573,6.0594373,7.9556417,8.129076,3.8145416,9.5045185,10.93037,12.059544,2.4016445
2096-04-15,8.5401,11.598316,6.5620375,7.9021115,8.526853,4.2499046,9.2806015,10.303194,11.018607,1.8939708
2096-05-15,7.170378,10.1501045,4.238947,6.7033195,6.136904,2.4553957,7.95365,8.296146,9.08126,0.46062508
2096-06-15,2.8753755,7.842925,0.57367975,3.5657196,1.1975355,0.22531116,4.457435,6.154749,6.450036,0.00016810911
2096-07-15,0.11623266,4.537639,0.022950951,0.37998456,0.03141848,0.0051747654,0.5368761,2.778451,1.9685208,0.0
2096-08-15,0.0082301805,2.1919167,0.0006403428,0.038716547,0.005923547,2.788402e-05,0.0,0.9822507,0.26425847,0.0
2096-09-15,0.0006931565,1.7513821,5.203389e-08,0.008460057,0.007185616,8.7737506e-10,0.0,0.6216434,0.12986217,0.0
2096-10-15,0.00068908534,2.4745023,0.0,0.0036245245,0.008761218,0.0,0.0010981259,1.1652074,0.32367805,0.0
2096-11-15,0.062056195,4.4750175,0.0016102509,0.0060831625,0.018155862,0.00014282031,0.18815696,2.6955655,1.882317,0.00070247875
2096-12-15,0.54496986,8.240056,0.11002211,0.24055237,0.13731727,0.022440907,2.326915,5.7830906,7.969347,0.04949012
2097-01-15,2.594601,10.597963,0.98417187,2.330588,1.1992356,0.5353009,6.55632,8.512472,10.009974,0.52410907
2097-02-15,6.6441135,11.638788,3.1790276,4.8605623,5.0675163,1.5329758,8.663628,10.147528,11.600337,1.9100293
2097-03-15,8.425203,12.0814495,5.5155087,7.1910586,8.635865,2.9774578,9.587334,10.888234,11.631414,2.7582004
2097-04-15,8.366163,11.291106,5.871347,7.1894393,8.878139,3.0122685,9.467766,10.141259,10.705769,2.0671396
2097-05-15,7.327339,9.532653,3.971811,5.742131,7.2115307,1.4000314,8.015821,8.342314,8.803911,0.61337024
2097-06-15,3.5272977,7.0605345,0.72053856,2.34707,2.737103,0.11099914,5.030778,5.6426167,6.4688473,0.007282515
2097-07-15,0.18247347,4.3277736,0.0294292,0.1800854,0.15606347,0.004288472,1.015853,2.3350868,2.659707,0.0
2097-08-15,0.02444716,2.28494,0.0012901213,0.018127458,0.022163797,1.3611999e-05,0.01670812,0.9211226,0.39990395,0.0
2097-09-15,0.0053896024,1.7563397,6.02175e-07,0.0036016575,0.0063959532,0.0,0.0001736923,0.5481781,0.25224957,0.0
2097-10-15,0.0011398256,2.6375678,1.6637317e-09,0.0010181222,0.006252963,0.0,0.0009331891,0.9697013,0.6008038,0.0
2097-11-15,0.07241802,4.8206196,0.00012722977,0.004937727,0.010242893,0.00016400416,0.33489284,2.3597517,3.4168599,0.0
2097-12-15,0.42140543,7.8499856,0.1107384,0.16801767,0.19494918,0.0030556647,4.0527797,5.6312575,7.2422385,0.003547674
2098-01-15,2.159251,9.954751,0.6910502,2.1515026,2.6981122,0.23739739,7.600257,9.059595,9.732445,0.3710239
2098-02-15,5.5660176,11.467696,2.7302291,5.2749076,7.1484313,1.4350088,9.230476,10.709802,10.616014,1.8205743
2098-03-15,7.591342,12.03846,5.369739,7.1908956,9.007324,2.615914,9.793766,11.124733,11.359453,2.751982
2098-04-15,7.7203817,11.396678,5.748322,7.4906654,9.128992,2.7734306,9.420143,10.55133,10.921711,2.2538943
2098-05-15,6.246468,9.82844,3.7863283,6.2680764,7.0023875,1.3827668,7.58927,8.827502,8.898885,0.55589896
2098-06-15,1.3753839,7.5862756,0.41494977,2.8149924,2.7553139,0.14582694,4.1886015,6.4924464,5.839544,0.0016782668
2098-07-15,0.040068924,5.1070204,0.021799317,0.21408471,0.06521133,0.0058248434,0.43027467,3.3223906,1.7057896,0.0
2098-08-15,0.0025478774,2.845655,0.00056921743,0.023309931,0.005823536,2.3037937e-05,0.0,0.97632384,0.20510375,0.0
2098-09-15,0.0001012439,2.1062713,8.0723106e-10,0.003784486,0.0041198884,0.0,0.0,0.49569577,0.086997636,0.0
2098-10-15,0.0003257878,2.868113,0.0,0.00066440745,0.0070606866,0.0,0.0035351212,1.0577612,0.47641778,0.0
2098-11-15,0.011216298,5.1162205,0.0003744715,0.0010957863,0.011279556,0.0,0.2051638,3.0617552,2.1204262,8.515187e-05
2098-12-15,0.17093596,8.331865,0.05126935,0.1343094,0.14100033,0.002610781,2.180457,6.1055183,6.3518605,0.005280826
2099-01-15,1.2303811,10.503021,1.0772763,1.9708427,1.3707901,0.41688418,5.7360764,8.413417,8.815497,0.25737458
2099-02-15,4.6084347,11.775202,3.196915,5.098723,5.209504,1.5596118,8.055339,10.096512,10.711786,1.6290697
2099-03-15,7.1223245,12.204742,5.1066437,7.130487,8.745817,3.156011,8.728836,10.717528,11.33464,2.5123715
2099-04-15,7.3799934,11.475729,5.1444902,7.3401275,9.543614,3.6586466,8.486318,10.001181,10.808382,1.9134268
2099-05-15,5.7211676,9.573568,3.5995805,6.11195,7.424645,1.5876579,6.9094687,8.520248,8.675168,0.4885986
2099-06-15,1.3209265,7.591461,0.6006394,2.6731715,1.8232155,0.12907141,4.0102363,6.1433287,5.084568,0.00085102743
2099-07-15,0.060615662,5.0526905,0.030912083,0.1930043,0.05124955,0.0060062874,0.48447058,2.9091644,0.9185729,0.0
2099-08-15,0.0055840197,3.2290049,0.0032577398,0.030197239,0.0044004004,3.453376e-05,0.0,1.2703261,0.1139394,0.0
2099-09-15,0.00040911324,2.7874904,0.00012852631,0.007022383,0.005773743,0.0,0.0,0.9268307,0.06881439,0.0
2099-10-15,0.0010362685,3.6407278,0.0,0.0015030245,0.00907,0.0,5.04768e-06,1.2418685,0.31768623,0.0
2099-11-15,0.07786028,6.091643,0.0,0.00050474674,0.012834493,0.00023953375,0.038980562,2.7039375,1.406028,0.0
2099-12-15,0.40178296,8.989998,0.0066677798,0.07874255,0.15075871,0.07036667,1.8027526,5.1696754,4.7323956,0.0061596017
2100-01-15,1.5999774,10.778326,0.5049482,1.584751,1.7257357,0.92420715,5.3781533,8.034353,8.109262,0.19773841
2100-02-15,3.9466548,11.910141,1.7805064,5.211159,5.730509,2.316684,7.484262,10.25129,10.078721,1.1418822
2100-03-15,6.323161,12.244453,4.0230136,7.110559,8.076675,3.968234,8.445973,10.923145,10.898422,1.8104721
2100-04-15,6.8535223,11.242177,4.608542,7.009083,7.921538,4.6359406,8.39127,10.501654,10.201058,1.4979405
2100-05-15,5.195656,9.555632,2.9586172,5.573666,5.861237,2.2736278,7.1798635,8.819266,8.169817,0.29989693
2100-06-15,1.057602,7.5636234,0.32061076,2.2425609,1.3857143,0.15438545,4.332165,6.0813217,5.103579,0.02189032
2100-07-15,0.016363457,4.9804883,0.009843532,0.18149121,0.01573644,0.006191112,0.62227947,3.041194,0.8679881,0.0
2100-08-15,0.00078732945,3.043281,3.936748e-05,0.02236171,0.003452402,2.725764e-05,0.0,1.0129186,0.1353185,0.0
2100-09-15,6.569812e-05,2.8222308,0.0,0.004635405,0.005482696,0.0,0.0,0.40236497,0.07691406,0.0
2100-10-15,0.00028722727,3.564845,0.0,0.0010157139,0.00635177,0.0,9.229159e-05,0.9532862,0.37828812,0.0
2100-11-15,0.017392816,5.513241,0.0,0.0018728783,0.007299089,0.0,0.21658966,2.9555717,1.326202,0.000119133656
2100-12-15,0.11849376,8.415682,0.033964295,0.0901627,0.06783379,0.027252961,3.3338716,6.433294,4.9742236,0.019269682
