time,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,BCC-ESM1,CAMS-CSM1-0,CanESM5,CESM2,CESM2-FV2,CESM2-WACCM,CESM2-WACCM-FV2,CIESM,CMCC-CM2-HR4,CMCC-CM2-SR5,EC-Earth3-Veg,EC-Earth3-Veg-LR,FGOALS-f3-L,FGOALS-g3,FIO-ESM-2-0,IPSL-CM6A-LR,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-LM,SAM0-UNICON
1978-02-01,15394430.0,14174066.0,16681774.0,17888892.0,18764158.0,15245427.0,14129852.0,15442387.0,14108842.0,14559890.0,13240585.0,12427951.0,11590352.0,15140696.0,15564050.0,15726205.0,18344632.0,13999301.0,15108410.0,11869824.0,13903250.0,14314372.0,14600750.0,14463754.0,14791730.0,14283082.0,15527978.0
1978-03-01,15654420.0,14429379.0,17017716.0,18271410.0,18537008.0,15751058.0,14190614.0,15748650.0,14399874.0,14613986.0,13174710.0,12379844.0,11942549.0,15295842.0,15695704.0,16035155.0,18539434.0,14294186.0,15276207.0,11989729.0,14186276.0,15078014.0,14824032.0,14492128.0,14746567.0,14484158.0,15872530.0
1978-04-01,15108802.0,13816171.0,16171281.0,17908644.0,17041900.0,15282532.0,13607080.0,15484562.0,14006540.0,14264559.0,12490402.0,11613968.0,11113884.0,14712761.0,15372063.0,15506224.0,17087584.0,13558532.0,14215700.0,11682443.0,13633510.0,14487829.0,13842384.0,14106512.0,14365052.0,13858570.0,14944742.0
1978-05-01,13426887.0,12260978.0,14099863.0,15817853.0,14335552.0,13672251.0,11837748.0,13592240.0,12447458.0,12735912.0,10784396.0,10025772.0,9383020.0,12978064.0,13795723.0,13464908.0,15009410.0,11727580.0,11777778.0,10615788.0,11915262.0,12809611.0,12129928.0,12718985.0,12942126.0,11994059.0,12954264.0
1978-06-01,11226144.0,9755178.0,11294302.0,12834220.0,11910059.0,11079504.0,10036104.0,11129025.0,10618796.0,10609438.0,8270499.0,8448167.0,6815092.5,10099880.0,10770606.0,10855169.0,13069844.0,9473226.0,9590286.0,8646514.0,10064648.0,10009360.0,9463518.0,10220429.0,11170218.0,10097418.0,10942630.0
1978-07-01,8372913.0,7315093.0,8376781.0,9425545.0,8860410.0,8037417.0,7520219.0,8775938.0,8429190.0,7973681.0,3709948.5,6495902.0,1834684.8,7212280.0,8257702.0,8164351.0,10852542.0,6281508.0,7054780.0,6620159.0,7283341.0,6616274.0,7133307.0,8015735.5,9470550.0,7961521.0,9230963.0
1978-08-01,5843357.5,5657907.5,6150358.0,7449323.0,7042977.0,6008092.0,5488126.5,7165418.0,6658259.0,5751921.0,277142.97,5127189.0,132285.39,5489755.0,6958090.0,5672655.0,9254936.0,3272165.5,4940857.0,5233495.5,5646582.0,4916027.0,5682807.5,6344318.5,8444440.0,6343667.0,7703877.5
1978-09-01,6036554.0,5430008.0,6599984.0,7516359.0,7622426.0,6306990.0,5129211.0,6871421.0,6235471.0,5369581.0,118118.44,4941185.0,63891.566,6564872.0,7472204.0,5584091.5,9414167.0,3040733.5,5529359.5,5328059.0,5556974.5,4845181.5,5511014.0,6873559.0,8930966.0,6292074.0,7676166.5
1978-10-01,8357504.5,6636315.5,9000954.0,9685566.0,9754090.0,7993315.0,7143445.5,8461223.0,8123607.0,7919590.0,649483.4,6633418.0,518187.0,8769368.0,9701894.0,8545567.0,11111600.0,5668994.0,7498387.0,7282572.5,7173683.0,6704814.0,6849516.0,8497912.0,10169868.0,8305074.0,9414586.0
1978-11-01,10559876.0,8325305.5,11757754.0,12372462.0,12744258.0,10230488.0,9845742.0,10829487.0,10099265.0,10052524.0,3611675.5,8657429.0,4435526.0,11553846.0,11520780.0,11091977.0,12526894.0,8743674.0,9681349.0,8924372.0,9430294.0,9451255.0,8866718.0,10393639.0,11816529.0,10645447.0,11432006.0
1978-12-01,12387300.0,10879614.0,13948724.0,15257782.0,15373392.0,12503262.0,12075481.0,13125644.0,12128226.0,12251497.0,8909151.0,10365573.0,8571572.0,13117235.0,13851245.0,13779540.0,15286728.0,11585289.0,11717040.0,9930784.0,11465018.0,11610680.0,10964250.0,12310790.0,13645142.0,12554646.0,13402367.0
1979-01-01,14181760.0,13029254.0,15910886.0,17254236.0,17664542.0,14608266.0,13445686.0,14208817.0,13568997.0,13948668.0,11656811.0,11961605.0,10849514.0,14282241.0,15269995.0,15667926.0,17508154.0,13378136.0,13640692.0,11080934.0,12857380.0,13128610.0,12947683.0,13855954.0,14507332.0,13858637.0,15019078.0
1979-02-01,15271464.0,13905575.0,16822222.0,18205680.0,19107976.0,15851741.0,14181614.0,14901705.0,14150007.0,14540988.0,13120625.0,12726948.0,11859255.0,15271273.0,16020466.0,16401864.0,18436620.0,14076372.0,14571768.0,11846822.0,13567373.0,14213758.0,13747188.0,14647311.0,14734956.0,14351536.0,16108200.0
1979-03-01,15608298.0,14139676.0,17081018.0,18300144.0,18999238.0,16261536.0,14361334.0,15203326.0,14188811.0,14846966.0,13386310.0,12812490.0,11991314.0,15722866.0,15963163.0,16607698.0,18785392.0,14286574.0,14495462.0,12093196.0,13920608.0,14710494.0,13775396.0,14838198.0,14649304.0,14081698.0,16130096.0
1979-04-01,15357295.0,13791438.0,16402825.0,17826034.0,17715128.0,15605657.0,14030046.0,14909458.0,13847458.0,14680428.0,12777618.0,11785275.0,11288633.0,14842165.0,15269956.0,15610524.0,17792490.0,13604162.0,13602388.0,11821883.0,13344534.0,14193412.0,13284902.0,14259462.0,13848626.0,13367275.0,15408408.0
1979-05-01,13663661.0,12365469.0,14180892.0,16027290.0,15004801.0,13651268.0,12224582.0,13475878.0,12388056.0,13105554.0,11259446.0,10098329.0,9320448.0,12819170.0,13340000.0,13337647.0,15663511.0,11921693.0,11412252.0,10707180.0,12019650.0,12757505.0,11968582.0,12700581.0,12752158.0,11856584.0,13467271.0
1979-06-01,10909573.0,10011482.0,11197756.0,13340848.0,11883663.0,11181556.0,10205278.0,11181483.0,10210816.0,10576924.0,8693295.0,8359272.0,6537391.0,10175534.0,10225851.0,10996327.0,13422958.0,9842093.0,8961273.0,8841520.0,9696978.0,9740809.0,9377456.0,10000763.0,11153042.0,9912646.0,11109046.0
1979-07-01,8052933.5,7501051.0,7958223.0,10792005.0,8778736.0,8904076.0,7934382.5,9025302.0,8001521.0,7998754.0,4121420.2,6279583.0,1465562.5,7283325.0,7409462.0,8345249.0,11034624.0,6887294.5,6674357.0,6740868.5,7287346.0,6133085.0,6628157.5,7467169.5,9659187.0,7701863.0,9026676.0
1979-08-01,5917862.5,5631857.5,6080000.0,8515520.0,7004630.0,7021949.0,5762717.0,7337803.5,6178356.0,6268432.0,121514.555,4754397.0,171854.75,5523722.5,6135026.0,6270731.5,9251200.0,3664475.0,5226637.0,5172986.5,5780834.5,4081241.5,5167643.5,6026792.0,8485828.0,6156587.0,7244621.0
1979-09-01,5704838.0,5288875.0,6461758.5,8451262.0,7361218.0,7066124.0,5031459.0,6907102.0,6016100.0,5749394.5,12752.476,4911115.0,102784.34,6031174.5,7035646.5,5700379.5,9538309.0,3101239.0,5505185.0,5169587.5,5693515.0,3841780.5,4964265.5,6845226.0,8901650.0,6337623.0,7232190.0
1979-10-01,7658607.5,6459909.0,8530010.0,10758120.0,9410060.0,8973871.0,7896206.5,9066178.0,7904100.0,7487363.0,380157.12,6856127.0,674635.06,7645281.5,8661487.0,7971898.5,11193947.0,5511442.0,7164829.0,7282631.5,7167068.5,5325058.0,6588894.0,8386611.0,10119060.0,8313370.5,9095006.0
1979-11-01,10139738.0,8477042.0,11737360.0,13003488.0,12474171.0,10807870.0,10201328.0,11359668.0,10324386.0,9671868.0,4217721.0,9566148.0,3713666.0,10457510.0,10897247.0,10114389.0,12940395.0,8907042.0,10293942.0,8967995.0,9249295.0,9124674.0,8934468.0,10477736.0,11789043.0,10386748.0,10993118.0
1979-12-01,12270182.0,10793322.0,14015994.0,15372630.0,15477616.0,13037049.0,11944082.0,13086596.0,12048835.0,11988523.0,8600291.0,11202826.0,8241972.0,12720003.0,13038340.0,13100428.0,15186786.0,11779713.0,12035985.0,9883274.0,11100696.0,11410068.0,10985122.0,12474728.0,13357071.0,12399684.0,13183060.0
1980-01-01,14012020.0,12719747.0,15846846.0,16944994.0,18308964.0,15074918.0,13152700.0,14288572.0,13513418.0,13762021.0,11590195.0,12290145.0,10910284.0,14488404.0,14563660.0,15307056.0,17015216.0,13657729.0,13498709.0,11102074.0,12830094.0,13253790.0,12685730.0,14069127.0,14029998.0,13761877.0,15072534.0
1980-02-01,15517171.0,14148265.0,16717019.0,17905730.0,19510016.0,16046179.0,13883954.0,14706516.0,14081038.0,14538140.0,12966940.0,12909758.0,12002293.0,15134427.0,15596740.0,16393880.0,18022434.0,14234236.0,14393914.0,11928681.0,13764092.0,14564208.0,13715444.0,14635905.0,14451370.0,14182332.0,15890312.0
1980-03-01,15779646.0,14542699.0,17008350.0,18166852.0,19747764.0,16036032.0,13951067.0,15008016.0,14374772.0,14910802.0,13286032.0,12264178.0,12115136.0,15404514.0,15654493.0,16481190.0,17819128.0,14297939.0,14638184.0,12002704.0,14656592.0,15040520.0,14362990.0,14672728.0,14576070.0,14021199.0,15976177.0
1980-04-01,15342697.0,14046057.0,16284673.0,17421792.0,18604588.0,15427424.0,13292136.0,14675118.0,13825530.0,14390470.0,12994550.0,11429764.0,11344159.0,14284116.0,14860101.0,15495339.0,16817732.0,13704744.0,13597026.0,11564194.0,14211512.0,14536108.0,13549802.0,14355115.0,13975676.0,13190916.0,15001833.0
1980-05-01,13826206.0,12400232.0,14005243.0,15369248.0,15821386.0,13776973.0,11685347.0,13277285.0,12310910.0,12911414.0,11469815.0,10076289.0,9350254.0,12426214.0,12742384.0,13232637.0,14913130.0,11870721.0,11410032.0,10666194.0,12406192.0,12536523.0,11907044.0,12913254.0,12789340.0,11559500.0,13051648.0
1980-06-01,11125990.0,9744366.0,10891981.0,13311040.0,12409813.0,10882217.0,9697474.0,11351164.0,10364803.0,10632602.0,8775184.0,8610658.0,6878633.0,9560042.0,10046746.0,10694235.0,12679593.0,9896140.0,9273488.0,8870819.0,9637927.0,9514964.0,9499598.0,9795923.0,10925424.0,9940806.0,10686639.0
1980-07-01,8027938.0,6951171.5,8147580.5,10669148.0,8803779.0,8305965.0,7298669.0,8932789.0,8182072.5,8530596.0,3411704.2,7151865.5,1998718.8,6798057.0,7136356.0,8279229.5,10378961.0,6337995.5,6484082.0,6622554.0,7030226.0,6207690.0,6846520.0,7413624.5,9318494.0,8174746.5,8721836.0
1980-08-01,5999794.0,5180191.0,6380002.0,8559028.0,7101837.5,6715159.5,5038549.0,6944156.5,6672643.5,6757775.5,179184.08,5801558.0,153034.53,5292806.0,5567435.0,6184574.0,8672038.0,3395806.0,4351810.0,5036895.5,5642871.5,4246596.0,5257494.5,5674972.0,8515774.0,6550700.0,7199904.0
1980-09-01,6520887.0,5057949.0,6713432.5,8581721.0,7322363.0,6725206.0,4488467.0,6495221.5,6252196.0,6388715.5,63332.863,5621103.0,52548.99,5890372.0,6421727.5,5590907.0,9088711.0,3030902.0,4271257.0,5157176.0,5485267.0,4095878.8,4975109.5,5564815.5,8905335.0,6327783.0,7203070.0
1980-10-01,8762432.0,6193946.5,9134104.0,10619848.0,9408813.0,8589665.0,6867653.0,8844973.0,7720484.0,8017326.5,693651.0,7572162.0,402678.12,7371105.0,8435062.0,7802898.0,10689748.0,5068190.0,6053479.0,7260336.0,7080455.5,6026618.0,6218298.5,7569849.0,10184051.0,8511928.0,9290242.0
1980-11-01,10734636.0,7782860.0,11631202.0,12627368.0,12557300.0,10478354.0,9753582.0,11191617.0,9604052.0,10478438.0,3930056.8,9418515.0,4594866.0,10161898.0,11004360.0,10126531.0,12496678.0,8667964.0,9292278.0,8917756.0,9225776.0,8621734.0,9020602.0,9963933.0,11623146.0,10628204.0,11016744.0
1980-12-01,12682662.0,10728261.0,14394899.0,15152666.0,16923060.0,12577768.0,11829116.0,13310151.0,11961118.0,12690008.0,8635742.0,10862628.0,9024146.0,12703798.0,13240684.0,13301622.0,14836993.0,11685263.0,11886197.0,9987026.0,11278646.0,10876900.0,10918837.0,12561949.0,13195505.0,12341190.0,13415078.0
1981-01-01,14340740.0,13152791.0,15883650.0,16964424.0,19217084.0,14415750.0,13052712.0,14557876.0,13496341.0,13891544.0,11858216.0,11945295.0,11256344.0,14357304.0,14819937.0,15507246.0,16667488.0,13585532.0,13447690.0,11391652.0,13425481.0,12675210.0,12513244.0,14158060.0,13987013.0,13570560.0,14589906.0
1981-02-01,15621102.0,14472797.0,16660092.0,17832744.0,19974268.0,15621004.0,13696543.0,15212060.0,13855326.0,14631083.0,13189264.0,12223510.0,12133294.0,15080844.0,15810160.0,16363179.0,17643926.0,14384592.0,14283997.0,11906825.0,14727940.0,13854862.0,13735052.0,14720851.0,14535696.0,13720236.0,15558630.0
1981-03-01,15943978.0,14731230.0,16852818.0,17993212.0,20164536.0,15740160.0,13810832.0,15591250.0,14162307.0,14835851.0,13449792.0,11947164.0,12322616.0,14984550.0,16160666.0,16485924.0,17863124.0,14271566.0,13961442.0,12080575.0,14973970.0,14179812.0,14172578.0,14758177.0,14676284.0,14046842.0,15286248.0
1981-04-01,15720912.0,14135781.0,15886905.0,17425944.0,18641000.0,15177664.0,13619080.0,14736722.0,13636148.0,14394130.0,12939570.0,10893582.0,11467993.0,14023931.0,15412908.0,15627724.0,16768599.0,13224367.0,13316178.0,11874313.0,14376812.0,13425232.0,13625090.0,14319479.0,14025176.0,13416014.0,14397803.0
1981-05-01,14044756.0,12684242.0,14014006.0,15543510.0,15880305.0,13432600.0,12061058.0,12813114.0,11854400.0,12814987.0,11329438.0,9402653.0,9330730.0,12551410.0,13452902.0,13280022.0,14686670.0,11662022.0,11298347.0,10899565.0,12239302.0,12197323.0,11856580.0,12654520.0,12736863.0,11998718.0,13072898.0
1981-06-01,11351339.0,10255398.0,11577638.0,13302588.0,13005775.0,10959766.0,9981725.0,10709860.0,9593158.0,10673046.0,8462536.0,7829940.0,6827118.0,9705814.0,10493987.0,10932778.0,12701588.0,9594430.0,8995921.0,8868444.0,9666767.0,9563675.0,9257952.0,9666177.0,11030859.0,10037466.0,10876942.0
1981-07-01,8281048.5,7808872.0,8664494.0,10242314.0,9836003.0,8322889.0,7387002.5,8274428.5,7347943.5,8403695.0,3100274.5,6183791.5,1590988.2,6663774.0,7945556.0,8612905.0,10942236.0,6501010.5,6812510.0,6786476.5,7284359.0,6570161.5,6487829.0,7169047.5,9499821.0,7986174.0,8849433.0
1981-08-01,5974645.0,6008803.0,6294877.0,7740618.5,6989675.0,6585185.0,5101763.5,6656343.5,5934714.0,6573738.5,53744.434,4940869.5,117057.336,5067178.0,6367031.0,6345025.0,9342698.0,3758048.5,5277982.0,5356460.0,5743737.0,4479709.0,4901764.0,5479208.0,8583091.0,6463604.5,7439256.0
1981-09-01,5828301.0,5723308.5,6720443.5,7872781.5,6723846.5,6543595.0,4628749.0,6190506.0,5850521.0,6074711.0,5525.207,5237912.0,37210.266,5762802.0,6992603.5,5813951.5,9251641.0,3701608.5,5611305.0,5509872.5,5543938.0,4132376.5,4744771.0,5772613.0,8950469.0,6262269.0,7322778.0
1981-10-01,7826594.0,6832559.5,9465508.0,10355774.0,9771229.0,8617619.0,7155989.0,8095785.0,7402083.0,8201242.5,124992.5,7271654.5,406156.53,7516152.0,9193681.0,7966731.0,10874381.0,5633119.5,7317301.0,7672601.5,7484917.0,6023995.0,6686036.5,7470550.5,10413441.0,8312369.5,8840542.0
1981-11-01,10526674.0,8641616.0,12024550.0,12719846.0,12822610.0,10716040.0,9858308.0,10609993.0,9438402.0,10337485.0,2435889.0,8898928.0,4252050.5,9978020.0,11158919.0,10478916.0,12881450.0,8665146.0,9542372.0,9087440.0,9726324.0,8950436.0,9030889.0,9950681.0,12135346.0,10850176.0,10895691.0
1981-12-01,13051952.0,10924798.0,13967244.0,14505304.0,16171060.0,12477564.0,11958220.0,12789222.0,11576040.0,12293414.0,7549966.5,10361524.0,8434700.0,12153736.0,13395937.0,13282661.0,15036869.0,11467864.0,11827998.0,10136951.0,11467269.0,11003646.0,11409318.0,12134132.0,13614658.0,12661488.0,13287687.0
1982-01-01,14517598.0,12847631.0,15660868.0,16119688.0,18897528.0,14432310.0,13384384.0,14161904.0,13156580.0,13872644.0,11066354.0,11708686.0,10835538.0,14051038.0,14881032.0,15713754.0,16991168.0,13362006.0,13815790.0,11332231.0,12896839.0,12561648.0,13532932.0,13768685.0,14441866.0,13585895.0,15131007.0
1982-02-01,15454350.0,14118056.0,16563832.0,17310620.0,20067328.0,15508582.0,13820336.0,14441782.0,13992866.0,14810846.0,12801544.0,12249543.0,11986560.0,14882732.0,15914222.0,16678388.0,17983852.0,14356954.0,14769028.0,11941070.0,14155724.0,13606239.0,14728128.0,14561098.0,14677720.0,14138894.0,16280015.0
1982-03-01,15713000.0,14592074.0,16402178.0,17651268.0,19928380.0,15469714.0,13928830.0,14905883.0,14211510.0,15276576.0,13200282.0,11974694.0,11996682.0,14955678.0,16068432.0,16669955.0,18341860.0,14432930.0,14608724.0,12261410.0,14562784.0,14291277.0,14745733.0,14440456.0,14738606.0,14208576.0,16411718.0
1982-04-01,15115134.0,14240228.0,15402562.0,16721402.0,18780942.0,14805558.0,13658298.0,14379982.0,13764602.0,14759174.0,12794396.0,11121882.0,11335653.0,14178754.0,15047809.0,15808226.0,17491976.0,13771408.0,13514338.0,11890198.0,13882191.0,13652193.0,13846435.0,13607332.0,14416883.0,13473492.0,15418944.0
1982-05-01,13262082.0,12708383.0,13598996.0,14879523.0,15801500.0,13007417.0,12035553.0,12919953.0,12172059.0,13058026.0,11229067.0,9667124.0,9476038.0,12941538.0,13063999.0,13470132.0,15172202.0,11953514.0,11309070.0,10958014.0,12245405.0,12019763.0,11890902.0,12205058.0,12923560.0,11757630.0,13690750.0
1982-06-01,11083882.0,10340028.0,11381982.0,12755244.0,12239252.0,10604588.0,10022695.0,10799932.0,9865252.0,10809352.0,8337641.0,8150711.5,7067383.5,10308305.0,10532920.0,11170666.0,13180576.0,9425089.0,9126815.0,9054868.0,10316172.0,9579784.0,9461230.0,9455435.0,11237952.0,9996912.0,10971077.0
1982-07-01,8427926.0,7904002.5,8895550.0,10206226.0,8864520.0,8126650.0,7591577.5,8503732.0,7558024.0,8685670.0,3186265.8,6491853.0,2361385.0,7866182.5,7684308.5,8181909.5,10689358.0,6135458.5,6935035.0,6771692.0,7413929.0,6446657.0,6601046.5,6932737.0,9499898.0,7982548.5,8832236.0
1982-08-01,5938830.0,5857915.0,7085846.5,8357687.5,6388892.0,6278659.0,5280809.5,6661199.0,5889377.0,6928428.0,147672.53,5289592.5,190134.81,6346465.0,6202250.5,5768696.5,8927783.0,3380294.8,5025681.0,5274114.0,5831904.0,4650800.0,5002025.5,5303448.0,8306289.0,6063227.0,7290416.5
1982-09-01,5755327.5,5476650.5,7784829.0,8803472.0,6555691.5,6396074.0,4743795.0,6296668.5,5811392.5,6646991.5,75753.97,5311498.0,93909.734,7095572.0,7194698.0,5460536.0,8940255.0,3011446.0,4925751.0,5186288.0,5705405.5,4538677.0,4862936.0,5647222.0,8476508.0,6063625.0,7141829.0
1982-10-01,8151187.5,6756320.0,9898731.0,10782754.0,9306924.0,8313580.0,7299481.5,8202627.0,7448204.0,8593915.0,463545.75,7105559.0,869506.6,8897890.0,8831610.0,8180085.0,10471951.0,5059478.0,6705584.0,7285213.5,7195015.0,6322126.5,6562234.0,7004600.0,9774913.0,7774450.0,9123944.0
1982-11-01,10972247.0,8762364.0,11934226.0,12324867.0,12744667.0,10311329.0,10154281.0,10500946.0,9847286.0,10391638.0,2861833.8,8747722.0,4668743.0,11011934.0,10848696.0,10841690.0,12247755.0,8389768.0,9265984.0,8863240.0,9345443.0,8997878.0,8968962.0,9572638.0,11342544.0,10249170.0,10772834.0
1982-12-01,12842569.0,11093422.0,14252378.0,14346262.0,16303652.0,12415487.0,11987457.0,12811690.0,11892190.0,12695288.0,7938742.0,10449440.0,8945982.0,12999240.0,12959860.0,13362428.0,14606479.0,11271952.0,11695197.0,9948943.0,11372282.0,11184378.0,10945714.0,12079700.0,13544453.0,12425279.0,13355979.0
1983-01-01,14218605.0,13332496.0,15655692.0,16597459.0,18871936.0,14110987.0,13179706.0,14008966.0,13398256.0,13946120.0,11162688.0,11858608.0,11057867.0,14562438.0,14534720.0,15739112.0,16738079.0,13239286.0,13462158.0,11042788.0,13320696.0,13052279.0,13207036.0,13897438.0,14392539.0,13719022.0,15297494.0
1983-02-01,15086024.0,14373288.0,16496088.0,17871986.0,19759180.0,15173467.0,13858218.0,14652846.0,14116642.0,14857266.0,12586039.0,12455981.0,11857896.0,14980285.0,15503002.0,16883432.0,17993336.0,14149982.0,14665866.0,11795309.0,13972330.0,13769953.0,14255030.0,14450760.0,14594502.0,14488446.0,16309557.0
1983-03-01,15610066.0,14810768.0,16632230.0,18434582.0,19637130.0,15587494.0,14090854.0,14768725.0,14217480.0,15281218.0,12988034.0,12389736.0,11834428.0,15009500.0,15805614.0,17011126.0,18088738.0,14282187.0,14637140.0,12151564.0,14042592.0,13761210.0,14370132.0,14318546.0,14679825.0,14410252.0,16040078.0
1983-04-01,15338932.0,14449836.0,15848221.0,17912328.0,18383824.0,15092942.0,13512558.0,14285574.0,13766720.0,15147852.0,12503403.0,11415730.0,11264932.0,14522338.0,14943231.0,15849550.0,17047996.0,13381172.0,13908276.0,11771854.0,13243828.0,13580177.0,13915496.0,13835556.0,14014370.0,13614192.0,15190500.0
1983-05-01,13803030.0,12907791.0,14074933.0,15795318.0,15533822.0,13261365.0,12043983.0,12651806.0,12439096.0,13498510.0,10998196.0,9940486.0,9429024.0,12722472.0,13251146.0,13424724.0,15041576.0,11496870.0,11752908.0,10746337.0,11955248.0,12548022.0,12143088.0,12521385.0,12672307.0,11976431.0,13410426.0
1983-06-01,11273510.0,10368810.0,11970746.0,12943071.0,12693630.0,10544767.0,9702293.0,10272871.0,10661792.0,11004070.0,8617566.0,8294508.5,7192584.0,10372382.0,10562072.0,10763731.0,13004511.0,9419062.0,9324002.0,8984355.0,9586660.0,9905719.0,9388832.0,9749368.0,10883490.0,9991680.0,10865694.0
1983-07-01,8766014.0,7768596.0,9678173.0,10152722.0,9391208.0,8112652.0,7410223.5,7893293.0,8462066.0,8484114.0,4546648.0,6498260.0,2552573.0,7835756.0,8144295.0,7690771.5,11354565.0,6552545.0,6805354.0,6377135.0,7308034.0,6089465.5,6774631.0,7218078.0,9252059.0,7860888.0,8803927.0
1983-08-01,6764327.0,5797196.0,7771708.0,8321817.0,7082900.0,6475354.0,5689737.0,6158467.0,6924871.0,6510798.5,639546.25,5223577.0,259697.84,6378825.5,6804326.0,5376516.5,9597785.0,3881660.8,5132651.5,4764147.0,6055314.5,3973096.2,5032073.5,5315958.5,8286528.0,6145083.5,7237619.0
1983-09-01,7129686.0,5276743.0,8362235.0,8742278.0,7195521.5,6888826.0,5428292.5,5817186.0,6868532.0,6247384.0,261058.69,5205717.0,119054.84,8018771.0,7998980.5,5049186.0,9497522.0,3623385.0,5334911.5,4780343.0,6030853.5,3885367.8,4893435.0,5438790.5,8677026.0,6044820.5,7389842.5
1983-10-01,8983603.0,6216277.0,9925958.0,10292496.0,9873278.0,8611127.0,7442462.5,7739158.5,8720803.0,8662362.0,1604977.5,7244182.0,782354.25,9678230.0,9923379.0,8122683.0,10852608.0,5926443.0,7428963.0,6509875.0,7271109.0,5791028.5,6959420.0,6982674.0,10134861.0,8229120.0,9009898.0
1983-11-01,11283938.0,8370488.5,12091536.0,12283362.0,12878234.0,10196191.0,9869154.0,10122322.0,10653980.0,10563889.0,5081090.5,9093352.0,5368012.0,11319178.0,11662346.0,10847568.0,12613829.0,8908546.0,10291067.0,8863173.0,9390112.0,8849485.0,9359189.0,9393428.0,11648716.0,10006846.0,11011761.0
1983-12-01,13198496.0,11288040.0,14495832.0,14739088.0,16096352.0,12678533.0,11795088.0,12550256.0,12518114.0,12600916.0,8722030.0,10598744.0,8911090.0,13225321.0,13668866.0,13904138.0,15520262.0,11256084.0,12467226.0,10239563.0,11471718.0,11148576.0,10992475.0,11635985.0,13062556.0,12072906.0,12757640.0
1984-01-01,15136553.0,13357334.0,16075046.0,17535308.0,18447832.0,14320224.0,13293864.0,13959316.0,13608106.0,14187048.0,11287998.0,12060047.0,10850412.0,14145820.0,15120776.0,15887624.0,17548220.0,13236576.0,14040062.0,11148096.0,13475456.0,13064695.0,13082088.0,13090032.0,13892112.0,13474165.0,14494077.0
1984-02-01,16107187.0,14606268.0,16795058.0,18406964.0,19994886.0,15348568.0,13883478.0,14836166.0,14193614.0,15007512.0,12660414.0,12302430.0,12097284.0,14973709.0,15698766.0,16798988.0,18768568.0,14133846.0,14836442.0,11722202.0,14246216.0,14007198.0,14355697.0,14058250.0,14480317.0,14133321.0,15562560.0
1984-03-01,16397720.0,14862176.0,16936412.0,18792652.0,20436696.0,15302596.0,13989266.0,14958016.0,14323478.0,15184071.0,13138684.0,12469782.0,12329136.0,14947066.0,15973074.0,16691040.0,18830820.0,14208877.0,15060675.0,11858720.0,14394920.0,14591496.0,14687488.0,14366490.0,14580252.0,14130180.0,15886436.0
1984-04-01,16031066.0,14177224.0,16455973.0,17639536.0,19001608.0,14989004.0,13532392.0,14478421.0,14125500.0,14296794.0,12786862.0,11364714.0,11385342.0,14140780.0,15189202.0,15450037.0,17661928.0,13333090.0,14012882.0,11609872.0,13554928.0,14010486.0,14244539.0,13886356.0,14156490.0,13391674.0,15325799.0
1984-05-01,14176654.0,12544692.0,14368355.0,15669307.0,15602582.0,13175603.0,11664780.0,12813402.0,12970407.0,12485778.0,11156202.0,9960858.0,9588339.0,12764376.0,13446282.0,13438797.0,15444101.0,11310954.0,11818598.0,10678436.0,11809654.0,12515243.0,12155730.0,12199812.0,13037748.0,11761034.0,13494666.0
1984-06-01,11439299.0,9967652.0,11523653.0,13328269.0,11822810.0,10757643.0,9703211.0,10613431.0,11163718.0,10475101.0,8643345.0,8064748.5,7162282.5,9969214.0,10184864.0,10810374.0,13188252.0,9207755.0,9454485.0,8738086.0,9648548.0,9768122.0,9456342.0,9771191.0,11179822.0,9846184.0,11020389.0
1984-07-01,8657080.0,7423415.0,8894632.0,10822634.0,8713930.0,8126300.0,7273977.5,7628660.0,8958200.0,8248799.0,4447530.0,6519185.0,2042395.8,7520217.5,7616179.0,8005717.5,11015614.0,5625781.5,7208694.0,6471624.0,7197319.0,6158266.0,6710346.0,7382204.0,9601544.0,7766263.5,9004302.0
1984-08-01,6571789.0,5621386.0,6888790.0,8635897.0,6969010.0,6435280.5,4865846.5,5758398.5,7041159.5,6455409.5,352302.2,5393370.5,152343.64,6032841.5,6275384.0,5507079.0,9186508.0,2990214.0,5085837.0,4880792.0,5837227.5,4194866.0,5173819.0,5843916.5,8582632.0,6136508.5,7608388.0
1984-09-01,6804516.0,5442054.0,7492701.5,8626721.0,7247696.0,6698343.5,4504180.0,5287606.0,6457687.0,6006034.0,118066.16,5354344.0,57002.07,7127030.0,6768655.0,4802777.0,9414910.0,2701548.0,5055029.5,5063532.5,5911944.0,4036180.5,5014650.0,6162789.0,8845512.0,5881531.0,7820826.0
1984-10-01,8849814.0,6626719.0,9710043.0,10425122.0,9441078.0,8452929.0,7243571.0,7322217.5,8371635.5,8010734.0,877682.25,6940642.0,489014.8,9046764.0,8875186.0,7513703.0,11057921.0,4141498.5,6815283.0,7309732.0,7289504.5,5795633.0,6592304.5,7749412.0,9989675.0,8430792.0,9368285.0
