,MPI-ESM1-2-HR,ACCESS-CM2,INM-CM4-8,CESM2-WACCM-FV2,MPI-ESM-1-2-HAM,CESM2-WACCM,ACCESS-ESM1-5,MRI-ESM2-0,AWI-CM-1-1-MR,CESM2-FV2,CESM2,MPI-ESM1-2-LR,NorESM2-LM,NorESM2-MM,IPSL-CM6A-LR
1910-04-15,14.375347,15.834293,15.742054,14.594986,13.65848,14.460306,14.794946,13.619649,14.61686,13.998715,13.499656,13.450205,13.729823,14.1192045,14.645762
1910-05-15,13.123094,13.892038,13.925408,13.1091585,11.973996,12.9221115,13.236908,12.094845,12.621747,12.516288,12.04409,11.885031,12.161946,12.6548195,12.273586
1910-06-15,10.2724285,11.129076,11.290832,11.023002,9.02616,10.623849,10.648938,9.2488985,9.591069,10.54703,10.118202,9.533747,10.240881,10.832265,9.956285
1910-07-15,6.9229803,8.224624,9.072287,8.666351,6.3443365,8.532265,7.889167,6.5115423,6.6234694,8.392651,7.6433063,6.8447304,8.186969,8.879864,7.5529947
1910-08-15,5.157899,6.2725935,7.4557714,6.744157,4.881567,7.2318115,5.842667,4.701074,4.8326526,6.6544604,5.274229,5.3051453,6.4051733,7.4646425,5.8790464
1910-09-15,5.243785,6.7576694,7.17681,6.4332204,4.730261,6.952551,5.4110174,4.336993,4.579052,6.0905437,4.63773,4.971521,6.0402584,7.751546,6.0953264
1910-10-15,7.2977214,8.700289,8.816479,8.063162,6.6210237,8.717184,6.948964,5.779619,6.0212383,8.66356,7.0547104,6.8700986,8.370759,9.810698,7.7773075
1910-11-15,9.919238,11.057963,11.154962,10.582928,9.093617,10.353224,8.628893,8.199097,8.825001,10.8341055,9.267096,9.256686,10.201793,11.727093,10.302917
1910-12-15,12.059362,12.741707,13.1832905,12.820523,11.266833,12.237309,11.15227,11.376249,11.679134,12.852258,11.681092,11.07504,12.493042,13.436855,12.748733
1911-01-15,13.754384,14.573632,14.882826,14.089641,13.101644,13.863023,13.867021,13.022752,14.406514,14.273913,13.436016,12.61322,13.640045,14.573753,14.709955
1911-02-15,14.375034,15.784204,16.037209,14.7372055,14.298995,14.452692,14.85972,14.188954,15.627868,14.741423,14.089087,14.004622,14.334769,15.097533,16.090668
1911-03-15,14.702968,16.464693,16.439014,15.163241,14.901172,14.669308,15.08242,14.093614,16.247562,14.945444,14.348767,14.366384,14.239752,15.101216,16.157688
1911-04-15,14.172462,16.189947,15.677583,14.679269,14.590037,14.179604,14.241906,13.53905,15.654099,14.52636,14.074358,13.885638,13.430427,14.391631,14.91134
1911-05-15,12.664473,14.503795,14.068062,12.787688,12.77262,12.629889,12.734983,12.242749,13.428485,13.1038475,12.535043,12.309863,11.623932,13.05906,12.586155
1911-06-15,10.51782,11.900672,11.68684,10.671579,9.924809,10.758681,9.974306,9.426026,9.958707,11.104196,10.618576,10.103447,9.690225,11.211216,9.928341
1911-07-15,7.4775786,8.800261,9.446508,8.379881,7.101644,8.617517,7.2556777,6.8178043,6.7876234,8.770552,8.205189,7.1180687,7.259251,9.255446,7.7885075
1911-08-15,5.749656,6.5110154,8.098123,6.505318,5.118006,6.976431,5.393148,4.800448,5.2151885,7.07911,6.046548,5.435355,5.5017285,7.851007,6.1682234
1911-09-15,5.5379357,7.138014,8.024661,6.2623014,4.6656547,6.67354,5.056034,4.911098,4.9482684,6.846117,5.313808,5.1442556,5.5698433,7.919446,6.5544543
1911-10-15,7.2744246,9.509492,9.615851,8.273594,6.46815,7.867136,6.227932,6.7005553,6.434699,8.246795,7.159514,7.0506263,8.027136,10.065537,8.255404
1911-11-15,9.653471,11.603571,11.252508,10.564547,8.873159,9.794446,8.0860195,9.091101,8.7534075,10.468379,9.887151,9.794538,10.743772,11.789836,10.467853
1911-12-15,11.957996,13.363467,13.209594,12.534252,11.029607,12.028117,10.997088,11.626626,11.572333,12.844406,12.204169,12.076692,12.802515,13.481481,13.008518
1912-01-15,13.442213,15.151996,15.19746,13.785948,13.275207,13.69074,13.804383,13.341683,14.513417,13.982241,13.403156,13.486284,14.007367,14.2563,14.759
1912-02-15,14.350114,16.182232,16.303318,14.539035,14.628867,14.508087,15.053967,14.260586,15.839183,14.687372,13.921337,14.300271,14.439009,14.782212,15.530355
1912-03-15,14.523231,16.58893,16.602577,14.90774,15.264185,14.51592,15.312973,14.431741,16.20104,14.869914,14.217879,14.591905,14.379614,14.68851,16.091185
1912-04-15,13.985022,16.195053,15.626925,14.500386,14.267998,13.908734,14.620363,13.855755,15.5580015,14.536388,13.926387,13.833064,13.595897,14.222681,15.073729
1912-05-15,12.646965,14.835922,13.75473,12.945512,12.520354,12.682902,12.784209,12.056061,13.532522,13.056022,12.208005,12.240869,12.050841,12.896611,12.834926
1912-06-15,10.215848,12.551207,11.105599,10.996074,9.674409,10.767678,10.603792,9.567194,9.889516,11.251414,10.279736,10.034929,9.971876,11.174458,10.258032
1912-07-15,7.2702403,9.613423,8.951025,8.620132,6.995903,8.618906,8.45358,7.1585016,6.538806,8.957611,7.5962443,7.447112,7.894908,9.108082,8.101136
1912-08-15,5.533816,7.2502604,7.5534887,6.6607933,5.432661,6.803394,6.7037477,5.2131405,4.894835,6.977683,5.1852975,6.0271125,6.1830215,7.7602262,6.940266
1912-09-15,5.3762136,7.522123,7.6726847,6.067828,5.364776,6.4455147,6.68466,5.386548,4.7559414,6.5648246,4.6664977,5.8535933,5.9714513,8.160489,7.3323255
1912-10-15,7.1342525,9.942357,9.545729,7.987887,7.109604,8.645775,7.9017973,7.46923,6.758134,8.725173,6.953594,7.149634,8.474608,9.485224,9.277312
1912-11-15,9.97757,12.879065,11.243425,10.53795,9.601829,10.298677,9.511237,9.973325,9.825855,11.035505,10.193492,9.487153,10.531332,11.56858,11.084131
1912-12-15,11.963623,14.629838,13.454126,12.809401,12.026939,12.427357,11.722485,12.381859,12.463322,13.110258,12.262191,11.620696,12.800268,13.258053,13.604306
1913-01-15,13.596441,15.929971,15.103515,13.70998,13.600799,14.000455,13.828477,13.656487,15.126979,14.359783,13.59442,13.368383,14.092,14.27509,15.384665
1913-02-15,14.284403,17.35612,16.73322,14.277258,14.495272,14.814223,14.859949,14.351958,16.061985,15.026044,14.092595,14.013853,14.609951,14.661671,16.712854
1913-03-15,14.512397,17.849787,17.097033,14.440307,14.584077,14.852458,15.084687,14.273558,16.583385,15.258958,14.294981,14.791344,14.6423025,14.61507,16.922083
1913-04-15,14.080593,17.319803,16.282627,14.123467,13.904588,14.442396,14.4310665,13.584831,15.997176,14.695061,13.953382,14.086455,14.231929,13.955335,15.719531
1913-05-15,12.737332,15.387225,14.171392,12.687968,12.236346,12.9050865,12.594134,12.1787195,14.217155,12.935431,12.589741,12.316031,12.507593,12.562498,13.371955
1913-06-15,9.990267,12.718007,11.359502,10.828251,10.197852,10.992916,10.340576,9.567611,10.890495,11.022727,10.725328,9.885199,10.395319,10.943615,10.521727
1913-07-15,6.872409,9.866782,8.74531,8.7380495,7.47935,8.537839,7.968471,7.307905,7.3760724,8.764233,8.451455,7.4669633,8.101941,9.143198,8.005847
1913-08-15,5.145367,7.645893,7.5071764,6.969683,5.9446373,6.6830654,5.938443,5.549604,5.709416,6.967235,6.031388,6.0426855,6.1878157,7.5393157,6.4926467
1913-09-15,4.9867883,7.9619875,7.5552645,6.558987,5.862922,6.362906,5.5709767,5.3785696,5.453402,6.706395,5.5150566,5.896887,5.9203734,7.7118125,7.1409926
1913-10-15,6.5929246,9.955598,9.499566,8.623424,7.4489317,8.474504,6.590333,6.8309546,7.118818,9.011814,8.0163765,7.5405316,8.415947,9.616148,8.759422
1913-11-15,9.091502,12.339743,11.034105,10.690266,9.702334,10.7520895,8.707849,9.78933,9.842545,11.128826,10.07556,9.3804,10.474772,10.994344,11.097483
1913-12-15,11.320811,14.228446,13.040291,12.657608,11.489678,12.74567,11.320084,12.362592,13.074313,13.30717,12.087141,11.514445,12.811042,12.64106,13.47376
1914-01-15,13.42057,15.862943,15.045799,13.830559,12.861977,14.190926,13.064392,13.892411,15.241502,14.636621,13.736859,13.106351,14.353132,13.829047,15.435437
1914-02-15,14.140266,17.550665,16.449997,14.221237,13.877132,14.832806,14.354839,14.383425,15.919615,15.262908,14.38495,14.376513,14.962084,14.526385,17.018318
1914-03-15,14.142846,18.220491,16.545046,14.527765,14.468306,15.108203,14.744574,14.447364,16.155428,15.7242,14.673411,14.602651,14.948649,14.596958,17.369198
1914-04-15,13.598687,17.604412,15.788734,14.294271,13.778571,14.60164,14.394197,13.684129,15.605062,15.091999,14.394184,13.945537,14.082992,13.819861,15.998346
1914-05-15,12.286656,15.40688,13.890205,12.946769,12.250443,13.018073,12.8538885,12.09763,13.93538,13.090966,12.713772,12.324672,12.39728,12.42614,13.094045
1914-06-15,9.644925,12.670478,11.732695,10.777134,9.736898,11.0188055,10.59865,9.127191,10.481332,11.01066,10.570123,10.017482,10.334484,10.473689,10.324028
1914-07-15,6.444824,9.662188,9.505923,8.3723545,7.248763,8.619717,8.294909,7.0547,7.404089,8.50623,8.076052,7.256817,8.629889,8.564538,7.6842747
1914-08-15,4.7072,7.2875648,8.204599,6.7159867,5.653618,6.749612,6.266684,5.5110736,5.734233,6.1976514,6.2121143,5.4772096,7.0373425,7.2491407,6.0758686
1914-09-15,4.529163,7.739683,8.207014,6.508279,5.3609734,6.5518227,5.570601,5.1674905,5.517488,5.7373037,5.7039657,5.2491674,6.9306693,7.443176,6.4300976
1914-10-15,5.9917274,9.861472,9.980371,8.251918,7.1332207,8.377593,7.243467,6.8847833,7.288403,8.136946,7.4757733,7.2336893,9.198372,9.279782,8.223389
1914-11-15,8.69429,11.723421,11.597859,10.433609,9.536588,10.638617,9.223928,8.986402,9.829734,11.205116,9.804828,9.611729,11.268811,11.258536,11.140052
1914-12-15,11.210907,13.530219,13.396843,12.408515,11.225027,13.002062,11.510598,11.582564,12.381817,13.246618,12.249866,11.499782,13.41445,13.061524,12.947084
1915-01-15,13.129784,15.728463,15.39506,13.801985,12.994881,14.237,13.662133,13.358736,14.600704,14.526783,13.8558235,12.994031,14.342099,14.069412,15.365255
1915-02-15,13.889526,17.139385,16.478777,14.587382,13.959875,15.001602,14.796766,14.125682,15.400228,15.396962,14.380809,14.173888,14.924531,14.424691,16.630747
1915-03-15,14.33968,17.4661,16.862366,14.645842,14.699174,15.148538,15.144057,14.148351,15.699428,15.501985,14.447264,14.156387,14.742574,14.550445,16.912518
1915-04-15,13.875437,16.893215,15.8438635,13.93119,13.93256,14.576124,14.63093,13.5212965,14.97793,14.905792,14.130612,13.257453,14.134691,13.915054,16.007639
1915-05-15,12.389301,15.25106,13.723923,12.65824,12.122776,13.135574,12.974844,11.9363165,13.307848,13.340241,12.350483,11.5281105,12.392464,12.423306,13.505086
1915-06-15,9.674816,12.52258,11.311037,10.817572,9.466046,10.989966,10.467571,9.442397,9.93347,11.188681,10.35222,9.255075,10.406964,10.623332,10.772512
1915-07-15,6.266287,9.8369875,8.98248,8.638781,7.0151634,8.749282,7.9831676,7.0373087,6.904911,8.83265,8.302761,6.7919726,8.515059,8.601155,8.3674
1915-08-15,4.606378,7.8541465,7.4198833,6.6899695,5.582648,6.895891,6.2464743,5.3369026,5.2873416,6.764899,6.7380505,5.2994685,6.8592033,6.8761954,6.4792733
1915-09-15,4.4161057,7.852149,7.2519665,6.2569766,5.459175,6.47291,6.0080194,5.3444195,4.8936653,6.078485,6.123301,5.115582,6.6941924,6.828839,6.8095345
1915-10-15,5.8442636,10.105864,9.196954,8.39413,7.0083165,8.236887,7.113817,7.2854857,6.592638,7.9805646,7.8967714,6.841191,9.0452,9.027974,8.553549
1915-11-15,9.124867,12.221846,11.24,10.728922,9.068431,10.57925,9.142681,9.6105175,8.792675,10.746576,10.145928,8.924659,10.938242,11.040877,11.420101
1915-12-15,11.910593,14.313506,13.111363,12.506671,11.0224905,12.659432,11.131952,11.866111,11.394754,12.759931,11.990064,11.049703,12.885702,13.216745,13.452665
1916-01-15,12.955469,16.59707,14.457584,13.719294,13.094859,14.024179,13.513769,13.216933,14.133071,14.20037,13.639199,12.822822,14.059188,14.191897,15.2927065
1916-02-15,14.169006,17.505516,15.658363,14.682644,14.323892,14.873302,14.800154,13.952436,15.426386,14.945226,14.340413,13.816495,14.833726,14.4036255,16.289564
1916-03-15,14.649562,17.749407,16.089937,14.815659,14.709382,15.176093,14.8356905,14.076663,15.555449,15.233368,14.24,13.845311,14.700411,14.786574,16.287811
1916-04-15,14.240199,17.200632,15.476671,14.440564,14.208374,14.787224,14.397031,13.730304,14.819801,14.5671425,13.825548,13.173108,13.944017,14.029268,14.971183
1916-05-15,12.884476,14.872521,13.735047,13.06004,12.345892,13.182566,12.764617,12.131905,13.030412,12.969163,12.406552,12.019333,12.206612,12.579351,12.940081
1916-06-15,9.998429,11.561009,11.414134,10.847015,9.727485,11.090594,10.2350645,9.485943,9.667548,10.691713,10.688578,9.865938,10.243182,10.57491,10.554668
1916-07-15,6.9335546,8.647558,9.123831,8.603844,7.351341,8.701693,7.7117996,7.1490707,6.4783335,8.194253,8.276101,7.1315513,8.285299,8.62007,8.291097
1916-08-15,5.1027327,6.777682,7.816141,6.596457,5.735364,6.681247,5.692144,5.486782,4.5630846,5.972751,6.4262934,5.40759,6.767501,7.3566537,6.8939724
1916-09-15,4.9953074,7.000698,7.7223053,5.9352536,5.4487877,6.351312,5.3581166,5.5917606,4.2370286,5.6944532,5.9676323,5.048694,6.5368443,7.381577,7.0667534
1916-10-15,6.961587,9.046931,9.225849,8.029416,7.1265693,8.845868,6.7073784,7.1887765,5.970029,8.043434,7.928089,7.1105604,8.875183,8.881357,8.7109375
1916-11-15,9.651354,11.232172,10.897924,10.145575,9.341222,11.086328,8.922274,9.749848,9.000433,10.238523,10.170801,9.610617,10.506706,10.839191,10.926169
1916-12-15,11.445263,13.430633,12.856355,12.621887,10.999398,13.123687,11.249176,12.334802,12.095672,12.576353,12.066432,11.267976,12.69539,12.999933,13.200198
1917-01-15,13.672961,15.496478,15.023989,14.164975,12.683346,14.271763,13.409111,13.583169,14.80675,13.952736,13.464752,13.33604,14.067656,14.043524,15.404718
1917-02-15,13.981453,16.917917,16.195866,14.750188,13.64705,14.99379,14.69794,14.494405,15.808627,14.302222,14.170468,14.346304,14.599065,14.52448,16.816101
1917-03-15,14.458683,17.635649,16.642298,14.955608,13.931541,15.167677,14.928799,14.645642,16.149836,14.711456,14.123708,14.844232,14.477711,14.369687,16.916655
1917-04-15,13.891074,16.985964,15.888601,14.658532,13.666692,14.506313,14.485732,13.959076,15.485703,14.286428,13.768459,13.944549,13.681046,13.581427,16.074549
1917-05-15,12.64579,15.438514,13.776943,13.109411,12.085906,12.861653,12.708401,12.4390745,13.415602,12.490629,12.203544,12.073582,12.227328,12.099673,13.602608
1917-06-15,10.0356245,12.295059,11.135798,10.756719,9.664568,11.100454,10.439327,9.678717,9.943677,10.147399,10.263717,9.848804,10.335545,10.216662,10.562182
1917-07-15,6.7616434,9.175613,8.784695,8.744805,7.243543,8.918978,8.04607,7.222758,6.049863,7.857428,7.9626575,7.1323934,8.553704,8.471992,7.8815227
1917-08-15,4.981617,6.965049,7.5439696,6.889853,5.728518,7.060074,6.17636,5.5543094,4.2041078,5.94099,6.0930996,5.459027,7.089027,7.032231,6.246861
1917-09-15,4.7734365,7.079518,7.7571316,6.4859576,5.67533,6.4833684,5.8880816,5.5842457,3.8415654,5.411854,5.7314086,5.311521,6.940477,7.3152795,6.705891
1917-10-15,6.4191804,9.022383,9.529596,8.639524,7.229881,9.371933,7.0980086,7.066097,5.8278236,6.965815,7.7403197,6.9822416,9.088976,8.850967,8.690992
1917-11-15,9.028408,11.353419,10.904805,10.603913,9.351442,11.205555,9.016768,9.51462,9.348537,10.239207,9.569322,9.307162,10.971772,10.614573,11.1279955
1917-12-15,11.22867,13.199638,13.000405,12.515178,11.751806,12.858727,11.330462,12.047793,12.004477,12.170756,11.618699,11.258011,12.925931,12.389091,13.471513
1918-01-15,13.333002,15.158051,15.049452,14.157397,13.311323,14.118061,13.617918,13.582661,14.389594,13.520293,13.119665,12.83054,14.175145,13.743073,15.664906
1918-02-15,14.027768,16.482376,16.181023,14.740247,14.1896515,14.775828,14.886882,14.517077,15.7547035,14.279735,13.958854,13.687617,14.64031,14.563738,16.772339
1918-03-15,14.507049,16.98227,16.67941,14.845575,14.549629,14.98342,15.342936,14.841035,16.098324,14.551312,14.301567,13.724196,14.540106,14.49135,16.859274
1918-04-15,14.035975,16.20034,16.1937,14.50971,14.132733,14.588704,14.745515,14.073177,15.476925,14.057778,13.713516,13.254781,13.473622,13.915559,15.730126
1918-05-15,12.545519,14.368695,14.17251,12.85612,12.831652,13.109652,13.126117,12.677517,13.519106,12.45707,12.073115,11.8721485,11.967525,12.554557,13.50028
1918-06-15,9.992459,11.56031,11.399605,10.945051,10.599056,11.196967,10.836039,10.273319,9.992059,10.545659,10.076316,9.644035,10.261174,10.616049,10.439835
1918-07-15,6.8957787,8.937492,8.732126,8.607106,7.6244555,8.90692,8.418204,7.2662683,6.539835,8.256233,7.6013517,6.805393,8.471935,8.673354,7.9509783
1918-08-15,5.1405144,6.906906,7.3693285,6.717507,5.6863265,7.0947804,6.3948836,5.231977,4.554762,6.210966,5.7424054,5.3299527,6.9394016,7.2629056,6.4718947
1918-09-15,4.98055,6.8887644,7.356798,6.026428,5.44563,6.733272,5.7351623,4.921915,4.201034,5.495161,5.5019517,5.075906,6.4590135,7.7279997,6.6726604
1918-10-15,6.7198944,8.990134,9.003297,7.6682367,7.4746904,8.59622,6.9749246,6.741469,6.14632,7.4746614,7.438336,6.63468,8.586813,9.447168,8.516922
1918-11-15,9.224968,11.482206,10.823549,10.153757,9.678417,11.1594305,8.998145,9.22291,9.714955,9.928751,9.646067,9.019558,10.372625,11.254986,10.471487
1918-12-15,10.975384,13.461909,12.803229,12.254525,11.465333,12.99565,11.540784,11.900715,12.011151,12.2779,11.822745,11.140946,12.558278,13.193353,13.247789
1919-01-15,13.210437,15.460527,14.654008,13.9744,13.306567,14.150266,13.697266,13.6864605,14.198826,14.026815,13.611404,12.594553,13.933716,14.251517,15.224518
1919-02-15,14.419545,16.715094,16.041874,14.844622,14.277859,14.602526,14.677767,14.556062,15.327295,14.810926,14.213307,13.531605,14.174004,14.454675,16.513704
1919-03-15,14.880435,17.03097,16.463976,15.049056,14.77837,14.700143,14.860534,14.93389,15.507044,15.025422,14.448983,13.921502,13.891382,14.61603,17.083202
1919-04-15,14.242204,16.518513,15.955738,14.812638,14.15698,14.346487,14.297574,14.429322,14.783603,14.400442,14.030382,12.824416,13.346841,14.120166,16.136744
1919-05-15,12.666824,14.468708,14.116509,13.06465,12.77277,12.928064,12.830661,12.883861,12.873332,12.538295,12.431121,11.673558,11.708899,12.713073,13.435855
1919-06-15,10.257902,11.689857,11.656012,10.671299,10.205487,11.159237,10.563379,10.087741,9.770698,10.372277,10.265101,9.501243,9.899281,10.695706,10.450657
1919-07-15,7.009939,8.736058,9.049073,8.129241,7.584455,8.976362,8.056899,7.7798724,6.527697,7.9933844,7.775495,7.1859403,7.714211,8.791561,7.9119782
1919-08-15,4.9441333,6.5650578,8.042725,6.115609,5.6743093,7.22625,6.239507,6.115129,4.8076434,6.246126,5.9510555,5.6808167,5.9481225,7.584683,6.0393634
1919-09-15,4.905462,6.722085,8.026535,5.912997,5.418359,7.295264,5.9657407,6.1752257,4.5583377,5.829032,5.5964336,5.435741,5.536436,7.880247,6.8701615
1919-10-15,6.8864155,8.969505,9.814672,7.584254,7.310453,9.293527,7.055415,7.7548423,6.3280616,7.566689,7.805325,6.764689,7.8415203,9.313319,8.873661
1919-11-15,9.349221,11.263955,11.558737,10.387175,9.618962,10.956345,8.951533,10.370637,9.167952,9.595898,10.146004,8.942072,10.837324,10.955992,10.581007
1919-12-15,11.669761,13.006893,13.269327,12.790784,11.645603,12.875203,11.260354,12.616658,11.737105,12.134537,12.354543,11.044494,12.694635,13.055962,13.305387
1920-01-15,13.743324,15.04026,14.981552,14.152351,13.438233,14.192003,13.640896,14.033422,14.443536,13.965035,13.40701,12.870164,13.84127,14.360265,15.302984
1920-02-15,14.882796,16.435047,15.825428,14.924655,14.434253,14.417335,14.940796,14.615992,15.639531,14.472164,13.926897,13.59045,14.317303,14.839265,16.294071
1920-03-15,15.087372,16.987167,16.225922,15.223145,14.668912,14.411645,15.161766,14.748355,15.712387,14.673752,14.201143,14.046762,14.462781,14.736326,16.305859
1920-04-15,14.595705,16.408447,15.540367,14.949039,14.335767,14.129013,14.887991,14.234922,15.03917,14.303117,13.746313,13.385477,13.610908,14.232517,14.885367
1920-05-15,12.985386,14.616301,13.863703,13.248589,12.619817,12.7515745,13.223567,12.881077,13.078208,12.682714,11.911166,11.883963,12.057061,12.638082,12.467889
1920-06-15,10.187243,11.964214,11.684752,11.17368,9.742979,10.915431,10.471276,10.376364,9.794833,10.620585,10.209739,9.318795,9.977055,10.605951,10.072517
1920-07-15,6.753192,9.08595,9.291433,8.998999,7.550634,8.778927,7.9691195,7.7833533,6.6127744,8.147956,7.7728295,6.686314,7.7884793,8.611061,7.780612
1920-08-15,4.9239926,6.6486664,8.061642,6.948747,5.9735265,6.9427223,6.2670197,6.034684,4.9678974,5.840538,5.6191425,5.173712,6.20964,7.3091154,6.1414895
1920-09-15,4.883964,6.647858,8.042955,6.0862203,5.890252,6.4332466,5.949871,5.9070745,4.5940275,5.327435,5.2584167,4.966597,5.790152,7.8310647,6.349203
