,MPI-ESM1-2-HR,ACCESS-CM2,INM-CM4-8,CESM2-WACCM,ACCESS-ESM1-5,MRI-ESM2-0,CESM2,MPI-ESM1-2-LR,INM-CM5-0,NorESM2-LM,NorESM2-MM,IPSL-CM6A-LR
2079-06-15,7.862406,9.291508,9.681371,8.617282,8.1774,5.855295,5.757397,7.822399,9.429564,5.843228,7.895843,3.207122
2079-07-15,1.1732275,3.3777206,7.7354875,1.6628375,2.573821,0.72871226,0.08989378,3.5092487,6.630578,1.7410874,4.070686,0.1532007
2079-08-15,0.0,0.095237404,4.7164764,0.061868574,0.042371806,0.010871436,0.0034224626,0.1848943,3.8802745,0.19242169,0.8643288,0.0030562107
2079-09-15,0.0,0.028566258,4.1469073,0.0034224626,0.008943707,0.008437467,0.0,0.04389932,3.3577244,0.16059631,0.3420696,0.00010125446
2079-10-15,0.020326694,0.09498537,5.400522,0.0,0.0055213673,0.01917674,0.0,0.255865,4.4892216,0.6534954,1.5657004,0.0060362443
2079-11-15,1.9018089,1.5636599,8.465687,0.16047628,0.09808614,0.078183204,0.14453426,2.5182192,7.63484,2.1482375,5.6407537,0.12619802
2079-12-15,6.6936417,5.6655045,10.524871,3.3209827,3.914376,1.6482104,1.4899877,6.6818023,9.962585,6.4658265,9.242032,0.96769786
2080-01-15,10.020397,9.793007,12.346333,8.110291,7.930749,6.05398,6.426445,9.323486,12.0584345,9.664203,10.685789,2.8979528
2080-02-15,11.367202,11.290092,13.314111,9.825419,9.4165535,9.376048,9.673914,11.061351,13.673463,11.462567,12.324201,5.5790854
2080-03-15,12.178458,11.962206,13.742264,10.813049,10.580008,10.453127,10.605319,11.5883255,13.936039,12.297975,12.62594,8.59608
2080-04-15,11.877282,11.875149,13.3509,10.676384,10.541754,10.6151285,10.431027,11.233744,13.571491,11.249598,11.650294,9.072955
2080-05-15,10.354988,11.089035,11.921192,9.741529,9.467711,8.902507,9.566298,10.287291,12.355955,8.450382,9.676049,6.9114747
2080-06-15,7.171465,9.340441,9.542007,6.908318,7.9966245,4.899894,5.8275642,7.811227,8.899256,4.6088414,7.466223,2.1469216
2080-07-15,2.9563541,3.1703463,7.3368387,0.2936456,4.1281877,0.43477893,0.3597911,3.6245742,5.4351325,0.7916215,4.176181,0.07024366
2080-08-15,0.0728584,0.038910568,4.662531,0.037814323,0.1897381,0.005051198,0.00638876,0.00378301,3.1775355,0.18141739,0.55664784,0.0007982284
2080-09-15,0.0,0.00855818,4.1322336,0.006929672,0.043962847,0.01616273,0.0,0.0010671145,2.5204158,0.14552999,0.30755654,0.0
2080-10-15,0.058334935,0.17832716,4.9186087,0.005571442,0.047857534,0.018715484,0.0,0.124317616,3.5108972,0.42007533,2.1138017,0.0
2080-11-15,2.5534503,0.6839848,8.257066,0.14908321,0.2183932,0.0931259,0.13970737,3.7858303,5.9474983,1.678274,6.2417026,0.016588068
2080-12-15,7.462829,5.7623277,10.674717,1.5620319,3.1362622,0.53387797,0.8570082,7.3064866,9.432758,5.524602,9.170833,0.44434106
2081-01-15,10.450296,9.763086,12.697569,7.1241612,7.183631,3.4208272,4.4041786,9.399703,11.855854,9.097333,11.035729,2.4596505
2081-02-15,11.730506,10.88079,14.001104,10.068389,9.321199,7.904661,8.216619,10.834442,13.141972,11.4383335,12.256102,5.832817
2081-03-15,12.219831,11.517747,14.534024,10.814586,10.344873,10.5283375,9.740329,11.564466,13.473122,11.921624,12.320246,8.185723
2081-04-15,11.82813,11.535562,14.02154,10.745469,10.57169,10.432811,9.96062,11.3539915,12.770935,10.80193,11.468463,7.7570577
2081-05-15,10.314653,10.812087,12.163353,10.089453,9.405687,8.205873,8.916639,9.832821,11.187288,8.197963,9.796419,6.0822687
2081-06-15,7.08357,8.505068,9.731796,7.5520444,6.888864,4.124881,5.133653,7.3067956,8.578188,4.5090995,7.597078,1.411728
2081-07-15,2.0707276,1.9606395,8.271111,0.30009207,1.7630645,0.07401901,0.1304755,4.1813893,5.0592856,0.2262755,4.081821,0.0017848201
2081-08-15,0.013045944,0.09168582,6.0431075,0.012764982,0.076719224,0.0071531795,0.019924156,0.8943433,2.7531416,0.0054008975,0.93734956,0.0
2081-09-15,0.00014216603,0.042106587,5.402039,0.0,0.04176498,0.014763616,0.003384707,6.231539e-05,2.0478668,0.00089033355,0.234617,0.0
2081-10-15,0.0028223896,0.05154352,6.610132,0.0,0.031527404,0.012929504,0.0026852428,0.89607,2.6956372,0.17498194,1.6808906,0.0
2081-11-15,1.8571486,0.3537415,8.978624,0.115336895,0.25277472,0.027678836,0.22698295,5.016687,4.8282576,1.6192057,5.5431743,0.005044483
2081-12-15,6.399318,5.150842,11.042087,0.97454584,1.6433289,0.681082,1.7725486,8.175126,8.487343,6.170404,9.192877,0.5086117
2082-01-15,9.537153,9.284693,12.873779,6.1725483,5.6782985,5.628143,5.9336877,9.984593,11.195646,9.917638,10.608975,2.3977942
2082-02-15,11.193498,10.554709,13.954184,9.142981,8.561775,9.269613,7.861559,11.645334,13.097246,11.305164,11.931598,5.407044
2082-03-15,12.214431,11.318436,14.416258,10.661875,9.831247,10.673286,9.2053175,12.0979185,13.723261,11.770602,12.216657,8.368703
2082-04-15,11.832923,11.466309,14.218851,10.6289835,9.945277,10.670077,9.4986105,11.634156,13.108794,10.6833105,11.334958,8.318075
2082-05-15,10.295649,10.56856,12.794365,10.024583,9.369764,8.972215,8.727118,10.247006,11.533406,8.201421,9.68959,6.399618
2082-06-15,7.1930313,9.158641,10.278224,6.502815,6.5737386,5.467416,6.0325785,7.893673,8.4542265,4.373944,7.264262,1.425487
2082-07-15,2.7021303,3.4903126,7.7269154,0.6450828,2.5691617,0.40417328,0.035304725,5.1089807,5.378993,0.23863706,3.4971302,0.0024061762
2082-08-15,0.010362567,0.05713423,5.9457073,0.021753414,0.083791986,0.013619621,0.0,0.86758274,3.1692996,0.0074191643,0.6652698,0.0
2082-09-15,0.0,0.016847791,5.145205,0.0014418275,0.02811627,0.0123492135,0.0,0.0,2.536753,0.0013264149,0.263364,0.0
2082-10-15,0.24146293,0.07378905,5.9136333,0.0021825717,0.016944373,0.03491587,0.0,0.30624467,3.298936,0.14503202,1.4465812,0.0
2082-11-15,2.5131576,1.0505215,8.775524,0.27390876,0.11074366,0.16677357,0.022929715,3.9386425,6.1305304,1.376542,4.675202,0.0349653
2082-12-15,6.245831,6.2887497,10.668577,2.6524992,2.0201473,1.2019875,0.4093523,7.643594,9.448426,4.4784737,7.9392123,0.72056496
2083-01-15,9.206347,9.877996,12.257498,6.9409027,6.6406884,6.2370777,3.63377,9.504872,11.509899,8.497134,10.3432255,3.2271576
2083-02-15,10.817311,11.049863,13.609299,9.704063,8.678094,10.433458,7.4278035,10.9276495,13.198578,10.844481,11.739344,7.4500375
2083-03-15,11.394268,11.590447,14.292957,10.751198,9.734176,10.992722,8.726929,11.353224,13.857261,11.369292,12.115176,9.500329
2083-04-15,11.1287,11.551691,14.217728,10.741981,9.759341,10.677833,9.142532,11.157128,13.654425,10.358179,11.255943,9.15932
2083-05-15,9.663696,11.048159,12.3618965,9.753959,8.920014,9.154965,8.441649,9.528886,11.961924,8.113466,9.602639,6.6819744
2083-06-15,7.1988816,8.719807,9.433032,6.125562,7.229923,5.6954327,5.650729,7.2589273,8.901085,5.373006,6.595345,1.9930078
2083-07-15,2.1118665,4.1870728,6.97911,0.4572095,1.5171183,0.7526945,0.12486238,4.1394587,6.4811554,1.2758096,2.8285136,0.01624404
2083-08-15,4.493724e-05,0.054040015,4.775366,0.04626877,0.1676246,0.029534139,0.0,0.24314082,3.6745992,0.057919838,0.3311881,0.00017096782
2083-09-15,0.0,0.0055884724,4.236515,0.0061863437,0.055174377,0.012819867,0.0,0.0,2.5666106,0.052536584,0.13127802,0.0
2083-10-15,0.0136390375,0.14965993,5.236657,0.0,0.04312402,0.015461022,0.0,0.38754633,3.9297192,0.2815286,1.3018441,0.0
2083-11-15,1.6444993,1.7734555,8.237608,0.15983252,0.12736876,0.08875588,0.08556568,3.7101624,7.110688,3.1131659,4.763551,0.04865571
2083-12-15,6.31328,6.335433,10.816294,1.6910238,2.6341002,0.6695541,1.4017823,7.1201534,10.095598,7.032867,8.278,1.1401678
2084-01-15,9.264611,9.164584,12.507961,6.8176208,6.9926476,4.2550173,5.672676,9.186446,12.192559,9.618795,10.307384,3.0892882
2084-02-15,10.89057,10.68504,13.71996,9.145012,9.067732,8.532466,7.6759768,10.65587,13.648149,11.573043,11.752815,5.869613
2084-03-15,11.523113,11.347647,14.278208,10.445909,10.005554,10.40593,9.293364,11.144594,13.735966,12.139095,12.111095,8.193379
2084-04-15,11.182112,11.525986,13.864769,10.418883,10.087891,10.096619,9.279601,11.028,13.420692,11.33102,11.452141,8.474736
2084-05-15,9.486945,10.913671,12.637569,9.711183,9.488006,8.545687,8.411908,9.890152,11.58262,8.999797,9.321696,6.443051
2084-06-15,5.900022,8.21732,10.054232,6.6015477,7.678214,5.4286394,5.6336374,7.1134586,8.740923,5.5522523,6.5809937,1.5625417
2084-07-15,1.2213156,0.5837951,7.4372935,0.31365994,1.6203291,0.6588776,0.08591109,3.4657748,6.3443546,1.4303408,2.6539233,0.0040750983
2084-08-15,0.0,0.071963765,5.03119,0.035850022,0.08117291,0.008630849,0.013127017,0.14968528,3.8562925,0.24474397,0.21304122,0.0
2084-09-15,0.0,0.012210096,4.7045183,0.013831703,0.014567154,0.009962121,0.0,0.0,2.8171916,0.18070465,0.11674719,0.0
2084-10-15,0.0012682988,0.01869515,5.3665323,0.0031328553,0.0044611585,0.01446908,0.0,0.39397186,3.696093,0.5119189,0.9718073,0.0
2084-11-15,1.422882,0.30316117,7.9122715,0.16739716,0.09583611,0.06458103,0.07357993,2.750323,6.878895,2.7801878,4.5493135,0.054842923
2084-12-15,5.743828,3.6360862,10.471638,2.672545,2.433638,0.62625986,0.999144,6.647244,9.436174,6.4811163,8.744684,0.7703271
2085-01-15,9.393232,8.83282,12.091781,6.8144426,7.89854,5.6165676,4.506873,8.981445,11.412365,9.364292,10.752243,2.674213
2085-02-15,10.988191,10.316227,13.514573,9.355873,9.191635,9.657569,7.517954,10.439232,12.942898,10.996359,12.081041,5.8790245
2085-03-15,11.635659,11.093811,14.195536,10.294913,10.134511,10.627138,9.548016,10.669309,13.345936,11.60587,12.339625,8.841136
2085-04-15,11.067241,10.983388,13.868615,10.338974,10.194774,10.469317,9.746821,10.397252,12.742158,10.929775,11.859764,8.993288
2085-05-15,9.833061,10.035933,12.498819,9.721264,9.749615,9.083171,8.659301,8.885028,11.397746,8.544422,9.825095,6.763816
2085-06-15,6.9718695,8.129359,9.920553,7.694652,7.7091146,5.7910404,4.437215,6.645016,9.193977,5.4112453,7.2773485,1.0961196
2085-07-15,1.369241,0.2979539,6.0202255,0.33492795,2.4474034,1.1321332,0.108283795,2.6060238,6.110019,1.675167,3.3203168,0.009494343
2085-08-15,0.0,0.004563997,3.5385098,0.017373757,0.08994429,0.015583094,0.005103615,0.0007409631,3.7560456,0.1840029,0.45783487,0.0
2085-09-15,0.0,0.0,3.128665,0.0,0.0055862726,0.014243915,0.0006475767,0.0,2.9771678,0.025203384,0.17729,0.0
2085-10-15,0.005213321,0.0,3.8569288,0.0,0.005415565,0.019613208,0.0,0.14071165,4.31793,0.34258172,0.693854,0.0
2085-11-15,1.6896878,0.24987662,6.9351454,0.10442319,0.105373554,0.026927385,0.09622584,3.0085363,6.572811,1.8040742,4.1343184,0.04279839
2085-12-15,6.0773335,3.110466,10.9283695,3.1765356,3.7403815,0.7210352,0.71189284,6.549327,9.763727,6.3171535,7.8738866,0.5312587
2086-01-15,9.465245,8.055805,13.1559,7.1817575,7.514355,5.7290883,3.3076682,8.688267,11.705665,9.141975,9.970848,2.7598727
2086-02-15,11.325671,10.06018,14.06138,9.335365,9.400267,9.628277,6.646016,10.092021,12.748199,10.920239,11.460908,5.990349
2086-03-15,11.920256,10.87194,14.292167,10.588804,10.291893,10.592233,7.988366,10.650075,13.213781,11.664345,12.067782,8.395481
2086-04-15,11.6433,10.905473,14.084517,10.61088,10.2781315,10.484555,8.033029,10.549416,13.206205,10.649506,11.3282385,8.016883
2086-05-15,9.723029,10.027883,12.60778,9.564992,9.618618,9.312881,7.2434297,9.119477,11.657995,8.180258,9.263389,5.9616895
2086-06-15,7.2408676,8.209628,10.086749,6.672067,7.6877646,6.040768,2.8581421,6.968436,8.704842,4.5019126,6.4120708,1.2984778
2086-07-15,2.2171352,1.1367483,6.496209,0.30607003,1.4912156,1.2740424,0.03693374,3.2530463,6.1566896,0.42435652,2.6788979,0.011642461
2086-08-15,0.00039313536,0.01068171,4.482575,0.03363405,0.16131015,0.013458118,0.0,0.18920887,4.160549,0.020927789,0.44409654,0.0
2086-09-15,0.0,0.0,4.045168,0.004779516,0.043818913,0.0058851223,0.0,0.0,3.8997116,0.0043064808,0.24341992,0.0
2086-10-15,0.0,0.016570834,5.097407,0.0017261308,0.04198319,0.017299127,0.0,0.13464579,4.7482824,0.038914785,0.90650856,0.0
2086-11-15,1.0648547,0.3448194,8.157974,0.13610546,0.23977919,0.028077625,0.0132912835,1.8858564,7.426755,0.6543138,3.3521159,0.010850295
2086-12-15,5.9768,3.9929357,10.746141,2.46671,2.1396964,0.18655585,0.28552842,5.2264724,9.965153,5.899784,7.221161,0.4089146
2087-01-15,9.107918,8.411508,12.721858,6.8830824,6.8597693,4.4865336,3.2224586,8.208735,11.897454,8.3763895,10.103129,2.3205967
2087-02-15,10.618507,9.642461,13.56131,9.352722,9.215882,9.279915,7.016782,9.692497,13.367035,10.530489,11.973161,5.1359534
2087-03-15,11.409537,10.537903,13.829324,10.21844,9.881978,10.261068,8.885782,10.548641,13.875144,11.237018,12.212078,7.3480363
2087-04-15,11.29643,10.806194,13.612798,10.2000475,9.758808,9.888331,9.173117,10.5705805,13.582895,10.437935,11.654426,7.411804
2087-05-15,9.885286,9.806924,12.31249,9.69802,9.065824,8.442974,7.911632,9.171418,11.8183975,7.946649,9.425935,3.8679757
2087-06-15,6.8867054,7.584581,9.56395,6.550058,7.0964513,5.0616117,3.6857986,6.349652,9.029849,4.376836,5.775452,0.48995653
2087-07-15,1.3431606,0.18360965,7.4062967,0.16175619,1.4123706,0.33664942,0.053436868,1.6731828,6.3000574,0.656258,1.5565588,0.0047132545
2087-08-15,0.0,0.028399292,4.666123,0.02371226,0.020465696,0.008516991,0.001239648,0.015064425,4.1339993,0.02387602,0.29474205,4.7274807e-05
2087-09-15,0.0,0.0077613643,4.1311436,0.0061863437,0.0015249433,0.009915929,0.0,0.00045844182,3.4019327,0.03685827,0.26546657,0.0
2087-10-15,0.0016654895,0.02259934,5.0083055,0.0,0.0,0.017109964,0.0010511213,0.09554427,4.0055604,0.24096943,0.92707807,0.0
2087-11-15,0.6656679,0.40458572,7.6931276,0.12081472,0.017925827,0.058490098,0.076186985,0.62026775,6.1895785,1.0255896,2.9906127,0.007494849
2087-12-15,5.148555,2.307773,9.841261,1.688379,1.8481476,0.7772861,0.7602452,3.6265337,8.974064,5.2508583,7.5970736,0.44457862
2088-01-15,8.793677,6.5969253,11.915108,6.978752,4.622111,5.0186987,4.5950418,7.4739537,12.2148,9.154784,9.9607935,1.7619541
2088-02-15,10.579021,9.781512,13.057882,9.696932,7.8851986,9.594934,7.252997,9.519494,13.183679,10.830044,11.756968,4.16098
2088-03-15,11.3589525,10.378101,13.580635,10.415335,8.978794,10.695325,9.011026,10.759808,13.422956,11.638949,12.404023,6.429718
2088-04-15,11.207714,10.398657,13.36943,10.531832,9.064962,10.557237,9.3056755,10.482813,12.837088,10.599599,11.46999,6.582398
2088-05-15,9.789616,9.220613,11.862602,9.727912,8.138329,9.300044,8.136656,9.209194,11.276865,8.443022,9.489094,3.9770644
2088-06-15,6.335974,7.1732955,9.337124,6.9964457,6.435176,6.656484,5.1875405,6.0060534,8.807504,5.202434,5.791919,0.34116158
2088-07-15,1.6609429,0.3885404,7.517737,0.16536906,0.7831928,1.0115885,0.07700007,0.861993,6.0025277,0.6127182,1.2593421,0.002023981
2088-08-15,0.008178064,0.045012686,4.81098,0.022834484,0.026023632,0.010213041,0.0023439087,0.00019898056,2.5759337,0.023077067,0.060063347,3.714449e-05
2088-09-15,0.0,0.010064765,3.6173606,0.005081039,0.0044988743,0.008221326,0.0,0.0,1.7962928,0.009971573,0.055682253,0.0
2088-10-15,0.0008238345,0.038064133,4.8649015,0.00050267106,0.0,0.013123531,0.0,0.022071753,2.671751,0.3112925,0.3432268,0.0
2088-11-15,1.4523116,0.37726805,7.930925,0.09903745,0.055827733,0.03184338,0.09627931,0.57086825,5.749078,2.217349,2.5440419,0.010828007
2088-12-15,5.4872494,2.415897,10.478501,1.5555091,1.7374921,0.46940988,0.5625571,4.43034,9.359106,6.1150484,6.7233005,0.13035728
2089-01-15,8.617792,6.045619,12.104679,7.049956,6.966135,5.655506,3.8310094,7.8640175,11.854943,9.28279,9.991848,1.3546773
2089-02-15,9.965701,9.197498,13.448412,9.750799,8.790638,10.050442,7.2169943,9.590036,12.849083,10.94227,11.828566,3.7714348
2089-03-15,11.051705,10.103973,13.725897,10.603256,9.769274,10.944173,8.398886,10.378198,12.89692,11.418918,12.214221,5.687769
2089-04-15,10.771339,10.318076,13.12924,10.701779,9.686413,10.726279,8.72825,10.373585,12.581625,10.251526,11.054137,5.5114284
2089-05-15,9.525008,9.257494,11.575362,9.996602,8.925622,9.583237,7.867981,9.216629,11.335328,8.283047,9.04723,2.6909046
2089-06-15,5.95237,7.3688,9.630184,6.3841496,7.020558,6.3617578,4.345273,6.780574,9.186283,4.9799385,6.111178,0.23379233
2089-07-15,0.44424403,0.15452196,7.8713236,0.09318411,2.2805133,0.74051476,0.053128604,2.13593,5.8704348,0.6460909,1.7864867,0.000190124
2089-08-15,0.0,0.012356777,5.153988,0.0,0.07892622,0.013921649,0.0,0.0,3.5728805,0.0978631,0.21065457,0.0
2089-09-15,0.0,0.0031627095,4.1080885,0.0,0.016755443,0.010146986,0.0,0.0,3.1145997,0.031909302,0.16805404,0.0
2089-10-15,0.0030723177,0.0037018494,5.562362,0.0,0.011095672,0.017960213,0.0,0.024031596,3.80894,0.15889981,0.5214954,0.0
2089-11-15,0.42622656,0.14972779,8.736784,0.18105455,0.08919397,0.047774192,0.070384905,1.6068196,6.4279146,1.01161,2.339342,8.651728e-05
2089-12-15,3.8724034,1.6599599,10.62388,1.181342,2.7111542,1.1609322,0.3671131,6.136278,9.446985,5.284758,6.664073,0.018122735
2090-01-15,8.146323,6.610091,12.163798,6.0015807,6.602654,6.259367,2.8635364,8.796335,11.188975,9.2239685,9.545686,0.52581036
2090-02-15,10.133615,9.078553,13.276403,8.534744,8.696852,9.724608,5.604832,10.023965,12.706454,10.739106,11.606463,2.0843418
2090-03-15,11.087099,10.029418,13.748233,9.752023,9.704801,10.997699,7.021715,10.39756,13.383524,11.056382,11.90788,3.6105409
2090-04-15,10.870293,10.187498,13.026038,9.8643265,9.679328,10.370461,7.3690686,10.259684,12.789907,10.411428,11.160496,3.19142
2090-05-15,9.344048,9.494935,11.815044,9.196088,8.988083,8.630893,6.469903,8.757998,11.536981,8.243463,9.105547,1.297679
2090-06-15,5.91588,7.0342555,9.412597,5.910471,6.4187074,5.400396,2.6761186,6.24017,9.217485,4.605724,5.9557,0.04002484
2090-07-15,1.003265,0.1266566,6.545949,0.26892555,1.1489507,0.57207286,0.018399244,2.258377,6.628237,0.6491849,1.4657494,0.0015309305
2090-08-15,0.0,0.011240331,4.399741,0.0012836672,0.049346406,0.007062189,0.001239648,0.01956333,4.239324,0.1098613,0.09499791,0.0
2090-09-15,0.0,0.0,3.909059,0.0,0.011561928,0.015568048,0.0,0.0,3.459796,0.064011544,0.08523072,0.0
2090-10-15,0.00068686425,0.005069307,4.757241,0.0,0.0021956742,0.016356302,0.0,0.06648482,4.1461067,0.24851969,0.5174938,0.0
2090-11-15,0.3981578,0.16100873,7.3888497,0.08772036,0.016138716,0.031730503,0.05456587,1.3479506,7.0767355,1.8386792,2.7481337,0.0
2090-12-15,4.65742,2.261816,9.763455,0.92431575,0.916248,0.90999544,0.32274073,4.9064403,9.8866825,6.0901675,7.5073905,0.03271838
2091-01-15,7.9942093,5.8997054,11.985035,4.9889336,4.754105,5.8070173,2.1754377,7.7462597,11.599609,8.320299,10.018937,0.69752985
2091-02-15,9.930041,9.068685,13.306095,7.968874,7.9902596,9.626604,5.414256,9.628461,13.024851,10.222769,12.053597,2.5147564
2091-03-15,10.597813,10.084038,13.791418,9.866463,9.370418,10.6547985,7.362568,10.4424095,13.244837,11.264283,12.26079,4.5456915
2091-04-15,10.42836,10.112481,13.337433,10.020864,9.524782,10.524144,7.8647285,10.39963,12.570009,10.748743,11.612569,4.894714
2091-05-15,9.221646,9.192045,12.232412,8.716524,9.111459,9.15332,6.7587156,8.779125,11.345547,8.296824,9.695989,2.502509
2091-06-15,5.669316,6.9358387,9.393155,4.496361,7.044783,5.156599,2.7069745,5.9530067,8.863448,4.7711,6.8753624,0.1139421
2091-07-15,0.85024613,0.1978593,6.908174,0.11704745,0.63901806,0.5122037,0.025761144,1.4225626,6.291486,0.9793046,1.9100062,0.0
2091-08-15,0.0,0.04090329,3.8759685,0.009398753,0.053316332,0.02418994,0.0025832434,0.008830912,3.7291584,0.063374266,0.06460374,0.0
2091-09-15,0.0,0.011193763,3.1992393,0.0,0.0011500304,0.01019522,0.0,0.0,3.3561583,0.018639458,0.06047703,0.0
2091-10-15,0.00011338111,0.006163045,4.170905,0.0,0.0,0.021282952,0.0,0.055639487,3.972893,0.17977913,0.44306508,0.0017273001
2091-11-15,0.06396708,0.14551492,6.7429724,0.005426061,0.015084027,0.11025178,0.0046354253,0.8993375,6.614638,1.323048,4.201482,0.013649147
2091-12-15,2.589112,2.0212572,9.765408,0.77381754,0.85159576,0.65586597,0.6039729,5.1363297,9.729546,5.25027,8.344779,0.17692937
2092-01-15,6.9019623,6.310365,11.764605,4.314261,5.2520137,5.146032,3.0681536,8.098989,12.027859,8.956586,10.5069065,1.3395494
2092-02-15,9.946965,9.0866785,13.109657,7.204028,8.719848,9.811843,5.4485073,9.926545,12.8029995,10.6666565,12.02594,3.05914
2092-03-15,11.162575,9.971533,13.65442,8.708714,9.603533,10.831048,7.0129547,10.69723,13.183166,10.953607,12.534234,4.426861
2092-04-15,10.946858,10.068808,13.457064,8.904746,9.594858,10.443011,7.472712,10.508324,12.420851,9.635501,11.802589,4.4082866
2092-05-15,9.835249,9.335725,12.048514,7.976079,8.966123,9.03076,6.4894285,9.029924,11.2235775,7.7352867,9.685688,1.9749839
2092-06-15,6.699369,6.6301494,8.792952,4.3948116,6.71165,6.537109,3.086237,5.996675,8.816736,4.678014,7.4136696,0.08197477
2092-07-15,1.3081461,0.17322686,5.440903,0.04678784,0.31356275,2.0151935,0.0059831603,1.5211568,6.054677,0.506406,2.9157588,6.223702e-05
2092-08-15,0.0,0.030128796,3.1099496,0.0,0.047429442,0.020191586,0.0,5.499514e-05,3.301062,0.04140349,0.18679418,0.0
2092-09-15,0.0,0.0064294236,2.9053037,0.0,0.007990491,0.00841193,0.0,0.0,2.4551473,0.011200913,0.026928583,0.0
2092-10-15,0.004879893,0.013958379,3.9224253,0.0,0.0010952402,0.019122662,0.0,0.015945524,3.1899612,0.12579837,0.93907785,0.0
2092-11-15,1.0467594,0.26484656,6.5302095,0.0046354253,0.0012728268,0.11916967,0.0046354253,0.800824,5.350258,0.5269016,4.173816,5.3558317e-05
2092-12-15,5.120936,2.4365103,10.22311,0.3573412,0.4592679,1.8942828,0.53691614,4.816832,8.692337,3.9065423,8.469169,0.0796415
2093-01-15,8.251815,7.0655003,12.104536,3.1233788,6.0296173,6.862071,3.1874585,8.249402,10.895527,8.135264,10.487381,0.88743013
2093-02-15,10.172832,9.026759,13.425289,6.4704614,8.478777,10.249381,6.201744,10.173843,12.101114,10.161745,11.2841425,2.990038
2093-03-15,10.861997,9.934935,13.927785,8.013859,9.253568,11.066564,7.3907022,11.158952,12.626632,11.006931,12.136199,4.6914487
2093-04-15,10.226008,10.114616,13.45871,8.314195,9.365526,10.826552,7.897855,10.731761,12.119333,10.462528,11.402821,4.1626153
2093-05-15,8.607773,9.4784975,11.805586,7.150901,8.59886,9.568176,6.4827037,9.416175,10.306389,8.2416,9.259501,1.7220265
2093-06-15,4.5016904,6.930888,9.406125,3.400878,6.605672,6.175292,1.4972298,6.5808954,8.025806,4.8002453,6.6120048,0.035328586
2093-07-15,0.24653338,0.15781061,7.0738544,0.07403853,1.8912969,1.5951965,0.06752735,2.0764096,4.974064,0.5279933,2.2710452,0.0
2093-08-15,0.0,0.016358942,3.4770603,0.0114306845,0.03947819,0.022823077,0.0025832434,0.0032268278,2.5643141,0.07865392,0.07536873,0.0
2093-09-15,0.0,0.003281901,2.9101276,0.0,0.013435287,0.013240332,0.0,0.0,1.0207556,0.035515636,0.008821059,0.0
2093-10-15,0.0023611018,0.0025421374,3.93423,0.0,0.0055132615,0.017724345,0.0,0.008690295,2.4144073,0.15133499,0.5083503,0.0
2093-11-15,0.4599763,0.15914929,7.251029,0.0044194227,0.012527203,0.05479759,0.00050267106,0.71748275,5.114856,1.2781041,4.269984,0.00024154496
2093-12-15,3.977193,2.209552,10.3708725,0.25822586,1.1671699,1.4788771,0.16761716,4.2212358,8.3525305,5.4104176,7.896038,0.11406432
2094-01-15,8.351562,6.3108735,12.062096,2.4170198,4.640276,6.1090727,1.3743101,8.5510025,11.013487,8.710977,10.081121,1.1519433
2094-02-15,10.4316845,9.038085,13.105888,6.181081,7.884835,9.492188,3.5645552,9.9934,12.3391285,10.520968,11.45355,3.0727818
2094-03-15,11.3789625,9.776617,13.708629,8.237523,9.317622,10.88325,5.8555017,10.722124,12.815374,10.806878,11.984812,4.3811665
2094-04-15,11.376176,9.954998,13.085805,8.590003,9.35788,10.810468,6.45815,10.488338,12.422436,9.988894,11.263624,3.6257653
2094-05-15,10.018258,9.277261,11.686641,7.2897334,8.582736,9.210287,5.5873475,9.0253725,10.620022,7.59539,9.3828335,1.3943536
2094-06-15,6.034009,6.7976775,9.2725525,2.1931946,6.166208,5.0532737,1.1357462,6.4398446,8.0882435,4.1343613,6.556072,0.021603363
2094-07-15,0.95191497,0.05655874,6.5673666,0.012011132,0.59707,0.55554426,0.031073576,1.5870553,4.948794,0.4475091,2.5382714,0.0
2094-08-15,0.0,0.0,3.18256,0.0,0.05558938,0.018673614,0.0,0.0007027138,2.479304,0.009947998,0.039396714,0.0
2094-09-15,0.0,0.0,2.5358064,0.0,0.0111002205,0.011487422,0.0,0.0,1.7641505,0.0012880365,0.010981286,0.0
2094-10-15,0.00031258172,0.003807709,3.6844654,0.0,0.00444016,0.019337088,0.0,0.008771869,2.7949562,0.13638297,0.578435,0.0
2094-11-15,0.33683974,0.122598164,6.0382185,0.0026852428,0.010900042,0.032575037,0.0010018919,0.9057506,4.791899,1.1365689,3.8601253,0.0
2094-12-15,3.5948293,0.7406108,8.77739,0.23052984,0.8352185,0.5597832,0.14223076,4.668963,7.4589686,4.820892,7.927887,0.030597664
2095-01-15,7.3120413,3.5881188,11.276412,1.5029945,5.0057416,4.5034423,1.626226,7.863683,10.13377,8.0083275,9.999083,0.6988686
2095-02-15,9.666387,7.4649415,12.691632,4.382827,7.426862,8.997629,3.3016021,9.56407,11.561081,9.995255,11.371025,2.0892484
2095-03-15,10.874829,9.01837,13.608347,6.7744913,8.528421,10.917552,4.929216,10.519476,12.429856,10.361443,12.159969,2.9701076
2095-04-15,10.82948,9.314621,13.22834,7.38316,8.903108,10.751515,5.757664,10.564778,11.9574585,9.466366,11.2041855,2.5218563
