time,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,BCC-ESM1,CanESM5,CESM2,CESM2-FV2,CESM2-WACCM,CESM2-WACCM-FV2,CIESM,EC-Earth3,EC-Earth3-Veg,EC-Earth3-Veg-LR,FGOALS-f3-L,FGOALS-g3,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0
1990-08-01,4824369.5,5378085.5,5306719.0,8547772.0,6606682.0,4517649.0,6284119.0,6269621.0,5952833.5,39947.074,4899599.5,4662994.0,8348260.0,5438068.5,8909933.0,2750385.8,5530457.0,5255960.0,5427136.0,4588955.0,3938158.8,4266108.5
1990-09-01,4977636.0,4817369.0,5776075.0,8579019.0,6725724.0,3866154.0,5700979.5,5937186.0,5297996.5,22226.514,5796050.0,5418443.0,9330144.0,4783046.0,8965033.0,2797422.0,5654968.0,5274059.0,5513020.5,4403892.0,3575528.5,3985975.0
1990-10-01,7202804.0,6288839.5,7847113.0,10856828.0,8601386.0,5967525.0,7827036.0,8061115.5,6815148.0,289996.78,7788717.0,7300803.0,11270116.0,7802451.0,10751150.0,4632182.0,7849713.5,6869293.0,7601806.0,6171075.5,5113199.0,5481638.0
1990-11-01,10081578.0,8573453.0,10958669.0,12500177.0,10303046.0,8667723.0,10505726.0,9951570.0,9434329.0,4866640.5,10409160.0,10201025.0,13602645.0,10232640.0,12137628.0,7972336.0,9693440.0,9246494.0,9012278.0,9010222.0,7938884.0,8001612.0
1990-12-01,12447780.0,10695154.0,13806068.0,14743511.0,12471948.0,10899646.0,12503244.0,11785126.0,11774038.0,9714814.0,12574988.0,11597598.0,16388888.0,12604805.0,14168858.0,10893669.0,11223357.0,12001340.0,9992960.0,10930534.0,10510155.0,10666376.0
1991-01-01,14383607.0,12929880.0,15511436.0,16582696.0,14488755.0,12771212.0,13963687.0,13194610.0,13374034.0,12458288.0,13754530.0,13752532.0,17770868.0,14851479.0,15814285.0,12970656.0,12587109.0,13769192.0,11199384.0,12864153.0,12683274.0,12842164.0
1991-02-01,15499906.0,14097994.0,16180586.0,17206956.0,15552109.0,13319195.0,14692314.0,13748015.0,14109275.0,13389214.0,14531552.0,14258392.0,18533560.0,16013144.0,16486904.0,13678002.0,12925218.0,14683596.0,11780550.0,14203081.0,13481626.0,13455542.0
1991-03-01,15761584.0,14318141.0,16478021.0,17484548.0,15876910.0,13247044.0,14876014.0,13941184.0,14323458.0,13288776.0,14578052.0,14603676.0,18462704.0,15914940.0,16405204.0,13976655.0,13116900.0,15025767.0,12074784.0,14789640.0,13627045.0,13544040.0
1991-04-01,15168162.0,14079900.0,15425230.0,16622110.0,15092165.0,12970375.0,14461400.0,13504457.0,14083242.0,12831734.0,13900217.0,14082898.0,17833860.0,14889331.0,15720081.0,13362563.0,12161814.0,13694456.0,11926500.0,14376674.0,12878930.0,13081326.0
1991-05-01,13281104.0,12294716.0,13249672.0,14832208.0,13374791.0,11598484.0,12757876.0,11977413.0,12437908.0,11190157.0,12082240.0,12560100.0,16140970.0,12725450.0,14192460.0,11289053.0,10440417.0,11450771.0,10672216.0,12901975.0,11301054.0,11739375.0
1991-06-01,10587776.0,9941314.0,10630602.0,12674893.0,10964169.0,9570238.0,10439186.0,10187400.0,10381544.0,8436175.0,9124846.0,9804357.0,12988669.0,10331690.0,12309170.0,9056323.0,8152530.0,8991347.0,8611828.0,9735796.0,8972227.0,9375088.0
1991-07-01,7483465.0,7355887.5,7951675.0,10091584.0,8105091.0,6985951.5,8030834.0,7906639.0,7610631.5,2399217.2,6378372.0,6930187.0,9946943.0,7694567.0,10432656.0,5760124.0,6734589.0,6053744.0,6683601.0,6302377.0,6118837.0,6502619.0
1991-08-01,5526911.5,5499454.0,5161959.0,7867811.5,6112876.0,4387024.0,6215923.5,6087045.0,5503459.0,56458.86,4954704.5,4977665.5,7980370.5,5297622.0,8723155.0,3579576.5,5587448.0,4083168.5,5218618.5,4424875.0,4203485.5,4693636.0
1991-09-01,6114766.0,4909844.0,5334609.0,7775242.5,6166042.0,3668078.0,5807303.0,5548232.0,5391110.5,40475.633,5962094.5,6081604.0,8841200.0,4582549.5,8816231.0,3451485.0,5442430.0,4544891.5,5425300.0,4152693.5,3841651.5,4487153.0
1991-10-01,7801809.5,5983264.0,7893267.0,10251132.0,8385558.0,6600324.0,7966385.0,7045647.5,7880914.0,294709.44,8100249.5,8203914.0,10991958.0,7867352.0,10613451.0,5430559.5,7491070.5,6180735.0,7510552.0,5584084.0,5418366.0,6425427.5
1991-11-01,9792816.0,8158001.5,10467218.0,12486306.0,10707850.0,9717776.0,10734542.0,9630981.0,9853836.0,2159375.0,10630816.0,10770422.0,13876606.0,10256895.0,12403895.0,8682106.0,9547192.0,9135258.0,8986925.0,8530646.0,8049352.0,8642102.0
1991-12-01,11874042.0,10526482.0,12869974.0,14915278.0,12187880.0,11862370.0,12756688.0,12117927.0,12059862.0,7604170.0,12404566.0,12769179.0,16591854.0,12568339.0,14408630.0,11119256.0,11106112.0,11804654.0,10101225.0,10913273.0,10299898.0,11143954.0
1992-01-01,14157448.0,12909015.0,14974357.0,16741574.0,14017042.0,13203733.0,13922804.0,13418424.0,13314456.0,11536195.0,13827570.0,14174338.0,17808784.0,14750402.0,15698797.0,13331612.0,12379158.0,13329168.0,11322934.0,12847407.0,12169263.0,12826982.0
1992-02-01,15224015.0,14194078.0,15781246.0,17500934.0,15237497.0,13572952.0,14719629.0,13790668.0,14162316.0,13179227.0,14363349.0,14919808.0,18433948.0,15987043.0,16341852.0,14036488.0,13254318.0,14423598.0,11898692.0,13889691.0,13137186.0,13720715.0
1992-03-01,15538272.0,14536372.0,15916212.0,17854550.0,15227804.0,13864758.0,14897642.0,13987078.0,14397974.0,13627656.0,14498931.0,14853254.0,18678938.0,16096838.0,16542897.0,14059432.0,13167751.0,14625158.0,12037184.0,14132344.0,13210307.0,13657286.0
1992-04-01,15059716.0,13699054.0,15213874.0,17281102.0,14647688.0,13439668.0,14268024.0,13688925.0,14207567.0,12943747.0,13804881.0,14223160.0,17727388.0,14818357.0,15606320.0,13204663.0,12196352.0,13590233.0,11862332.0,13480224.0,12581046.0,13254356.0
1992-05-01,13314736.0,11846449.0,13426886.0,15305356.0,12846636.0,11510306.0,12426729.0,12166178.0,12745279.0,11039836.0,12190285.0,12719300.0,15994362.0,12748794.0,14202603.0,11651469.0,10704980.0,11338602.0,10841322.0,11993280.0,11149294.0,11523194.0
1992-06-01,10453974.0,9215688.0,10887776.0,12846650.0,10227998.0,9455285.0,10333634.0,10469848.0,10560920.0,8336796.5,9562350.0,9657968.0,12818840.0,10507854.0,12705742.0,9459078.0,8102456.0,8868706.0,8763589.0,9345737.0,8662214.0,9009452.0
1992-07-01,7637268.0,6546747.0,7432724.5,10217594.0,7831806.0,6810221.5,8321049.0,8443612.0,7857590.0,2757098.0,6940379.0,6789680.0,9816228.0,7707877.0,11496399.0,7190699.0,6371962.0,6608103.0,6635920.0,6020762.0,5971304.0,6511640.5
1992-08-01,5925710.0,4873731.0,4893143.0,8275006.0,6220260.0,4663902.0,6627356.0,6509203.5,6230385.5,148824.06,5426625.0,4972712.5,8509742.0,5141462.5,9997994.0,5118215.0,5020315.5,4459292.0,5205669.0,4444568.5,4317909.5,4975368.5
1992-09-01,6036016.0,4711409.5,5078007.0,8252522.5,6368278.0,3935096.0,6304907.5,6202561.5,5882886.5,120454.09,6324608.5,5819299.5,9718022.0,4925301.0,9776812.0,4802511.0,5259056.0,4798617.0,5330052.0,4464718.0,4388020.5,5081419.0
1992-10-01,7870659.0,5866594.0,7850752.0,10148644.0,8056716.0,6190965.5,7953284.5,8459002.0,7792342.5,653773.0,8208313.5,8466368.0,11849561.0,7499973.5,11186815.0,7215337.0,7409985.5,6460360.5,7502582.0,6149447.5,6493820.5,6281484.0
1992-11-01,10156884.0,7685643.5,11694700.0,12382798.0,10319148.0,9318484.0,10496454.0,10424810.0,10223863.0,3500956.0,10720316.0,10873774.0,14354428.0,10501776.0,12926324.0,9782953.0,9442771.0,9264128.0,9029072.0,8846115.0,8884659.0,8394074.0
1992-12-01,11932954.0,10355655.0,13776861.0,14976034.0,12587568.0,11406716.0,12673145.0,12211926.0,12284423.0,8891400.0,12677114.0,12938634.0,16903540.0,12851463.0,14581963.0,12046213.0,11078161.0,11686454.0,10226342.0,11450752.0,10884758.0,11083964.0
1993-01-01,13932104.0,12857898.0,15653302.0,16981278.0,14485550.0,13103352.0,13860008.0,13124502.0,13674402.0,12055671.0,14263832.0,14177974.0,18071156.0,14900382.0,16219876.0,13490844.0,12648626.0,13492948.0,11169128.0,12978653.0,12577860.0,12796742.0
1993-02-01,14928034.0,14182426.0,16370356.0,18115610.0,15299384.0,13665490.0,14448646.0,13642186.0,14346488.0,13219292.0,14947487.0,14920387.0,19069932.0,15911167.0,16954466.0,14015504.0,13188610.0,14782214.0,11573224.0,13809309.0,13599988.0,13795799.0
1993-03-01,15502523.0,14496545.0,16480840.0,18380376.0,15199568.0,13751147.0,14766233.0,13917102.0,14484659.0,13494170.0,15054898.0,15029005.0,19162758.0,15958168.0,16871112.0,14236738.0,13060256.0,14773769.0,11765578.0,14154245.0,13840562.0,14013834.0
1993-04-01,15149964.0,13770858.0,15576472.0,17782978.0,14485370.0,13265454.0,14222128.0,13581140.0,14036877.0,12894391.0,14293079.0,14116598.0,18096618.0,15199245.0,15674442.0,13725541.0,12328803.0,13889102.0,11398368.0,13518152.0,13030154.0,13617512.0
1993-05-01,13632074.0,12024376.0,13612376.0,15507917.0,12657462.0,11511788.0,12670269.0,12073794.0,12566080.0,11378513.0,12564783.0,12342232.0,15985282.0,12880548.0,14223056.0,12010513.0,10326114.0,11608754.0,10543558.0,12268305.0,11402088.0,12072211.0
1993-06-01,10938732.0,9336093.0,11062430.0,12539150.0,10452294.0,9655479.0,10801189.0,10218222.0,10496424.0,8554376.0,9548082.0,9603551.0,12768678.0,10342389.0,12464656.0,9925586.0,7584891.0,8530543.0,8646469.0,9784738.0,8879238.0,9392374.0
1993-07-01,7955601.5,6956475.0,7966903.0,9845628.0,7835998.0,7122875.0,8274341.0,7719852.5,8182770.5,4213172.0,7208889.0,6710880.0,9417088.0,7326026.0,10604254.0,6959763.0,6079086.0,5812783.0,6488541.5,6159826.5,6119397.0,6398869.5
1993-08-01,6033118.0,5236281.0,5240817.0,8225374.0,6112981.0,4618831.0,6214005.5,5660569.0,6375492.0,245050.55,5702588.0,4978705.0,7862423.0,4764645.5,8960321.0,4517135.5,4851603.5,4067170.0,5043892.5,4402681.0,4513791.0,4686891.5
1993-09-01,6194486.0,4823260.0,5055022.0,8686682.0,6371461.0,4300913.5,5988527.5,5147264.0,5943706.0,142276.19,6515912.0,5555261.0,9115933.0,4127106.8,9098766.0,4448917.0,4902608.0,4407154.0,4997941.0,4241539.5,4365187.0,4813321.0
1993-10-01,8246793.5,6086230.5,7951497.0,10304157.0,8579550.0,6374446.0,8550824.0,7003799.5,8097357.5,1082985.4,8484006.0,7779289.0,11263994.0,7373619.0,10913044.0,6391612.5,6998904.0,6265044.5,7070568.0,5911471.0,5942919.0,6491814.0
1993-11-01,10321550.0,7606738.0,11210040.0,12101103.0,10403916.0,9610190.0,10783699.0,9600867.0,10112507.0,5049465.5,10711738.0,10037386.0,13378515.0,9743634.0,12549295.0,9323550.0,9366672.0,8552346.0,8817487.0,8784066.0,8484670.0,9056424.0
1993-12-01,12412779.0,10311424.0,13916150.0,14526015.0,12581897.0,11613285.0,12562256.0,11708110.0,12331406.0,9006538.0,12518545.0,12094639.0,15702107.0,12562909.0,14489712.0,12006671.0,10964840.0,11515884.0,9949216.0,11358732.0,10605660.0,11769194.0
1994-01-01,14437922.0,13022323.0,15481700.0,16519544.0,14275080.0,12994612.0,14151377.0,12998917.0,13603035.0,12269592.0,14072513.0,13886629.0,17467632.0,14878228.0,15955888.0,13688628.0,12539464.0,13205308.0,11417188.0,13160775.0,12323778.0,12966068.0
1994-02-01,15342232.0,14310091.0,16107994.0,17678628.0,15119750.0,13683870.0,14696004.0,13458313.0,14177752.0,13295429.0,14996874.0,14708133.0,18459578.0,15712248.0,16539682.0,14218196.0,13317949.0,14175856.0,12014510.0,13985239.0,13228429.0,13472946.0
1994-03-01,15860952.0,14652711.0,16091968.0,17983796.0,15560568.0,13648006.0,14981410.0,13693356.0,14284654.0,13367278.0,15107776.0,14916474.0,19003966.0,15947914.0,16725640.0,14150693.0,13345472.0,14375071.0,12022683.0,14391694.0,13566960.0,13852178.0
1994-04-01,15528792.0,14122328.0,15338634.0,16926138.0,14786948.0,13089084.0,14341656.0,13267532.0,13353994.0,12626183.0,14474566.0,14407195.0,18425144.0,14829807.0,15949632.0,13376494.0,12844359.0,13399852.0,11661830.0,13980205.0,12850256.0,13327862.0
1994-05-01,13764864.0,12355375.0,13490146.0,14846786.0,12958047.0,11549204.0,12872674.0,12039867.0,11937470.0,11169820.0,12995595.0,12653144.0,16092207.0,12419135.0,14565609.0,11837574.0,11028302.0,11660716.0,10579738.0,12520108.0,11447694.0,11603141.0
1994-06-01,10696180.0,9600432.0,10951812.0,12637144.0,10151812.0,9719283.0,10897412.0,10212524.0,9882428.0,8921790.0,10311952.0,10208184.0,12589912.0,9725956.0,12977224.0,9636327.0,8380988.5,9279100.0,8534395.0,9496211.0,8962878.0,8928687.0
1994-07-01,7538328.0,6998259.0,8062959.5,9547609.0,7672201.0,6588660.0,8834568.0,7494172.5,7217671.0,4341375.0,7449968.0,7618377.0,9571519.0,7060905.5,10956132.0,6564760.0,6449469.0,6048702.5,6507406.0,6187603.0,5672118.5,6520912.0
1994-08-01,5720740.0,5016529.5,5250133.0,7003790.0,6281479.0,3668909.5,6729242.5,5293110.5,5234246.5,201070.33,5273667.5,5833642.0,7942049.0,4449183.5,9215717.0,4021258.0,5180147.0,3977346.0,4941076.0,4299040.0,4034301.5,4539443.0
1994-09-01,5775575.5,4794371.5,5598723.0,7088495.0,6565993.5,2904956.5,5947098.0,4695227.5,4982817.0,89353.45,6107036.0,6639170.0,8566382.0,3613941.8,9386830.0,4064313.8,5643913.5,4075509.5,5300418.0,4121454.0,3917547.8,4113560.0
1994-10-01,7119545.0,6046074.0,7972067.5,9759704.0,8204683.0,5729548.5,7916651.5,6757527.0,6575326.0,977915.1,8891593.0,8572703.0,11295933.0,6760352.0,11326361.0,6250118.0,7453773.5,5889995.0,7598062.0,5902524.0,5269880.0,5901611.0
1994-11-01,9951210.0,7920137.0,11471477.0,11823579.0,9887005.0,8966648.0,10766838.0,9725563.0,9819296.0,4741209.0,11470740.0,11215310.0,13733665.0,9987411.0,12646738.0,9522061.0,9546544.0,9070149.0,9029568.0,8842130.0,7821281.0,8493554.0
1994-12-01,12322563.0,10395644.0,14073634.0,13980384.0,11905644.0,11312391.0,13074325.0,11575892.0,11672374.0,9024570.0,13360002.0,12960181.0,16213350.0,12523122.0,14581581.0,11580158.0,10915823.0,11469669.0,10144189.0,11266166.0,10281185.0,11085956.0
1995-01-01,14078859.0,12398878.0,15427824.0,16242620.0,14172495.0,13087352.0,14210183.0,12930173.0,13330479.0,11766712.0,14632138.0,14259118.0,17920402.0,14737703.0,16473662.0,13628102.0,12344912.0,13429706.0,11328376.0,12990108.0,12274217.0,12735133.0
1995-02-01,15344274.0,13649286.0,15677351.0,17212390.0,15164747.0,13571502.0,14644223.0,13549873.0,14025642.0,13285877.0,15332522.0,14815074.0,18961016.0,15834912.0,17058814.0,14452791.0,13280551.0,14713314.0,11820240.0,13880938.0,13139775.0,13514960.0
1995-03-01,15676569.0,13731552.0,16173442.0,17639568.0,15247623.0,13781538.0,14925864.0,13799734.0,13965126.0,13325243.0,15297008.0,14644422.0,19124540.0,16206283.0,16684819.0,14605568.0,13360072.0,14683638.0,12064202.0,14131833.0,13509256.0,13653070.0
1995-04-01,15167938.0,13204090.0,15759052.0,17007910.0,14616236.0,13433996.0,14323462.0,13458006.0,13440632.0,12727739.0,14773836.0,14175166.0,18106766.0,14884935.0,15859334.0,13803940.0,12792940.0,13548288.0,11593183.0,13766092.0,13194600.0,13168690.0
1995-05-01,13516617.0,11639191.0,13743480.0,15121811.0,12696935.0,11509997.0,12373143.0,11868203.0,11986054.0,10995439.0,13196492.0,12265438.0,15778764.0,12541224.0,14587168.0,11687316.0,10883935.0,11387072.0,10681898.0,12504026.0,11744055.0,11527274.0
1995-06-01,11070105.0,9164724.0,11272526.0,12180174.0,10295529.0,9354152.0,10119932.0,9895339.0,10109420.0,8234640.0,10429092.0,9556355.0,12809890.0,10420506.0,13068184.0,9742172.0,8453004.0,9028499.0,8753148.0,10070262.0,9064878.0,8775090.0
1995-07-01,7805340.5,6751654.0,7946196.0,9357457.0,7573387.0,6466687.0,7691716.5,7316710.0,7622512.0,3547630.5,7582586.5,7225714.5,10112880.0,7618847.0,11379593.0,6311874.0,6480862.0,6405091.0,6524846.0,6516711.0,6293397.0,6365771.0
1995-08-01,5465409.5,4883048.0,5322532.0,7517106.0,5928450.0,3931479.8,5649868.5,5377439.5,5212214.0,81897.734,6092601.0,5719053.0,8458242.0,5186540.0,9677597.0,3702934.8,4667138.0,4262791.0,5114460.5,4619725.0,4366442.0,4695502.0
1995-09-01,5677606.5,4572395.0,5855315.0,7761337.0,6047543.0,3332996.2,5095722.0,4948152.0,4587699.0,46870.242,6856755.5,6946652.0,9725050.0,4461152.5,9642798.0,3583173.2,4252876.0,3960162.0,5169791.0,4449688.5,4236195.5,4822506.0
1995-10-01,7658411.5,6003910.0,8435256.0,9438026.0,8246434.0,5075100.0,6874299.5,6846288.0,6848756.0,467382.06,9054659.0,8772814.0,11914563.0,7416315.0,11489673.0,5401040.0,7099775.0,6589017.0,7297243.5,6702549.0,6232381.5,6280356.0
1995-11-01,10402518.0,7836370.0,11266008.0,11463604.0,10333095.0,8717645.0,9491688.0,9781043.0,9506772.0,4242070.0,11260470.0,10824672.0,13831654.0,10465700.0,12861982.0,8903932.0,9565149.0,8954681.0,8876915.0,9548517.0,8955049.0,8430318.0
1995-12-01,12552590.0,10244880.0,13374368.0,13455520.0,12128371.0,11491742.0,12054195.0,11798102.0,11592635.0,8787235.0,13173376.0,12809691.0,16268838.0,12966349.0,14614241.0,11525088.0,11078769.0,11785142.0,9898872.0,11767782.0,10649389.0,11272814.0
1996-01-01,14365453.0,12387523.0,15177693.0,15835591.0,14211344.0,12957878.0,13898656.0,13079894.0,13038506.0,11759960.0,14797324.0,14287422.0,17589900.0,14893794.0,16618169.0,13316384.0,12635828.0,13820248.0,11100894.0,13559256.0,12380435.0,12944734.0
1996-02-01,15648077.0,13405318.0,16055977.0,16994186.0,15113172.0,13322401.0,14658102.0,13458787.0,13768382.0,13162350.0,15316102.0,14952296.0,18651806.0,15863180.0,17517984.0,14014868.0,13388939.0,14518504.0,11780999.0,14524326.0,13286478.0,13758021.0
1996-03-01,16165752.0,13765320.0,16210900.0,17181440.0,15023448.0,13493426.0,14599279.0,13599286.0,14187656.0,13214321.0,15390480.0,15196552.0,18985964.0,16008875.0,17268832.0,14193922.0,13208770.0,14800110.0,11862222.0,14703052.0,13465424.0,13832450.0
1996-04-01,15494697.0,13124510.0,15490164.0,16322742.0,14328419.0,13117383.0,13887297.0,13166886.0,13884226.0,12700632.0,14861214.0,14539942.0,18068828.0,15139438.0,16275057.0,13425275.0,12627080.0,13841904.0,11597250.0,14230505.0,13083472.0,13199484.0
1996-05-01,13462840.0,11581074.0,13556118.0,14392076.0,12902858.0,11601241.0,12273784.0,11721883.0,12289039.0,11202053.0,13225492.0,12400421.0,16013096.0,12689556.0,14791274.0,11489920.0,11027936.0,11728188.0,10641316.0,12626706.0,11636390.0,11334307.0
1996-06-01,10561373.0,9123866.0,10760346.0,12252264.0,10588274.0,9627413.0,9815714.0,10081064.0,10378189.0,8565324.0,10622180.0,9771895.0,12909920.0,9998110.0,12960934.0,8982396.0,8357800.5,8971406.0,8742480.0,9760567.0,8964595.0,8720535.0
1996-07-01,7403822.0,6372549.5,6964072.5,9110208.0,8069139.0,7186389.5,7755722.0,7665211.0,7554191.0,2924781.0,7500716.5,7004039.0,10068031.0,7477407.5,11315245.0,5290036.0,6084638.5,6676189.0,6575404.0,6189460.0,6400440.0,6398077.0
1996-08-01,5147520.0,4474841.5,4470145.0,7130513.5,6135481.0,4812527.0,6001718.5,6073392.0,5127147.0,138003.53,5600668.0,5585769.0,8447635.0,4912434.0,10244950.0,2827864.2,4227225.5,4786198.5,4992600.0,4072176.8,4676044.5,4368959.0
1996-09-01,5337317.0,4480731.0,4753483.5,7222649.0,5963639.0,4335693.0,5449957.0,5543066.0,4590939.0,71091.3,6080664.0,6280877.5,9017738.0,4158514.2,10263486.0,2832727.5,3888948.0,4676140.0,4874744.0,3971858.2,4620551.0,4034366.0
1996-10-01,7540159.0,5417512.0,6800164.5,8750761.0,8170577.0,6589109.0,7444107.0,7603734.5,6987249.5,334567.78,8414020.0,8023054.0,10318836.0,6818297.5,11347600.0,4261212.5,6164226.0,6554686.5,6876324.0,6047850.0,6211274.5,6044113.0
1996-11-01,10135130.0,7383044.0,10333959.0,11645510.0,10650114.0,9206951.0,9855858.0,10131525.0,9975207.0,2275385.0,10827294.0,10747694.0,13538476.0,9819986.0,12573813.0,7565274.5,9489324.0,8874338.0,8794984.0,9013560.0,8675924.0,8841798.0
1996-12-01,12061875.0,10262767.0,13288144.0,13573775.0,12639578.0,11059953.0,12066768.0,11662078.0,12085984.0,6970240.5,12742514.0,13367498.0,15827472.0,12794238.0,14657931.0,11051490.0,11142134.0,11119472.0,9851695.0,11056383.0,10881560.0,11183264.0
1997-01-01,14227576.0,12258260.0,14938445.0,15423677.0,14442595.0,12671572.0,13711996.0,12871915.0,13317340.0,10973852.0,14631806.0,14534130.0,17297052.0,15273854.0,16353509.0,13146668.0,12624264.0,13118235.0,10939560.0,12923972.0,12813222.0,12636076.0
1997-02-01,15665721.0,13513446.0,15882852.0,16504908.0,15458822.0,13483760.0,14286260.0,13526297.0,14007668.0,12684992.0,15289104.0,15069714.0,18295592.0,16659596.0,17019640.0,13982188.0,13182693.0,14598076.0,11539710.0,13752737.0,13796898.0,13595546.0
1997-03-01,16017885.0,13912368.0,16295064.0,17140246.0,15718531.0,13625320.0,14426999.0,13741390.0,14132468.0,13050166.0,15236370.0,15405804.0,18598760.0,16779464.0,17024852.0,13931328.0,13026755.0,14744680.0,11840098.0,14115893.0,13782142.0,13731488.0
1997-04-01,15642142.0,13189920.0,15616579.0,16452717.0,15125229.0,13235762.0,14154185.0,13328256.0,13782694.0,12536885.0,14447554.0,15085912.0,18245848.0,15624875.0,16613460.0,13186976.0,12303251.0,13716508.0,11596435.0,13725697.0,13476777.0,13200064.0
1997-05-01,13935766.0,11497230.0,13645988.0,14637878.0,13250412.0,11515337.0,12671972.0,11908592.0,12177664.0,10769977.0,12724714.0,13530662.0,15864437.0,13036052.0,14876282.0,11222565.0,10800426.0,11306951.0,10552814.0,12536738.0,11905786.0,11497810.0
1997-06-01,11053851.0,9030555.0,10753102.0,12359093.0,10925687.0,9338197.0,10374841.0,9931571.0,9858983.0,8178813.0,10124270.0,10681836.0,12814460.0,10198438.0,12842172.0,8979369.0,8219053.0,8545232.0,8563668.0,9661520.0,9395402.0,8537119.0
1997-07-01,7502225.0,6414243.0,7388036.5,9538525.0,8107177.0,6669835.0,7521886.0,7026286.0,7322950.0,2562555.2,7527094.5,7608467.0,9697481.0,7669677.0,11244526.0,5783934.0,6310371.0,6077543.5,6326877.0,6155955.5,6706453.5,6004991.0
1997-08-01,5177184.0,4491990.5,5377119.5,7358788.5,6126770.0,4505346.0,5548562.0,4949098.5,5510981.0,185035.08,6083667.0,5732840.0,8193127.0,5473885.5,9808674.0,2997862.0,4630429.5,3911839.0,4770102.0,4147111.8,4741959.0,4172327.2
1997-09-01,5172784.0,3963058.8,5965519.0,7090201.0,6152328.5,3586066.0,4818042.5,4431849.0,5028843.5,114490.48,6957226.0,6836739.0,9013324.0,4987468.0,9812011.0,2829454.8,4344797.0,3986802.0,4716348.0,3834480.8,4618915.5,4013429.8
1997-10-01,6998135.0,5006337.0,8009608.0,9288336.0,8007209.5,5881931.5,6361992.5,6667096.0,6738384.0,580601.1,9119046.0,9074792.0,10795512.0,7989394.0,10927927.0,4975444.0,6580549.0,6535474.0,6878181.0,5749240.5,6836386.0,6029565.5
1997-11-01,9658347.0,7341367.0,10302564.0,11723184.0,10333490.0,8483904.0,9210638.0,9232209.0,8958402.0,2157145.2,10578268.0,11509322.0,13241118.0,10512097.0,12277014.0,8215594.0,9255614.0,9108554.0,8730062.0,9003694.0,9073612.0,8571972.0
1997-12-01,11715260.0,10149372.0,13354880.0,13754809.0,12968416.0,10758899.0,11644196.0,11407486.0,11279288.0,6917994.0,12690916.0,13593117.0,15218141.0,13010225.0,14754748.0,11023076.0,11162338.0,11494884.0,9854724.0,11409038.0,11207168.0,10999722.0
1998-01-01,14459041.0,12315658.0,15366880.0,15847679.0,14743893.0,12483124.0,13483337.0,13286070.0,13485753.0,10807501.0,14311696.0,14610872.0,16782580.0,15511720.0,16397182.0,13048843.0,12549992.0,13198196.0,10872098.0,12924980.0,12803244.0,12703666.0
1998-02-01,15574120.0,13399182.0,16145959.0,16953944.0,15559415.0,13436986.0,14116536.0,13808956.0,14182726.0,12719948.0,15128038.0,15122047.0,17974188.0,16518190.0,17176866.0,14079418.0,13283970.0,14411898.0,11328708.0,13888590.0,13550728.0,13519864.0
1998-03-01,15766545.0,13695181.0,16213423.0,17425724.0,15745031.0,13730466.0,14371531.0,13885746.0,14411419.0,13051480.0,15255120.0,15192347.0,18367342.0,16797080.0,17311376.0,14376720.0,13228995.0,14635406.0,11690709.0,14275988.0,13835732.0,13924712.0
1998-04-01,15010188.0,13133524.0,15499502.0,16786206.0,15346187.0,13507379.0,14002904.0,13156691.0,14124421.0,12588008.0,14488438.0,14525622.0,17630686.0,15543325.0,16274860.0,13758140.0,12465910.0,13687654.0,11221509.0,13934372.0,13114358.0,13229847.0
1998-05-01,13099030.0,11413889.0,13802440.0,14689196.0,13422920.0,11892142.0,12324066.0,11671946.0,12347218.0,11110379.0,12919959.0,12631091.0,15193344.0,13250914.0,14468420.0,11698925.0,11002847.0,11479268.0,10059764.0,12569411.0,11614896.0,11747310.0
1998-06-01,10118202.0,9251902.0,11222751.0,12193127.0,10965443.0,9890302.0,10222564.0,9719424.0,10005946.0,8354592.5,10298424.0,9766185.0,11612532.0,10715718.0,12588888.0,9258581.0,8468398.0,8562113.0,8008488.0,9217267.0,9187512.0,8981588.0
1998-07-01,7286748.0,6664612.0,8175990.0,9432270.0,8236334.0,7428242.0,7822296.0,7412003.5,7428259.5,2453011.5,7828171.5,7139640.0,8999536.0,7715301.0,10961479.0,5803508.0,6569488.0,5489396.0,5937252.5,5458455.0,6196164.5,6182563.0
1998-08-01,4983567.0,4893903.5,6171823.0,7645197.0,6382851.0,5436666.5,5846935.5,5473294.5,5121349.0,37173.07,6146198.0,5554749.0,7528127.0,4818270.0,9512199.0,2976786.0,5059700.5,3088797.5,4397774.0,3394356.0,4466551.5,4215864.0
1998-09-01,5261892.0,4458111.5,6311453.5,7777125.0,6408555.0,4798269.0,5142901.0,4675504.5,4506906.5,17097.38,6882989.5,6935681.5,8170411.0,4112362.8,9540208.0,2537027.0,5029285.0,2846567.8,4303575.0,3034363.5,4175241.5,3461555.2
1998-10-01,7287305.5,5552637.0,8146010.0,9671216.0,8442567.0,6779505.0,7385947.5,6967037.5,7195409.5,255259.94,9240323.0,8810830.0,10320734.0,7098492.0,11085818.0,4769261.0,7459753.0,4778022.0,6350516.0,4512032.5,6062829.0,6186906.0
