time,ACCESS-CM2,ACCESS-ESM1-5,CanESM5,CESM2,CESM2-FV2,CESM2-WACCM-FV2,CIESM,EC-Earth3,EC-Earth3-Veg,EC-Earth3-Veg-LR,FGOALS-f3-L,FGOALS-g3,GFDL-ESM4,IPSL-CM6A-LR,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0
1934-08-01,4941944.5,5490035.5,7072065.0,4950710.0,6187729.0,5666807.0,148830.97,6553903.0,8329593.0,7916587.0,5981230.0,7209601.0,4711282.0,6523152.0,5196018.0,5207000.5,5326145.5,5499767.0,4835140.0
1934-09-01,5199119.0,5061623.0,7438905.0,4454221.5,5585786.0,5020517.5,65488.164,7782730.0,9479224.0,8384040.0,6052495.5,8400011.0,4417335.5,7230371.0,5326820.0,5163038.5,5144489.0,5446283.0,4782973.0
1934-10-01,7301124.0,6244890.0,9155600.0,7190857.0,8151118.0,7070208.0,611749.6,9931344.0,12243634.0,10372692.0,8456512.0,10404419.0,7439254.5,8815690.0,7295461.5,6892075.0,6844308.5,7220509.0,6889800.0
1934-11-01,10259354.0,8177577.0,10961652.0,9749122.0,10348066.0,10219320.0,4049950.2,12053964.0,14692856.0,12832510.0,10591178.0,11886920.0,9653649.0,10692887.0,8933332.0,9197217.0,9527318.0,9375126.0,9362008.0
1934-12-01,12347166.0,10571936.0,13271122.0,12261744.0,12367932.0,12452195.0,8840720.0,14150409.0,17141988.0,14757564.0,13264696.0,14291893.0,11397620.0,12725148.0,10303946.0,11200067.0,12156747.0,11348754.0,11521358.0
1935-01-01,13928307.0,12885566.0,15259486.0,13795225.0,13984098.0,13811702.0,11544443.0,15460521.0,18813104.0,16256726.0,15555958.0,16492939.0,12814066.0,14626064.0,11093335.0,13372792.0,13940878.0,13042382.0,13683023.0
1935-02-01,14976040.0,14211950.0,16168617.0,14483449.0,14769453.0,14499476.0,13014427.0,16092666.0,19729978.0,17312864.0,16513968.0,17283988.0,13415886.0,15618577.0,11623822.0,14694362.0,14889574.0,14010154.0,14524536.0
1935-03-01,15286569.0,14469310.0,16511602.0,14736052.0,14929511.0,14633543.0,13289565.0,16391083.0,19616682.0,17624020.0,16822180.0,17538340.0,13105982.0,15885923.0,12048869.0,14990440.0,15529827.0,14281435.0,14688636.0
1935-04-01,14906961.0,13813689.0,15841716.0,14359019.0,14212549.0,14241270.0,12808872.0,15898555.0,18458758.0,16948244.0,16109994.0,16453354.0,12531080.0,14675067.0,11708378.0,14544856.0,15116772.0,13883675.0,13963844.0
1935-05-01,13306851.0,12248267.0,14032664.0,12726354.0,12491655.0,12717064.0,11340226.0,14045548.0,15692685.0,15184758.0,13857378.0,14640661.0,10961679.0,12294806.0,10633237.0,12867525.0,13356258.0,12160661.0,12284544.0
1935-06-01,10683944.0,10012244.0,10964197.0,10683829.0,10376628.0,10867304.0,8652666.0,11167756.0,12642126.0,12426332.0,11249409.0,12485086.0,8695770.0,9793526.0,8737216.0,10046962.0,10438999.0,9934991.0,9515732.0
1935-07-01,7598983.5,7567013.0,8216778.0,7897448.0,8030181.0,8592436.0,3346489.0,8546913.0,9900030.0,9707336.0,8283032.5,10765254.0,6918023.5,7166744.5,6693469.0,7532972.0,7047399.5,7365731.0,6888212.0
1935-08-01,5160306.5,5837531.0,6575699.5,4891095.5,6047003.5,6479559.5,256307.73,7021978.5,8277401.0,7855074.0,5860684.0,9220418.0,5029738.0,5577670.0,5417693.0,5942170.0,5158109.5,5666224.0,5089339.0
1935-09-01,5293553.5,5287147.5,6616374.5,4791813.0,5553488.0,5776509.0,120675.19,8140178.0,9379138.0,8745731.0,5412608.0,9365564.0,4672084.0,6048721.0,5727744.0,5783212.5,4887746.5,5488484.0,5052304.0
1935-10-01,7384496.5,6662090.5,8299239.0,7475401.0,7347305.0,7612838.5,777378.6,10257495.0,11415522.0,10913704.0,8242708.0,10790011.0,7296179.5,7739610.0,7638363.0,7010062.0,6577909.0,6746611.5,7067518.0
1935-11-01,10097602.0,8200509.0,10780928.0,10401793.0,9605312.0,10423448.0,3627282.5,12549858.0,13840857.0,13246220.0,11641893.0,12781060.0,9437078.0,10344124.0,9004318.0,8989670.0,9993581.0,8765295.0,9118185.0
1935-12-01,12063546.0,10662302.0,12989974.0,12283653.0,12277077.0,12284700.0,8962996.0,14061296.0,16363469.0,15070752.0,14751608.0,14857812.0,11312546.0,12307650.0,10095700.0,11208415.0,12343357.0,11152528.0,12011700.0
1936-01-01,13841538.0,12949628.0,14939532.0,13784694.0,13744680.0,13877202.0,12220088.0,15653717.0,18300504.0,16784572.0,16030750.0,16459425.0,12635994.0,14021130.0,11214872.0,13151642.0,13989511.0,13024797.0,13780196.0
1936-02-01,14916378.0,13989964.0,16063561.0,14126458.0,14234807.0,14280690.0,13109720.0,16225802.0,19081484.0,17870618.0,16954704.0,17060484.0,13204392.0,14985498.0,11945872.0,14118991.0,14907724.0,14250932.0,14603750.0
1936-03-01,15160103.0,14530018.0,16266607.0,14289239.0,14541008.0,14478855.0,13203150.0,16184046.0,19434460.0,17915904.0,17345692.0,16813516.0,13164010.0,14961616.0,12007566.0,14640599.0,15320337.0,14523446.0,14858644.0
1936-04-01,14710730.0,14006368.0,15213376.0,13983278.0,14150393.0,14040399.0,12533672.0,15498872.0,18675348.0,17266224.0,16524172.0,15981248.0,12551321.0,13945984.0,11879363.0,13962399.0,14561696.0,14015871.0,14492893.0
1936-05-01,12960845.0,12297392.0,13072554.0,12657619.0,12286945.0,12610610.0,10951896.0,13599784.0,16331338.0,15101668.0,14194009.0,14576087.0,10924816.0,12015755.0,10980224.0,11985474.0,13167909.0,12583853.0,12736703.0
1936-06-01,10677115.0,9775186.0,10323764.0,10565265.0,10004593.0,10531506.0,8687280.0,10798486.0,13185906.0,11701282.0,11649619.0,12396448.0,8438143.0,9636715.0,9313075.0,9352956.0,10571500.0,10084360.0,9576697.0
1936-07-01,7741109.0,7430968.0,8022570.0,8150495.0,7297304.0,8165200.0,4087624.0,8440064.0,10454508.0,8939009.0,8612231.0,9537385.0,6314497.5,7491535.5,7134607.0,6593822.0,7190951.0,7117968.0,7109632.0
1936-08-01,5673956.5,5709848.0,6516911.0,5803249.0,5582466.0,6058397.0,497592.0,6919255.0,8918720.0,7313252.0,6283340.0,8033067.0,4955691.0,5965902.0,5711610.0,4806613.0,5239844.5,5317656.0,5433056.0
1936-09-01,6049482.5,5649062.0,6832847.0,5054119.5,5317708.0,5919145.0,308562.75,8234896.0,10556884.0,8151516.0,5950261.0,8745171.0,5245407.0,6039561.5,5857547.0,4563733.5,5125336.5,4935619.5,5259651.0
1936-10-01,7768635.0,6811665.0,8527684.0,7131403.0,6672650.5,7866342.5,1318650.0,10205861.0,12537359.0,10717292.0,8518306.0,11191850.0,7432320.0,7816222.0,7841156.0,6416898.0,7168565.0,6418785.0,6428658.0
1936-11-01,10285796.0,8640482.0,10388032.0,9208504.0,9129912.0,10149957.0,4459340.0,12053174.0,14217111.0,13036164.0,11451064.0,12469968.0,9589593.0,9456044.0,9111554.0,8906964.0,9867325.0,9320099.0,9570077.0
1936-12-01,12202180.0,10761412.0,12390230.0,11561980.0,11479238.0,12285172.0,9061059.0,13965793.0,16302214.0,15312999.0,14218576.0,14503422.0,11418649.0,12311074.0,10373974.0,10534888.0,12332573.0,11455924.0,12383265.0
1937-01-01,13674914.0,12700713.0,14685117.0,13337076.0,13499408.0,13624741.0,11668620.0,15385072.0,17940712.0,16874774.0,16335962.0,16178162.0,12885520.0,14369207.0,11459043.0,12522585.0,13929034.0,13292279.0,14242691.0
1937-02-01,14711073.0,13782170.0,15616121.0,13828031.0,14438646.0,14357661.0,13076482.0,16094559.0,19297466.0,18121028.0,17051360.0,16948062.0,13608646.0,15441209.0,11972522.0,13369461.0,14765998.0,14310847.0,15142103.0
1937-03-01,15262569.0,14273370.0,15681129.0,14008844.0,14392692.0,14431426.0,13214550.0,16082355.0,19365202.0,18281640.0,16753358.0,17082644.0,13611558.0,15288399.0,12181522.0,13814794.0,15190852.0,14969295.0,14922988.0
1937-04-01,14830912.0,13747995.0,15045813.0,13921039.0,13977790.0,14133996.0,12723920.0,15663757.0,18841412.0,17518932.0,15895770.0,16243932.0,12992033.0,14075095.0,11933498.0,13473406.0,14594609.0,14538758.0,14481972.0
1937-05-01,13266803.0,12116699.0,13042700.0,12366530.0,12647082.0,12483759.0,11096053.0,13727258.0,16796470.0,15204805.0,13790253.0,14366838.0,11292653.0,11992923.0,11109506.0,12039077.0,13054006.0,12778830.0,12871894.0
1937-06-01,10743038.0,9869070.0,10517842.0,10214042.0,10553360.0,10649932.0,8528648.0,10926524.0,13090204.0,12126098.0,11519874.0,12067354.0,8536615.0,9762466.0,9455909.0,9617669.0,10208406.0,10001997.0,9426544.0
1937-07-01,7842043.0,7571262.5,7977131.5,7505344.0,8158291.0,7969442.5,2954039.5,8307884.5,9966096.0,9478681.0,8915813.0,9342826.0,6508415.5,7410203.0,7291408.0,6705339.0,6760343.5,7317868.0,7122356.5
1937-08-01,5637768.0,5677392.5,6162254.0,5182690.0,5980797.0,5870612.0,159658.6,6946924.0,8172438.5,7858542.0,6715142.0,7761940.0,4784709.0,5880976.0,5885421.0,4833454.0,5323419.0,5900430.0,5589879.5
1937-09-01,5739640.0,5193353.0,6105599.0,4460809.0,5463592.0,5406318.0,106536.805,7625316.0,8934783.0,8491135.0,6381230.0,8858609.0,4498425.0,6369309.0,6210842.5,4725788.0,5311427.5,5796788.0,5632759.0
1937-10-01,8030108.0,7089784.5,7813420.0,6555057.5,7953366.0,7362360.5,461294.94,9782580.0,11496300.0,10680900.0,8883480.0,11053206.0,7422822.0,7680116.5,7922530.0,6373922.0,7012240.5,7555863.5,7229442.5
1937-11-01,10325908.0,8714044.0,9923918.0,9029122.0,10040552.0,9682904.0,3342982.5,11730792.0,14016693.0,12811982.0,11277340.0,12455270.0,10018486.0,10130714.0,9134427.0,9110527.0,9754355.0,9653599.0,9588318.0
1937-12-01,12134315.0,10721231.0,12374857.0,11597702.0,12096914.0,12011494.0,8352919.0,13996797.0,16538826.0,15157660.0,14226347.0,14438328.0,11601056.0,12716252.0,10051714.0,11754203.0,11999919.0,12090253.0,12341267.0
1938-01-01,13865394.0,12986580.0,14238775.0,13083436.0,13632479.0,13687906.0,11935362.0,15458506.0,18163092.0,16654690.0,16194152.0,16074910.0,12886203.0,14597422.0,11273243.0,13207639.0,13937481.0,13498546.0,13618516.0
1938-02-01,14975856.0,14169955.0,15361158.0,13758463.0,14429311.0,14110299.0,13121092.0,16022240.0,18811844.0,17743264.0,16952666.0,17022674.0,13568308.0,15283844.0,11819214.0,13996339.0,14643921.0,14531641.0,14534167.0
1938-03-01,15465846.0,14647444.0,15838896.0,14057084.0,14736324.0,14619349.0,13273234.0,16303765.0,18871102.0,18157360.0,16964888.0,17012584.0,13686207.0,15253176.0,11836330.0,14139404.0,15094339.0,14612410.0,14635787.0
1938-04-01,15133167.0,13820508.0,15006990.0,13519589.0,14226276.0,13958444.0,12746032.0,15471639.0,18232440.0,17434644.0,15556078.0,16026634.0,12700197.0,14119126.0,11618426.0,13677640.0,14853372.0,13864621.0,13855905.0
1938-05-01,13468099.0,12192200.0,13055868.0,11728420.0,12598441.0,12465601.0,11275180.0,13624747.0,16151923.0,15782416.0,13431740.0,14325501.0,11062125.0,11980832.0,10645289.0,12255925.0,13449882.0,12302172.0,12154169.0
1938-06-01,10971299.0,10013957.0,10164840.0,9758888.0,10465826.0,10279540.0,9007407.0,11116526.0,13029844.0,12523532.0,11111956.0,12584582.0,8659080.0,9569022.0,8942483.0,10078737.0,10705913.0,10284214.0,9677004.0
1938-07-01,7858963.0,7751339.0,7598744.0,7316683.0,7726672.5,7664260.0,4569202.0,8265863.5,9699612.0,9298013.0,8705134.0,10978407.0,6446609.5,7420513.0,6925694.5,7386159.0,7247337.0,7618408.0,7307564.0
1938-08-01,5653651.5,6111042.5,6106311.0,5147794.0,5640617.5,5676748.0,432827.75,6454129.0,7693110.0,7191247.0,6706116.5,9704896.0,4162921.2,5938973.0,5720176.0,5284066.0,5283196.5,5841148.5,5446593.5
1938-09-01,5873799.0,5646719.5,6259052.0,4620985.5,5160759.0,5174205.0,170080.83,7554008.0,9256267.0,8122201.0,6420914.0,9625816.0,3480653.2,6087011.0,5880368.0,5121657.0,5168848.0,5587766.0,5994365.0
1938-10-01,7460833.0,6861098.0,8102652.0,6967163.0,7224311.0,7633668.0,1012143.0,10073911.0,11808150.0,10909008.0,9105060.0,11048221.0,6264520.5,7696257.0,7725836.0,7601189.0,6798355.0,7322155.0,7700921.0
1938-11-01,10053405.0,8652009.0,10416370.0,9502634.0,10567940.0,9905440.0,5136750.5,12502184.0,14491531.0,13466585.0,11452278.0,12509762.0,9767845.0,10065030.0,8954582.0,10059698.0,9821349.0,9553443.0,10231420.0
1938-12-01,12250778.0,10687394.0,12510875.0,11358892.0,12651840.0,11786034.0,9065210.0,14357356.0,16894536.0,15843410.0,14266336.0,14534863.0,11740718.0,12547162.0,10036644.0,11522072.0,12236644.0,11861860.0,12486458.0
1939-01-01,14060290.0,12885566.0,14802322.0,12916544.0,13888238.0,13317673.0,11983182.0,15941149.0,18481826.0,17019324.0,15900328.0,16308204.0,13076626.0,14386057.0,11315089.0,13140018.0,14150176.0,13797808.0,13611186.0
1939-02-01,15256156.0,14138276.0,15824287.0,13784710.0,14574694.0,13945410.0,13143892.0,16723502.0,19132060.0,17853012.0,17155548.0,16908616.0,13608183.0,15598863.0,11738495.0,14082028.0,15192373.0,14747906.0,14417165.0
1939-03-01,15686107.0,14441284.0,15958131.0,13963333.0,14718408.0,14092616.0,13602162.0,16751912.0,19295458.0,18059464.0,17222960.0,16872528.0,13498174.0,15752420.0,11774081.0,14167130.0,15464476.0,15276164.0,14737013.0
1939-04-01,15022370.0,14034446.0,15513674.0,13491410.0,14252298.0,13850064.0,13088131.0,15865661.0,18572496.0,17452570.0,16010837.0,15925368.0,12731333.0,14126327.0,11617266.0,13888540.0,15030021.0,14498682.0,14154039.0
1939-05-01,13596746.0,12597937.0,13656674.0,11582950.0,12692012.0,12466936.0,11689783.0,14016148.0,16281850.0,14804917.0,13802535.0,14227282.0,11088926.0,11710220.0,10745516.0,12405872.0,13521070.0,12743480.0,12329892.0
1939-06-01,11180032.0,10326496.0,11028100.0,9801238.0,10709480.0,10554194.0,9067768.0,10912629.0,13005843.0,11572268.0,11435013.0,12037530.0,8375598.5,9322626.0,8936665.0,10118227.0,10850211.0,9846043.0,9267526.0
1939-07-01,8369176.5,7598080.0,8001158.0,7239096.5,8374476.0,8376796.0,4331756.0,8479441.0,9939323.0,8828173.0,8909906.0,8976973.0,6177801.0,7447509.0,6847636.0,7111361.0,7520712.0,7272554.0,6497861.0
1939-08-01,5777443.0,5552145.0,5911793.5,4784441.5,6470901.0,6488584.5,526618.5,6497746.5,8351496.0,7027199.0,6680726.5,7464280.0,4438198.0,6004578.5,5488941.0,5326611.0,5452214.0,5765030.0,4606130.0
1939-09-01,5912919.0,5140221.5,6207722.0,3770904.0,5891460.5,6021824.0,88382.11,7364460.5,9346245.0,8132584.0,6105695.0,8483655.0,4112687.8,6503679.0,5719842.5,5069329.0,5217414.0,5670825.0,4272877.0
1939-10-01,8101081.0,6092038.0,8244025.0,6021403.0,7801540.0,8049515.0,1510053.9,9714213.0,11467514.0,10668094.0,9027938.0,10965756.0,6278074.5,8004051.0,7625687.5,7024589.0,6936395.0,7079882.0,6339681.0
1939-11-01,10513019.0,8608238.0,10824696.0,9148381.0,9997294.0,9841224.0,4710321.0,11280016.0,13605942.0,12860982.0,11290011.0,12356698.0,9475060.0,9510613.0,8952480.0,9356285.0,9832517.0,9391015.0,9040346.0
1939-12-01,12268028.0,10913102.0,12883512.0,11698357.0,12428158.0,12113194.0,9330416.0,13767973.0,16156090.0,15274895.0,14053870.0,14127153.0,11509102.0,12033928.0,10044820.0,11467165.0,12072076.0,11686153.0,11846018.0
1940-01-01,13935503.0,13011368.0,14459429.0,12947072.0,14027156.0,13524256.0,11992046.0,15345292.0,18267344.0,16509868.0,15738812.0,15885932.0,13246330.0,13938331.0,11339910.0,13485162.0,14050727.0,13978971.0,13592522.0
1940-02-01,15141228.0,14401969.0,15302996.0,13515380.0,14704308.0,14139947.0,13059243.0,16048876.0,19237106.0,17570504.0,16719279.0,16695322.0,13880745.0,15181565.0,11835590.0,14461537.0,14865242.0,15047252.0,14637142.0
1940-03-01,15524563.0,14753555.0,15827639.0,13931549.0,14941269.0,14441748.0,13348018.0,15885882.0,19544120.0,17693342.0,16655038.0,16417339.0,13834535.0,15013380.0,12054964.0,14836799.0,15040731.0,15388270.0,14664152.0
1940-04-01,14949823.0,14333926.0,14899988.0,13508077.0,14196754.0,13735944.0,12816784.0,15412102.0,18858240.0,16861758.0,15668476.0,15694919.0,12998929.0,13811990.0,11788954.0,13891001.0,14708543.0,14901603.0,14003170.0
1940-05-01,13542608.0,12731950.0,13223212.0,11718702.0,12666898.0,12064580.0,11322690.0,13727840.0,16707426.0,14929588.0,13711458.0,14223083.0,11287704.0,11842138.0,10602163.0,12228359.0,13491394.0,12660232.0,12341518.0
1940-06-01,10978556.0,10340286.0,11065022.0,9571104.0,10600289.0,10156388.0,8676150.0,10726500.0,12844557.0,12333034.0,11473888.0,12625306.0,8675271.0,9214866.0,8648781.0,9792349.0,10883918.0,9526935.0,9533160.0
1940-07-01,7928342.0,7770453.0,8093412.0,7089258.0,8390457.0,7796420.0,4456805.5,8063635.5,9523824.0,9497021.0,9026286.0,9708980.0,7081225.5,6965019.0,6635478.0,7311362.0,7413241.5,7211684.0,7108476.5
1940-08-01,5784414.0,5755635.0,6154693.5,4891556.0,6482489.5,5859532.0,859833.1,6394743.5,7801646.0,7645343.0,7047631.0,8025636.5,5286386.0,5187849.0,5369267.5,5593631.0,5538564.5,5761307.0,5359236.5
1940-09-01,6370428.5,5179968.5,6557008.0,4032325.5,5831318.0,5364658.0,529732.3,8050032.0,9380951.0,8760283.0,6990502.0,8965958.0,4735430.0,5371256.5,5462451.0,5313882.5,5456481.0,5440503.5,5504488.5
1940-10-01,8417832.0,6495590.0,8516142.0,5998772.0,7776895.5,7308329.0,1726335.6,10012786.0,11690522.0,10902382.0,9250956.0,11221836.0,6977553.0,6928011.0,7349181.0,7094074.0,7338404.5,6973993.0,7426214.0
1940-11-01,10312295.0,8836858.0,10691380.0,9008626.0,10463256.0,9845761.0,5667151.0,11392580.0,13715352.0,13141290.0,11041520.0,12618741.0,9764467.0,9318632.0,8897469.0,9517234.0,10242250.0,9185241.0,9209184.0
1940-12-01,12238262.0,11323789.0,12966440.0,11404290.0,12586140.0,11789216.0,9622697.0,13842405.0,16356709.0,14950668.0,13554824.0,14266679.0,11505460.0,11825248.0,9721945.0,11303997.0,12444048.0,11195167.0,11390272.0
1941-01-01,14131844.0,13520274.0,14708386.0,13216286.0,14252462.0,13800527.0,12358852.0,15383062.0,18153888.0,16773144.0,16140655.0,15683996.0,12715427.0,13747346.0,10918481.0,13026531.0,14200928.0,13516821.0,13182808.0
1941-02-01,15328655.0,14457765.0,15511006.0,13693114.0,14853909.0,14481699.0,13319185.0,16035697.0,18777832.0,17994802.0,17262900.0,16567260.0,13723200.0,15089455.0,11722683.0,14210352.0,15017228.0,14878973.0,13728877.0
1941-03-01,15697475.0,14676816.0,15656934.0,13848252.0,15197187.0,14705612.0,13372592.0,16181290.0,18879026.0,18010500.0,17382426.0,16520680.0,13489464.0,15696674.0,11976757.0,14415603.0,15437116.0,15042075.0,14065848.0
1941-04-01,15242691.0,14271157.0,14665234.0,13155814.0,14629723.0,14313707.0,12667806.0,15512013.0,18221932.0,17339500.0,16355278.0,15644189.0,12527644.0,14477245.0,11745820.0,13520473.0,14758057.0,14195397.0,13689438.0
1941-05-01,13544383.0,12825888.0,12950599.0,11694108.0,13078472.0,12490532.0,11010369.0,13605202.0,15816648.0,15045224.0,14080471.0,13884814.0,10694955.0,12137709.0,10708471.0,12033087.0,13076588.0,12429843.0,12077992.0
1941-06-01,11097776.0,10339174.0,10755909.0,9739608.0,10916201.0,10306412.0,8539476.0,10741737.0,12511630.0,12160804.0,11225834.0,12460842.0,8340042.0,9528559.0,8678873.0,9777457.0,10451018.0,10075809.0,9185943.0
1941-07-01,8431785.0,7912223.0,8278858.0,7196319.0,8554352.0,7971820.0,3472853.0,7719473.0,9739928.0,9359134.0,8699473.0,11087727.0,6740982.5,7213364.0,6660181.0,6703413.0,7082089.0,7039863.0,6606755.5
1941-08-01,6103896.5,5966199.0,6527384.5,5149178.0,6780232.0,5962121.0,345168.03,6082400.5,7926800.0,7947268.0,6492705.5,9562647.0,5469902.0,5637892.5,5390255.5,5118795.0,5481166.5,5385469.5,4963416.0
1941-09-01,6022160.5,6049587.0,6832823.0,4598492.5,6211244.0,5474032.0,262562.1,6817454.5,9627217.0,9109883.0,6016851.5,9563169.0,5423114.0,6003089.5,5659718.0,5028691.0,5495221.0,5016210.5,4952695.5
1941-10-01,7758342.0,7267010.0,8824519.0,6571977.0,7718420.0,7733365.0,785869.0,9303250.0,11702070.0,10889672.0,8981388.0,11069600.0,7627381.0,7798004.0,7620664.0,6750442.0,7208945.0,6344454.0,6462533.0
1941-11-01,10338555.0,8935310.0,10842485.0,8828514.0,10281836.0,9873804.0,3571888.5,11706042.0,13793778.0,12986428.0,11115484.0,12560254.0,9823828.0,10455918.0,9079348.0,8987588.0,9970067.0,9164767.0,9007424.0
1941-12-01,12660308.0,11155889.0,12754514.0,11426436.0,12843888.0,11875658.0,8600182.0,13785079.0,16638317.0,15297466.0,13087152.0,14266373.0,11501756.0,12560592.0,10242058.0,11323655.0,12118062.0,11185423.0,11560624.0
1942-01-01,14351500.0,13536831.0,14298841.0,12998541.0,14206006.0,13799054.0,11796779.0,15089117.0,18539502.0,16953738.0,15265865.0,15881768.0,12987874.0,14270487.0,11450416.0,13013534.0,14228193.0,13088826.0,12936050.0
1942-02-01,15590043.0,14452998.0,15252900.0,13474020.0,14964280.0,14337526.0,13163216.0,15936981.0,19307250.0,18011734.0,16572738.0,16708195.0,13682538.0,15262967.0,12074760.0,14056961.0,14685532.0,14157716.0,13865972.0
1942-03-01,16053734.0,14801619.0,15205850.0,13606559.0,15292174.0,14606500.0,13337196.0,16123696.0,19550548.0,18180346.0,16927868.0,16757338.0,13513613.0,15684622.0,12304444.0,14509702.0,14798162.0,14495961.0,13891970.0
1942-04-01,15643458.0,14379539.0,14718405.0,13078296.0,14836556.0,14323640.0,12589180.0,15310526.0,19033368.0,17195586.0,15918935.0,15913153.0,12773993.0,14403752.0,12036016.0,13946115.0,13979360.0,13696650.0,13362770.0
1942-05-01,14012032.0,12666651.0,13195068.0,11589603.0,13076758.0,12859028.0,10953942.0,13649258.0,16806220.0,15255174.0,13908903.0,14126524.0,10937806.0,12324294.0,11047575.0,12361203.0,12820391.0,12063744.0,11930724.0
1942-06-01,11263192.0,10132851.0,10940996.0,9798272.0,11052076.0,10663114.0,8216121.5,10782468.0,13364995.0,12582674.0,11282005.0,11375212.0,8479392.0,10042450.0,9227652.0,9290389.0,10451627.0,9786639.0,9509486.0
1942-07-01,8160670.0,7788712.5,7907763.0,6851801.0,8686970.0,8277012.0,3279677.0,7589166.0,10286602.0,9901664.0,8513972.0,9011639.0,6209459.5,7888997.5,7180331.5,6727113.0,7359357.5,6916963.5,7159845.0
1942-08-01,6057992.0,6058056.5,5839817.0,4390887.5,6501553.0,6379260.0,312002.0,5733962.0,8043052.0,7969967.0,6603417.0,7634715.5,4615414.0,6332116.5,5876681.0,5133973.0,5580332.5,5280167.0,5286008.5
1942-09-01,6174187.5,6019290.5,5717869.0,4007901.0,5852765.0,5701088.0,147194.97,6350796.5,8642257.0,8904072.0,6118402.5,8483752.0,4492997.5,6742979.5,6068248.0,4951450.5,5376370.0,5083678.5,5077044.5
1942-10-01,8273547.5,7186730.5,7808163.0,6361948.0,8082516.0,7835136.5,691585.4,8637766.0,11610598.0,11226338.0,8492688.0,10686810.0,6944509.0,9065836.0,7915233.5,6291167.5,7149847.0,6988412.0,6405437.0
1942-11-01,10275237.0,8976090.0,9673280.0,8682636.0,10529201.0,10422494.0,3531048.8,11637464.0,14027362.0,13467008.0,11333630.0,12102442.0,9623417.0,11027200.0,9193258.0,8513969.0,9827054.0,9630378.0,8761038.0
1942-12-01,12247046.0,10985732.0,12139884.0,10908300.0,12923420.0,12541274.0,8535032.0,14045195.0,16446148.0,15239044.0,13963799.0,14314596.0,11457744.0,13114174.0,10450657.0,11069350.0,11611410.0,11552486.0,11516317.0
1943-01-01,14451709.0,13247956.0,14401300.0,12795522.0,13865280.0,13772005.0,11965486.0,15425384.0,18145206.0,16394785.0,15713667.0,15839723.0,12857020.0,14371601.0,11550814.0,13261105.0,13671810.0,13311288.0,13321256.0
1943-02-01,15579880.0,14299706.0,15287942.0,13634614.0,14519588.0,14400747.0,12794516.0,16173729.0,18832228.0,17379888.0,16297829.0,16979340.0,13714946.0,15229176.0,12070477.0,14555971.0,14453269.0,14516449.0,14106662.0
1943-03-01,16344669.0,14484729.0,15624474.0,13681918.0,14467350.0,14536865.0,13160908.0,16189160.0,18932584.0,17742592.0,16094391.0,16948754.0,13603160.0,15307286.0,12273200.0,15180018.0,14895574.0,15043240.0,14379106.0
1943-04-01,16015906.0,13907009.0,15021864.0,13178986.0,14078202.0,14163508.0,12469080.0,15423431.0,17868380.0,17121080.0,15533814.0,15845664.0,12903613.0,14386621.0,11949972.0,14880836.0,14336830.0,14417933.0,13961647.0
1943-05-01,14422034.0,12515130.0,13288594.0,11675567.0,12389482.0,12901232.0,10920151.0,13572130.0,15681126.0,15464290.0,13395728.0,14136582.0,10917820.0,12247544.0,10778434.0,12390468.0,12941309.0,12693923.0,12258461.0
1943-06-01,11425673.0,10161397.0,10492268.0,9468206.0,10238051.0,11128770.0,8511690.0,10789870.0,12709849.0,11818849.0,11244384.0,12253538.0,8495184.0,9926192.0,9125258.0,10049958.0,10566911.0,10297753.0,9650261.0
1943-07-01,7895328.5,7692078.0,7280970.0,6796695.0,7772810.0,8468180.0,3969399.0,8154081.5,9620198.0,8826359.0,8607902.0,10633462.0,6768353.5,7999860.5,7009284.0,6935866.0,7512453.5,7527107.0,6818187.0
1943-08-01,5811707.0,5543906.5,5397176.5,4492758.5,5685822.0,6378948.0,517979.12,6217734.0,7883807.0,7494565.5,6427941.0,9179442.0,5526808.0,6086155.0,5684417.5,5052770.5,5583334.0,5889054.0,4651783.5
1943-09-01,6380883.0,5252242.0,5521401.0,3985197.0,5357241.0,5820176.0,207610.78,7110270.0,8135758.0,8104770.0,6234590.5,9208045.0,5463913.5,6373557.0,5872365.0,4959859.0,5515032.0,5685303.0,4300098.5
1943-10-01,8373725.0,6524583.5,7683746.0,6323735.0,7553353.0,8024985.0,1170360.1,9592797.0,10002092.0,10055999.0,8585578.0,10668110.0,7687833.5,8722880.0,7880271.5,6982984.0,7461836.5,7506385.0,6392670.0
1943-11-01,10331958.0,8809867.0,10232660.0,9032040.0,10237968.0,10119660.0,3905630.2,12275842.0,12870316.0,12570812.0,11183586.0,12348068.0,9547029.0,10421449.0,9244267.0,9288498.0,9994193.0,9581162.0,9118044.0
1943-12-01,12631286.0,11307912.0,12640307.0,10947398.0,12390752.0,12694478.0,8759290.0,14039616.0,15609264.0,14826169.0,14288197.0,14349630.0,10939812.0,12615811.0,10384002.0,11364448.0,12445991.0,11567664.0,11363198.0
1944-01-01,15082262.0,13728956.0,14353608.0,12751774.0,13887358.0,13954990.0,12237863.0,15283873.0,17288432.0,16667554.0,16082904.0,16063020.0,12435070.0,13956723.0,11392312.0,12819902.0,14113719.0,13581535.0,13539756.0
